,Unnamed: 0,type,rcvTime,noise,sendTime,sender,messageID,RSSI,pos_0,pos_1,pos_2,spd_0,spd_1,spd_2,spd_noise_0,spd_noise_1,spd_noise_2,pos_noise_0,pos_noise_1,pos_noise_2,type_attack
6223,193,3,10854.426294389366,,10854.4261810482,85.0,16400.0,2.5198215377727263e-08,3633.767101243744,5336.9106850230655,1.895,3.629244528359613,-29.29461019799175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6224,194,3,10854.446293815598,,10854.446181027635,121.0,16456.0,8.278769427141292e-09,3587.725613694259,5764.777854663235,1.895,-0.034306120721611,35.35905473425335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6225,195,3,10854.447419142478,,10854.447308578994,109.0,16512.0,6.252697631139813e-08,3606.891895758818,5509.571136740309,1.895,2.530976754128779,-30.06682834912945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6226,196,3,10854.468283881346,,10854.468167895964,139.0,16568.0,2.9322988753269785e-08,3591.176150235399,5774.4181231951225,1.895,-0.017419229807671,-29.92841421198787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6228,198,3,10854.534044987904,,10854.533934666822,115.0,16624.0,8.467328529308269e-07,3604.0971732414478,5542.771142262336,1.895,2.537157542252205,-30.140253241423004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6231,201,3,10854.752031772396,,10854.751925585744,103.0,16792.0,9.61111035220794e-08,3611.317719498957,5464.47921891425,1.895,3.713013347508908,-29.985311577693743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6235,205,3,10855.040400241376,,10855.04028280699,145.0,16928.0,1.3690253903681093e-08,3593.191629557322,5514.139240331609,1.895,-0.017461050406692002,-30.000267229363917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6237,207,3,10855.171512242036,,10855.171396672726,127.0,16972.0,8.496789742411081e-08,3591.457508257798,5660.912766425086,1.895,-1.483951001179462,35.54178840852985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6239,209,3,10855.272752057728,,10855.272635458736,97.0,17028.0,1.0118259250782881e-08,3633.6418794143647,5312.70340235648,1.895,4.9846723478410855,-31.663998209574167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6242,212,3,10855.426289110475,,10855.4261810482,85.0,17084.0,2.128374648300262e-09,3637.7774954226975,5307.664503813795,1.895,4.588198901061453,-29.146171292766624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6243,213,3,10855.4462974404,,10855.446181027635,121.0,17136.0,3.771216053918525e-09,3587.6913380456253,5800.105502051389,1.895,-0.034378889987070005,35.4340574563981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6244,214,3,10855.447423200534,,10855.447308578994,109.0,17188.0,4.7978338491009185e-09,3609.464450747089,5479.445726104226,1.895,2.778618699593267,-30.088294549018055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6246,216,3,10855.534048979844,,10855.533934666822,115.0,17304.0,1.081346616387233e-07,3606.633153223294,5512.644877891641,1.895,2.532177441811458,-30.08109196111471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6247,217,3,10855.595131458003,,10855.595013047989,151.0,17364.0,4.7849509880608196e-09,3348.7186720449195,5794.400176894714,1.895,-0.017506858517154,-30.078971289150214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6249,219,3,10855.65999734088,,10855.65988480118,157.0,17420.0,5.9136753880896265e-09,3396.622746163156,5119.386912420997,1.895,-5.153943393881279,35.54614056700258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6251,221,3,10855.752031362732,,10855.751925585744,103.0,17496.0,4.387410158917098e-09,3615.0328795127402,5434.476571428752,1.895,3.717164846719564,-30.018837984871777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6256,226,3,10856.171504442384,,10856.171396672726,127.0,17676.0,4.9051824478040936e-08,3589.9772052368753,5696.367182850141,1.895,-1.479606613733178,35.43773692754578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6258,228,3,10856.272744703625,,10856.272635458736,97.0,17736.0,3.3783176350681037e-09,3638.631946227311,5281.005137033332,1.895,4.985071502450924,-31.66653374854056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6261,231,3,10856.426294751314,,10856.4261810482,85.0,17784.0,1.0609034985374069e-08,3642.367720457202,5278.505461668293,1.895,4.59367571703261,-29.180962333843194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6262,232,3,10856.446293300143,,10856.446181027635,121.0,17836.0,3.924145252928705e-09,3587.657033587216,5835.4628434532,1.895,-0.034381677377409,35.43693039817902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6263,233,3,10856.447419493516,,10856.447308578994,109.0,17880.0,1.6367378242364272e-08,3613.1780155902507,5449.455960793831,1.895,3.707497909908731,-29.940770365630243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6264,234,3,10856.468283300215,,10856.468167895964,139.0,17940.0,3.548073655574431e-08,3592.542518418348,5714.505285777208,1.895,1.285707380243777,-29.91237578523824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6266,236,3,10856.595127319148,,10856.595013047989,151.0,18056.0,6.8764979365419325e-09,3646.551166837102,5847.659755150588,1.895,-0.017403491303635003,-29.901373495427187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6268,238,3,10856.65999319449,,10856.65988480118,157.0,18116.0,1.7354296160068996e-09,3535.428591095506,5324.772864579025,1.895,-4.118151409494292,35.68334386206799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6270,240,3,10856.752040216632,,10856.751925585744,103.0,18188.0,4.6002333105289485e-09,3618.747427001253,5404.478870534975,1.895,3.716868235335601,-30.016442629958338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6274,244,3,10857.0403948219,,10857.04028280699,145.0,18316.0,7.366133635316901e-08,3666.8723368343076,5866.401557225358,1.895,1.284631996118666,-29.88735664437808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6276,246,3,10857.171506824294,,10857.171396672726,127.0,18372.0,1.633107431231e-08,3588.4969752070306,5731.819851081726,1.895,-1.48155171165254,35.48432354571479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6280,250,3,10857.4262975766,,10857.4261810482,85.0,18472.0,6.840864824251607e-09,3646.9551781928044,5249.363998570594,1.895,4.590914605652385,-29.163422591782787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6281,251,3,10857.4462946081,,10857.446181027635,121.0,18516.0,9.13837551530701e-09,3587.6227348554767,5870.814282421002,1.895,-0.034286957093157,35.339302933514155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6282,252,3,10857.447421234556,,10857.447308578994,109.0,18568.0,7.197629161256416e-09,3616.893326527992,5419.452094486451,1.895,3.701631730718007,-29.893396657441148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6283,253,3,10857.468280383528,,10857.468167895964,139.0,18628.0,9.533721065909908e-08,3593.829669102577,5684.559331082899,1.895,1.287314467298344,-29.949765157573392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6285,255,3,10857.534042789392,,10857.533934666822,115.0,18688.0,2.6179607466754902e-08,3612.802568016246,5452.48797588076,1.895,3.703191139008175,-29.905990025436694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6286,256,3,10857.595124403364,,10857.595013047989,151.0,18748.0,2.5225443405548018e-08,3692.973096020159,6026.8900489312855,1.895,-0.017497982561192,-30.06372128731296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6288,258,3,10857.659994229263,,10857.65988480118,157.0,18792.0,5.16282261639477e-09,3748.498909076646,5654.912415445713,1.895,-4.127348175465945,35.76303286083304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6290,260,3,10857.75204134173,,10857.751925585744,103.0,18864.0,1.817615675446803e-09,3622.4600035220597,5374.497086653941,1.895,3.709497133114345,-29.9569155622941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6294,264,3,10858.040395515804,,10858.04028280699,145.0,18992.0,4.3812420544630956e-07,3310.663169629102,5989.978264753235,1.895,1.287363730612062,-29.95091128360688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6296,266,3,10858.171507903458,,10858.171396672726,127.0,19056.0,7.36782082201237e-08,3587.723188773023,5767.277202328002,1.895,-0.034505556297532006,35.564611448233336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6300,270,3,10858.446296759616,,10858.446181027635,121.0,19188.0,2.1962333426638363e-09,3588.5553269686693,5906.143187228593,1.895,1.5073136604698232,35.40274267509958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6301,271,3,10858.44741668856,,10858.447308578994,109.0,19232.0,6.271478572679697e-09,3620.6067506903064,5389.463465277288,1.895,3.7116081320809453,-29.973963430381126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6302,272,3,10858.4682756886,,10858.468167895964,139.0,19288.0,3.2666907258586e-07,3595.1164352100245,5654.622323685147,1.895,1.2843450752489511,-29.88068134250151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6304,274,3,10858.534051245313,,10858.533934666822,115.0,19352.0,7.527809946425363e-09,3616.518512150685,5422.47899604469,1.895,3.719754626234155,-30.039752357752942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6305,275,3,10858.595119427713,,10858.595013047989,151.0,19412.0,4.277403918976352e-07,3785.9457202358108,5919.636357122412,1.895,1.2868064054526749,-29.93794494316402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6307,277,3,10858.659998287621,,10858.65988480118,157.0,19468.0,3.2087626336417192e-09,3893.580774581701,5632.389219573017,1.895,-4.1201375118477515,35.70055322764164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6309,279,3,10858.752032839004,,10858.751925585744,103.0,19548.0,3.850850926711099e-09,3626.1736265951786,5344.506851093846,1.895,3.7170601042027362,-30.017992112076332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6313,283,3,10859.040400099606,,10859.04028280699,145.0,19672.0,3.594046701482421e-07,3581.6529446199556,5438.594516726238,1.895,1.285142066259201,-29.899223582341545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6315,285,3,10859.171512642972,,10859.171396672726,127.0,19728.0,2.1294753268723916e-08,3587.6887670224396,5802.755435871798,1.895,-0.034419780851085005,35.47620335539233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6319,289,3,10859.446294497791,,10859.446181027635,121.0,19867.0,7.332137989697905e-09,3590.416380718392,5941.442636383794,1.895,2.625667744445364,35.26285385286911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6320,290,3,10859.468280438485,,10859.468167895964,139.0,19953.0,6.207328474344045e-08,3597.1986055327966,5624.722922661917,1.895,2.510933163947945,-29.828719806834282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6322,292,3,10859.534042997027,,10859.533934666822,115.0,20012.0,1.6577760121937862e-09,3620.2358217132614,5392.458989372925,1.895,3.714858912899105,-30.000215874576813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6323,293,3,10859.595123997127,,10859.595013047989,151.0,20067.0,2.8863564984244813e-08,3589.0033090224406,5766.441587957298,1.895,1.285490571385468,-29.90733166085268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6325,295,3,10859.66000259976,,10859.65988480118,157.0,20126.0,1.121280453296644e-08,3792.7823438962364,5249.791869915712,1.895,-4.131605702573794,35.79992388026246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6330,300,3,10860.040397291736,,10860.04028280699,145.0,20304.0,2.8511648278275745e-08,3439.5195020120486,5854.827701503533,1.895,1.290400319681865,-30.02155845788917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6332,302,3,10860.17150984002,,10860.171396672726,127.0,20358.0,3.968161056448228e-08,3587.6543431569357,5838.235849247552,1.895,-0.034454188561248,35.5116671175826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6336,306,3,10860.446298694082,,10860.446181027635,121.0,20396.0,1.5482579046640534e-08,3593.0410455684596,5976.6920213132025,1.895,2.63164670218768,35.34315156513899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6337,307,3,10860.447423418984,,10860.447308578994,109.0,20426.0,6.9622154087898525e-09,3628.035706572433,5329.469186783265,1.895,3.718067525972957,-30.026127783222307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6339,309,3,10860.534044979337,,10860.533934666822,115.0,20514.0,5.952543778600389e-09,3623.951417455305,5362.452823061492,1.895,3.724046307661967,-30.07441083935832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6340,310,3,10860.595125979446,,10860.595013047989,151.0,20560.0,3.260313992772573e-08,3322.3719579511526,5453.496369888564,1.895,1.2866157299711372,-29.933508819721247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6342,312,3,10860.659991142504,,10860.65988480118,157.0,20610.0,4.4929185983556044e-09,3678.499582023221,5571.369644876073,1.895,-2.940649897217485,35.8975804131921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6344,314,3,10860.752039575636,,10860.751925585744,103.0,20678.0,3.7975629082953625e-09,3634.7127262582044,5284.672170363328,1.895,4.691883942445766,-29.8014571994414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6348,318,3,10861.04039469954,,10861.04028280699,145.0,20784.0,6.185220200145845e-09,3710.791701713264,5871.232725245729,1.895,2.520057761483788,-29.93711578775642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6350,320,3,10861.1715121286,,10861.171396672726,127.0,20826.0,8.066370573131365e-09,3587.619908392434,5873.727496136814,1.895,-0.034489853118768,35.54842630267551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6354,324,3,10861.446287981804,,10861.446181027635,121.0,20873.0,1.95729720432462e-08,3595.7890704274987,6011.9384871648335,1.895,3.600549209202908,35.265359341100634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6355,325,3,10861.447416727127,,10861.447308578994,109.0,20904.0,3.835883293902064e-09,3632.3652446933957,5299.582678005519,1.895,4.700345552456994,-29.855202840124416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6356,326,3,10861.468275727684,,10861.468167895964,139.0,20955.0,1.902525569441269e-08,3602.2281819254317,5564.9738910600045,1.895,2.5076934996209728,-29.790234099263515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6358,328,3,10861.595119289548,,10861.595013047989,151.0,21053.0,9.203193333555106e-09,3531.1260827423157,5393.935858723945,1.895,2.5144146878654583,-29.870078694014218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6360,330,3,10861.659997012712,,10861.65988480118,157.0,21108.0,1.6134772733518082e-09,3841.230424196509,5787.19722579649,1.895,-2.9426042682312623,35.92143812941408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6362,332,3,10861.7520328864,,10861.751925585744,103.0,21182.0,2.9642400569997067e-09,3639.41342697436,5254.814711628574,1.895,4.693796979450054,-29.813608243885987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6364,334,3,10861.808590250044,,10861.80847111838,163.0,21248.0,1.7660668447619531e-09,3642.0368729991023,5203.934334066349,1.895,-5.728575849061397,36.723569500180226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6367,337,3,10862.040395805776,,10862.04028280699,145.0,21338.0,1.8100784849821517e-08,3305.3334977730105,5478.7416278131695,1.895,2.511596998556838,-29.836605853678872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6369,339,3,10862.171512807645,,10862.171396672726,127.0,21385.0,1.4077082521756411e-08,3588.6850231156845,5909.189400793256,1.895,1.5089304594734392,35.4407169339046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6373,343,3,10862.446288659934,,10862.446181027635,121.0,21424.0,3.862869966493497e-09,3599.4998192581415,6047.0783064888,1.895,3.710741092371766,35.139746044583624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6375,345,3,10862.59512449908,,10862.595013047989,151.0,21588.0,8.837227247709867e-09,3300.135217508886,5685.748789090465,1.895,2.5233763426103453,-29.9765389902216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6377,347,3,10862.660001782631,,10862.65988480118,157.0,21643.0,3.8157766139832856e-09,3304.623280691099,5867.89119826501,1.895,-2.93734750064981,35.85726685990018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6382,352,3,10863.040397770184,,10863.04028280699,145.0,21873.0,1.6007733177574258e-08,3343.3598150906987,5519.425136762722,1.895,2.510334204793799,-29.821604450267447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6384,354,3,10863.171514344718,,10863.171396672726,127.0,21928.0,7.371948591537768e-08,3590.6519264587223,5944.606027880875,1.895,2.63763220454873,35.42353717199466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6390,360,3,10863.660003467692,,10863.65988480118,157.0,22143.0,4.471308457377545e-09,3821.7011302583905,5368.231124046652,1.895,-2.936525243634366,35.84722927012788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6395,365,3,10864.040399886977,,10864.04028280699,145.0,22354.0,1.4308910588412579e-09,3459.318084027156,5334.068017321702,1.895,2.5144778048717358,-29.870828494740056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6397,367,3,10864.171512452891,,10864.171396672726,127.0,22400.0,2.3711109315337937e-08,3593.288724129232,5980.0183572174565,1.895,2.63735724417376,35.41984443986893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6401,371,3,10864.468276513848,,10864.468167895964,139.0,22459.0,5.796831932599104e-09,3609.9692937209547,5475.368748067149,1.895,3.353728826701649,-29.76891195891045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6403,373,3,10864.595120080448,,10864.595013047989,151.0,22545.0,1.0998454704014231e-08,3799.0030563978835,5298.95816395771,1.895,2.507222104516393,-29.784634144359508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6405,375,3,10864.659997081368,,10864.65988480118,157.0,22590.0,8.207464319213574e-09,3454.5713217279267,5749.065023672385,1.895,-2.93749325919266,35.859046187371064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6410,380,3,10865.040393931591,,10865.04028280699,145.0,22739.0,6.30692119355184e-09,3724.1218718327345,5204.146899457498,1.895,2.518448394512202,-29.917997255563304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6412,382,3,10865.171509653224,,10865.171396672726,127.0,22780.0,2.8685278650689983e-08,3596.1535481110695,6015.389995346292,1.895,3.727744888818555,35.30076754244572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6416,386,3,10865.468279065602,,10865.468167895964,139.0,22846.0,3.3126720227291168e-09,3613.652088868018,5445.62747066625,1.895,3.686035850521102,-29.76744846301418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6418,388,3,10865.595122634204,,10865.595013047989,151.0,22923.0,2.582153610036154e-09,3441.2789233894323,5769.128032826171,1.895,2.512502393497568,-29.84736152507202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6420,390,3,10865.659992635172,,10865.65988480118,157.0,22959.0,1.6509234471466298e-08,3860.712256973382,5723.468729772485,1.895,-1.500818802523797,35.94578545816725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6425,395,3,10866.040389915595,,10866.04028280699,145.0,23095.0,2.6882283642253697e-09,3626.156542835483,5673.200365503312,1.895,3.686941981808399,-29.774766139104145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6427,397,3,10866.171502490351,,10866.171396672726,127.0,23139.0,6.3546140673446026e-09,3599.879170510825,6050.6706634733355,1.895,3.7279426065518093,35.30263987758366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6432,402,3,10866.59512883168,,10866.595013047989,151.0,23227.0,3.53553365586121e-09,3640.0511659783015,5342.3199952258055,1.895,2.506865042519273,-29.780392413668036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6444,414,3,10867.660003463665,,10867.65988480118,157.0,23478.0,3.381902026662861e-09,3651.4988792178356,5916.40320922721,1.895,-1.501410023481463,35.95994566311574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6447,417,3,10867.808589671848,,10867.80847111838,163.0,23536.0,1.4680385065321454e-09,3611.9252158625104,5424.909485957293,1.895,-4.27091224316791,37.007000234691745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6456,426,3,10868.660001170909,,10868.65988480118,157.0,23678.0,1.975180893180339e-08,3649.2532667648757,6027.6853378421865,1.895,-0.034949926034309,36.022619917697774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6467,2,3,10844.3324911655,,10844.332383148743,67.0,9472.0,4.46290106887092e-08,3596.8765755725626,6022.2368759956435,1.895,3.142701724290371,29.760562037715907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6469,4,3,10844.447426826518,,10844.447308578994,109.0,9612.0,6.6646483053711286e-09,3591.197515411954,5811.126167163788,1.895,-0.017568508667216,-30.184893954789217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6471,6,3,10844.534048336864,,10844.533934666822,115.0,9720.0,6.3516914638452114e-09,3591.216984045693,5844.57571350658,1.895,-0.017596245055244,-30.232548531211105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6474,9,3,10844.75203982162,,10844.751925585744,103.0,9788.0,3.1140213209954606e-09,3591.1711622983426,5765.848223840041,1.895,-0.017544397824695003,-30.143468513482286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6476,11,3,10844.859504803291,,10844.859393710085,73.0,9872.0,1.265994590683288e-07,3594.742384851592,5999.541096037962,1.895,2.22380211649569,29.865777647460863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6481,16,3,10845.2727487627,,10845.272635458736,97.0,10068.0,2.328698396919819e-09,3599.9087993670423,5631.821604032893,1.895,2.687824906266501,-31.927924467530538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6483,18,3,10845.33249077999,,10845.332383148743,67.0,10124.0,4.7516009989999995e-06,3600.015992650541,6051.966333293248,1.895,3.138697737426504,29.72264533101801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6485,20,3,10845.426295730342,,10845.4261810482,85.0,10164.0,4.545094240707736e-09,3605.793245917535,5601.215863898116,1.895,2.4807591397223963,-29.466226293350225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6486,21,3,10845.447422758487,,10845.447308578994,109.0,10272.0,2.0558850370225773e-09,3591.179936859824,5780.924017285549,1.895,-0.017521411760374,-30.103975576481925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6488,23,3,10845.534044270751,,10845.533934666822,115.0,10364.0,1.0150342712729509e-08,3591.1993769019673,5814.324439692709,1.895,-0.017529915347835,-30.11858580792574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6491,26,3,10845.752035755331,,10845.751925585744,103.0,10442.0,1.338273034455165e-08,3591.633910194277,5735.64433425559,1.895,1.29660769169955,-30.165974868087105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6493,28,3,10845.859500740684,,10845.859393710085,73.0,10528.0,2.4230835590000003e-06,3597.6266681172165,6029.340055892307,1.895,3.151351919490749,29.842477120171026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6496,31,3,10846.040390003802,,10846.04028280699,145.0,10630.0,3.896325735978056e-07,3727.343611179101,5887.783035105936,1.895,-3.447480996841102,-29.915146570780816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6498,33,3,10846.170491000434,,10846.17037532297,91.0,10675.0,2.074788566003654e-09,3613.895615803799,5470.491698126457,1.895,4.711986631293664,-38.043537128845216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6502,37,3,10846.447420006696,,10846.447308578994,109.0,10942.0,5.456757613883411e-09,3591.1623595358,5750.7239774469035,1.895,-0.017571910155172,-30.190738136283784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6504,39,3,10846.534041520928,,10846.533934666822,115.0,11054.0,2.726462772174994e-09,3591.1817903421684,5784.108531637921,1.895,-0.017586294569409,-30.21545235799532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6508,43,3,10846.859511366842,,10846.859393710085,73.0,11211.0,1.22998648403872e-07,3600.7737225475385,6059.141836915851,1.895,3.155860276331504,29.885170078401956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6511,46,3,10847.04040036744,,10847.04028280699,145.0,11297.0,8.238076470256134e-09,3481.6324882218064,6149.313837218454,1.895,-3.433622197258429,-29.79488832387796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6513,48,3,10847.170485741266,,10847.17037532297,91.0,11354.0,2.6274724688593587e-09,3618.615890690324,5432.381243459381,1.895,4.7186490952255795,-38.09732838798845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6515,50,3,10847.272745103011,,10847.272635458736,97.0,11460.0,4.8982799384236794e-09,3605.2940095415515,5567.852190217027,1.895,2.6887387915904988,-31.93878025709967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6518,53,3,10847.446296403647,,10847.446181027635,121.0,11558.0,3.127006649583651e-09,3602.455390550331,5517.820799653063,1.895,-2.890877358906455,35.289988976363766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6519,54,3,10847.447421404497,,10847.447308578994,109.0,11611.0,1.4174767388806932e-09,3592.2837382208727,5720.525886289896,1.895,1.299081533978159,-30.223529566062762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6521,56,3,10847.534042920628,,10847.533934666822,115.0,11721.0,1.6384996509600716e-08,3591.164192538015,5753.873304377042,1.895,-0.017597895800006,-30.235384722315352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6522,57,3,10847.59512443533,,10847.595013047989,151.0,11790.0,3.873775087110297e-08,3795.524279579392,6113.874488858097,1.895,-3.445830834431982,-29.900827463473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6525,60,3,10847.752043434677,,10847.751925585744,103.0,11863.0,5.9600860061124795e-09,3594.229088739076,5675.266710968438,1.895,1.2982572335297,-30.20435196379248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6529,64,3,10848.040390699976,,10848.04028280699,145.0,11995.0,2.5266910934522218e-08,3514.2663502868536,6191.144687165137,1.895,-2.88827452989136,-29.855044999736766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6532,67,3,10848.272749739705,,10848.272635458736,97.0,12139.0,5.325289863157589e-09,3607.986749753959,5535.865878194985,1.895,2.688997803765928,-31.94185699072416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6535,70,3,10848.446287862283,,10848.446181027635,121.0,12235.0,1.8424832153608664e-09,3599.5680854042334,5553.06718133134,1.895,-2.88627385907825,35.23379238337563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6536,71,3,10848.447425862629,,10848.447308578994,109.0,12295.0,1.4691970630669442e-08,3593.5825435737975,5690.308782160629,1.895,1.298206759546302,-30.2031776711175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6538,73,3,10848.53404738061,,10848.533934666822,115.0,12387.0,1.964237136398872e-09,3592.150078216557,5723.635527206632,1.895,1.297360915502606,-30.183498850438106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6539,74,3,10848.595128894383,,10848.595013047989,151.0,12443.0,2.18267236499466e-08,3577.8849865429424,6111.308854977194,1.895,-3.4534644837926782,-29.967067636980715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
