,Unnamed: 0,duration_connection,service,source_bytes,destination_bytes,count,same_srv_rate,serror_rate,srv_serror_rate,dst_host_count,dst_host_srv_count,dst_host_same_src_port_rate,dst_host_serror_rate,dst_host_srv_serror_rate,flag,IDS_detection,malware_detection,ashula_detection,label,source_IP_address,source_port_number,destination_IP_address,destination_port_number,duration
307110,307110,8.969149,2,181,164615,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,49,0,-1,13409,2791,1159,9321,1
307267,307267,134.239431,2,184,323117,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,2,0,-1,13409,2793,297,2524,1
307405,307405,73.795464,2,184,323116,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,2,0,-1,3163,3491,297,2524,1
309940,309940,5.05657,2,181,168858,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,23,0,-1,13409,2795,182,5782,1
310029,310029,4.735094,2,181,168858,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,23,0,-1,3163,3501,182,5782,1
311609,311609,6.239589,2,184,159980,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,38,0,-1,3163,3505,441,5947,1
312187,312187,110.208216,2,185,160950,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,13,0,-1,3163,3507,527,9264,1
313823,313823,3.583421,2,180,161187,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,43,0,-1,13409,2800,1033,8582,1
315010,315010,5.966898,2,184,168119,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,46,0,-1,13409,2805,327,6857,1
315100,315100,5.765302,2,184,168118,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,46,0,-1,3163,3521,327,6857,1
315524,315524,4.867885,2,185,140082,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,1,0,-1,3163,3525,355,9388,1
317637,317637,130.931274,2,183,170279,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,34,0,-1,13409,2807,232,9671,1
317760,317760,76.679499,2,183,170279,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,34,0,-1,3163,3533,232,9671,1
329498,329498,130.533569,2,183,166641,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,28,0,-1,13409,2812,412,3066,1
329547,329547,76.427183,2,183,166641,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,28,0,-1,3163,3551,412,3066,1
330108,330108,153.390712,2,183,168457,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,3,0,-1,13409,2817,282,6318,1
330144,330144,3.29215,2,183,99366,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,46,0,-1,13409,2819,176,1843,1
330203,330203,3.215349,2,183,99365,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,46,0,-1,3163,3555,176,1843,1
330788,330788,2.70182,2,182,162147,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,39,0,-1,13409,2821,708,2587,1
330865,330865,0.861644,2,186,163271,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,42,0,-1,3163,3561,938,7033,1
331455,331455,111.013816,2,181,165111,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,44,0,-1,3163,3567,69,5867,1
332033,332033,4.981442,2,180,161318,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,8,0,-1,13409,2823,1240,7250,1
332169,332169,4.303895,2,180,161319,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,8,0,-1,3163,3571,1240,7250,1
333148,333148,1.195581,2,183,165835,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,1,0,-1,3163,3575,1178,6463,1
1884,1884,13.434579,2,185,540758,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,21,0,-1,12958,2828,1195,6452,1
1928,1928,12.878826,2,185,540758,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,21,0,-1,3160,3586,1195,6452,1
4364,4364,4.917127,2,186,156778,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,22,0,-1,3160,3593,630,5847,1
9744,9744,21.108042,2,184,166336,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,40,0,-1,3160,3613,398,7515,1
9819,9819,20.961383,2,182,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,3160,3616,44,1080,1
11647,11647,2.796616,2,182,162219,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,3160,3631,851,8195,1
12479,12479,4.466099,2,180,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,3160,3633,703,1502,1
13150,13150,1.080501,2,184,156778,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,22,0,-1,3160,3637,381,9224,1
13495,13495,4.985541,2,185,140081,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,12958,2844,363,9388,1
13515,13515,5.619692,2,185,140081,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,3160,3639,363,9388,1
15117,15117,9.085576,2,186,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,3160,3647,206,4892,1
15119,15119,5.276434,2,185,166599,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,3160,3649,1227,5465,1
15320,15320,151.568677,2,182,165926,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,18,0,-1,12958,2846,204,5093,1
18814,18814,4.461016,2,182,168595,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,7,0,-1,12958,2851,456,7606,1
19471,19471,190.732391,2,182,154738,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,32,0,-1,3160,3659,1176,6368,1
23957,23957,152.653334,2,182,168595,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,7,0,-1,12958,2856,456,7606,1
25244,25244,2.584487,2,181,163028,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,31,0,-1,12958,2858,245,2806,1
26362,26362,3.065786,2,182,162147,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,36,0,-1,12958,2860,679,2587,1
26547,26547,2.599117,2,182,162146,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,36,0,-1,3160,3667,679,2587,1
28228,28228,109.099114,2,183,137326,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,28,0,-1,3160,3675,346,5119,1
30385,30385,1.498892,2,183,165836,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,12958,2862,1137,6463,1
30559,30559,1.178027,2,183,165836,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,3160,3679,1137,6463,1
31590,31590,132.793411,2,183,168458,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,3,0,-1,12958,2867,295,6318,1
31761,31761,76.214211,2,183,168458,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,3,0,-1,3160,3681,295,6318,1
36713,36713,20.123081,3,7171,8837,1,1.0,0.0,0.5,0,86,0.0,0.0,0.87,10,19,2,1,-1,18866,11571,194,139,1
38662,38662,80.15164,2,186,161698,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,14,0,-1,3160,3685,410,4532,1
39585,39585,2.104357,2,186,163272,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,43,0,-1,12958,2869,920,7033,1
40407,40407,0.897889,2,186,163271,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,43,0,-1,3160,3691,920,7033,1
57743,57743,4.577931,2,179,157216,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,5,0,-1,3160,3699,265,1713,1
62165,62165,107.820808,2,182,164832,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,15,0,-1,3160,3708,577,1303,1
65353,65353,4.912321,2,182,159226,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,3160,3720,872,4170,1
66260,66260,37.455036,2,184,166336,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,40,0,-1,12958,2880,398,7515,1
66270,66270,13.984919,2,184,166336,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,40,0,-1,3160,3725,398,7515,1
67940,67940,3.279713,2,182,162220,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,12958,2882,851,8195,1
68089,68089,3.245156,2,182,162219,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,3160,3735,851,8195,1
68482,68482,5.167011,2,183,161900,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,20,0,-1,12958,2884,96,2536,1
68484,68484,6.101464,2,180,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,12958,2886,703,1502,1
68542,68542,4.694043,2,180,160986,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,3160,3737,703,1502,1
68733,68733,34.995363,2,182,160985,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,10,0,12,0,-1,12958,2888,44,1080,1
68777,68777,20.286858,2,182,160985,0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,10,0,12,0,-1,3160,3739,44,1080,1
70124,70124,3.137388,2,182,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,3160,3743,871,2549,1
70247,70247,1.45756,2,184,156777,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,22,0,-1,12958,2893,381,9224,1
70474,70474,1.767114,2,184,156777,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,22,0,-1,3160,3746,381,9224,1
71178,71178,5.019091,2,185,166598,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,12958,2895,1227,5465,1
71340,71340,3.914496,2,185,166598,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,3160,3753,1227,5465,1
74687,74687,4.050599,2,186,160804,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,42,0,-1,12958,2900,397,9835,1
75416,75416,5.083141,2,180,166134,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,33,0,-1,12958,2905,482,2992,1
77436,77436,133.018257,2,183,137327,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,28,0,-1,12958,2909,346,5119,1
77486,77486,75.048298,2,183,137326,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,28,0,-1,3160,3779,346,5119,1
84784,84784,4.458434,2,184,159053,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,6,0,-1,3160,3796,99,2068,1
85469,85469,2.835012,2,183,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,3160,3803,450,2549,1
90512,90512,110.341194,2,182,164833,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,15,0,-1,12958,2917,577,1303,1
90749,90749,51.60733,2,182,164832,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,15,0,-1,3160,3807,577,1303,1
92441,92441,108.50369,2,183,137326,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,28,0,-1,3160,3811,346,5119,1
92547,92547,9.987133,2,184,166780,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,30,0,-1,3160,3813,855,2090,1
94777,94777,2.905826,2,184,160986,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,3160,3825,756,2549,1
96568,96568,180.053329,2,186,168596,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,7,0,-1,12958,2927,456,7606,1
96569,96569,6.816691,2,182,159226,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,12958,2925,872,4170,1
96599,96599,4.981723,2,182,159226,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,3160,3837,872,4170,1
97495,97495,3.09688,2,182,160986,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,10,0,12,0,-1,12958,2932,871,2549,1
97546,97546,3.054941,2,182,160985,0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,10,0,12,0,-1,3160,3840,871,2549,1
100104,100104,4.77312,2,182,162241,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,26,0,-1,3160,3851,1152,8353,1
102164,102164,104.722024,2,184,166641,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,29,0,-1,3160,3863,316,2692,1
102420,102420,106.325142,2,187,171462,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,4,0,-1,3160,3867,189,1103,1
104798,104798,143.282523,2,183,168595,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,7,0,-1,12958,2942,456,7606,1
106014,106014,152.337284,2,184,168457,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,3,0,-1,12958,2947,88,6318,1
106715,106715,3.681261,2,185,166178,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,13,0,-1,3160,3893,289,3337,1
108243,108243,4.494464,2,184,159053,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,10,0,6,0,-1,12958,2952,99,2068,1
108298,108298,3.086928,2,186,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,3160,3901,202,2549,1
108407,108407,109.340248,2,183,137326,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,28,0,-1,3160,3903,346,5119,1
109063,109063,2.520402,2,184,174939,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,27,0,-1,3160,3909,334,1735,1
109994,109994,7.855494,2,183,160985,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,10,0,12,0,-1,12958,2954,450,2549,1
110048,110048,2.943653,2,183,160985,0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,10,0,12,0,-1,3160,3913,450,2549,1
110254,110254,3.968157,2,187,165058,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,39,0,-1,3160,3917,1154,4495,1
110430,110430,151.468053,2,183,137326,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,28,0,-1,12958,2959,346,5119,1
110692,110692,4.176951,2,184,166779,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,30,0,-1,12958,2961,855,2090,1
110789,110789,4.138377,2,184,166779,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,30,0,-1,3160,3919,855,2090,1
111081,111081,153.209171,2,183,168595,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,7,0,-1,12958,2963,456,7606,1
111109,111109,1.337388,2,184,161855,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,10,0,-1,12958,2965,553,3100,1
114067,114067,3.285205,2,184,160985,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,10,0,12,0,-1,12958,2970,756,2549,1
114154,114154,9.696801,2,184,160985,0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,10,0,12,0,-1,3160,3933,756,2549,1
114833,114833,43.793627,2,182,2194467,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,11,26,0,-1,3160,3935,283,2907,1
116723,116723,151.536589,2,181,160689,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,16,0,-1,12958,2975,480,3415,1
117771,117771,8.447734,2,182,162242,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,26,0,-1,12958,2977,1152,8353,1
120327,120327,126.742904,2,184,166641,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,29,0,-1,12958,2982,316,2692,1
120433,120433,73.647632,2,184,166641,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,29,0,-1,3160,3971,316,2692,1
121044,121044,107.124113,2,183,137326,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,28,0,-1,3160,3975,346,5119,1
121135,121135,180.049008,2,180,164832,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,15,0,-1,3160,3977,198,5424,1
125039,125039,6.296107,2,186,157902,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,17,0,-1,3160,3985,166,4501,1
127322,127322,153.594497,2,183,168596,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,7,0,-1,12958,2987,456,7606,1
130153,130153,4.953266,6,42261,175,1,0.0,0.0,0.0,0,5,0.0,0.0,0.0,10,12,49,0,-1,6414,3087,963,25,1
130245,130245,5.235311,6,42335,175,1,0.0,0.0,0.0,1,4,0.0,0.0,0.0,10,0,49,0,-1,6414,3109,963,25,1
130261,130261,5.614335,6,41016,175,2,0.5,0.0,0.0,2,5,0.0,0.0,0.0,10,0,49,0,-1,6414,3111,963,25,1
130334,130334,6.316299,6,41402,175,1,0.0,0.0,0.0,3,4,0.0,0.0,0.0,10,0,49,0,-1,6414,3129,963,25,1
132502,132502,2.753995,2,187,169908,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,19,0,-1,3160,3996,854,3461,1
135424,135424,93.757296,2,183,4735063,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,41,0,-1,3160,3998,1048,2537,1
137042,137042,2.691761,2,187,170280,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,21,0,-1,3160,4003,1079,9505,1
138421,138421,3.304458,2,185,166511,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,23,0,-1,12958,2992,1193,2955,1
138939,138939,106.162752,2,185,168182,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,3160,4006,624,1620,1
139547,139547,3.82338,2,185,166178,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,13,0,-1,3160,4008,289,3337,1
139811,139811,3.451196,2,185,166178,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,13,0,-1,12958,2994,289,3337,1
147557,147557,105.828379,2,183,168596,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,7,0,-1,3160,4018,456,7606,1
148758,148758,3.357065,2,184,174938,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,27,0,-1,12958,3001,334,1735,1
148991,148991,3.027761,2,183,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,3160,4022,702,2549,1
148992,148992,3.120223,2,184,174938,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,27,0,-1,3160,4020,334,1735,1
149300,149300,132.406576,2,184,168458,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,3,0,-1,12958,3003,88,6318,1
149363,149363,9.147849,2,180,429846,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,9,0,-1,12958,3005,646,9194,1
149474,149474,89.425719,2,184,168458,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,3,0,-1,3160,4024,88,6318,1
149549,149549,1.764998,2,186,167410,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,25,0,-1,3160,4026,126,4602,1
150544,150544,3.983858,2,186,160985,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,10,0,12,0,-1,12958,3007,202,2549,1
150745,150745,3.104542,2,186,160986,0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,10,0,12,0,-1,3160,4030,202,2549,1
151696,151696,4.683011,2,184,156606,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,38,0,-1,3160,4036,243,1660,1
152430,152430,154.365755,2,183,168595,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,7,0,-1,12958,3009,456,7606,1
152438,152438,3.888333,2,181,166641,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,22,0,-1,12958,3011,173,5719,1
154794,154794,3.270857,2,187,165058,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,39,0,-1,12958,3013,1154,4495,1
154979,154979,4.103411,2,187,165058,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,39,0,-1,3160,4040,1154,4495,1
155417,155417,3.909417,2,181,168457,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,3,0,-1,3160,4042,568,4338,1
156245,156245,1.836745,2,185,156374,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,11,0,-1,3160,4044,1024,2970,1
157424,157424,2.847511,2,182,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,3160,4048,1123,1675,1
159053,159053,3.62109,2,183,161306,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,34,0,-1,3160,4056,1031,1667,1
160797,160797,4.858016,2,185,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,37,0,-1,3160,4059,1038,4275,1
162793,162793,49.650123,2,182,2194467,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,11,26,0,-1,12958,3021,283,2907,1
162839,162839,43.053101,2,182,2194468,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,11,26,0,-1,3160,4065,283,2907,1
166948,166948,152.426417,2,184,166511,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,23,0,-1,12958,3026,1193,2955,1
188168,188168,11.013402,2,185,165835,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,12958,3031,1130,4518,1
189976,189976,1.66122,2,186,162242,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,26,0,-1,3160,4100,59,4984,1
195996,195996,153.637488,2,183,168595,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,7,0,-1,12958,3039,456,7606,1
196398,196398,5.94119,2,186,157902,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,17,0,-1,12958,3041,166,4501,1
196993,196993,6.222219,2,186,157902,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,17,0,-1,3160,4107,166,4501,1
202739,202739,3.512264,2,187,169908,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,19,0,-1,12958,3045,854,3461,1
202970,202970,2.866987,2,187,169908,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,19,0,-1,3160,4119,854,3461,1
205039,205039,55.510754,2,183,1646967,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,41,0,-1,3160,4123,1048,2537,1
206965,206965,129.658679,2,185,168182,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,12958,3054,624,1620,1
207190,207190,72.738275,2,185,168183,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,3160,4127,624,1620,1
208362,208362,4.950166,2,176,160686,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,26,0,-1,3160,4129,1169,80,1
210135,210135,4.455066,2,185,158358,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,8,0,-1,12958,3056,769,3710,1
210211,210211,5.084697,2,179,155719,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,35,0,-1,12958,3058,539,1729,1
210766,210766,6.359702,2,181,164832,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,15,0,-1,12958,3060,481,5293,1
212030,212030,10.454066,2,180,429846,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,9,0,-1,12958,3065,646,9194,1
212201,212201,8.360267,2,180,429846,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,9,0,-1,3160,4141,646,9194,1
212922,212922,4.052577,2,181,166641,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,22,0,-1,12958,3067,173,5719,1
212997,212997,3.748254,2,181,166642,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,22,0,-1,3160,4143,173,5719,1
213279,213279,3.156537,2,183,160985,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,10,0,12,0,-1,12958,3069,702,2549,1
213376,213376,3.063955,2,183,160985,0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,10,0,12,0,-1,3160,4146,702,2549,1
213712,213712,153.523671,2,181,164832,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,15,0,-1,12958,3071,481,5293,1
213919,213919,181.32795,2,181,168458,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,3,0,-1,12958,3075,568,4338,1
214198,214198,104.705237,2,181,168457,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,3,0,-1,3160,4153,568,4338,1
214320,214320,1.845885,2,185,156374,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,11,0,-1,3160,4155,1024,2970,1
214331,214331,1.816018,2,185,156373,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,11,0,-1,12958,3077,1024,2970,1
214530,214530,152.312169,2,186,164832,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,15,0,-1,12958,3079,1203,8542,1
214934,214934,105.139779,2,182,161698,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,14,0,-1,3160,4157,1092,5865,1
215117,215117,2.902891,2,182,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,3160,4161,1123,1675,1
215252,215252,2.904415,2,182,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,12958,3081,1123,1675,1
216079,216079,2.003478,2,186,167410,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,25,0,-1,12958,3086,126,4602,1
216170,216170,1.825892,2,186,167410,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,25,0,-1,3160,4163,126,4602,1
216758,216758,3.577501,2,183,161307,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,34,0,-1,12958,3088,1031,1667,1
216920,216920,2.58625,2,183,161306,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,34,0,-1,3160,4167,1031,1667,1
217770,217770,152.802726,2,183,168595,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,7,0,-1,12958,3090,456,7606,1
219162,219162,4.738517,2,185,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,37,0,-1,12958,3092,1038,4275,1
219302,219302,4.623027,2,185,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,37,0,-1,3160,4175,1038,4275,1
221122,221122,4.844624,2,185,161900,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,20,0,-1,12958,3094,866,1200,1
224442,224442,4.718389,2,185,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,3160,4183,1218,2984,1
226611,226611,5.298087,2,182,168118,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,46,0,-1,3160,4191,1221,4827,1
230202,230202,153.375005,2,182,165111,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,45,0,-1,12958,3104,357,6545,1
234177,234177,2.282461,2,183,162242,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,26,0,-1,3160,4203,1260,2145,1
237336,237336,105.354741,2,181,160686,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,44,0,-1,3160,4207,886,2933,1
238865,238865,0.987091,2,186,162242,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,26,0,-1,12958,3109,59,4984,1
