,Unnamed: 0,type,rcvTime,noise,sendTime,sender,messageID,RSSI,pos_0,pos_1,pos_2,spd_0,spd_1,spd_2,spd_noise_0,spd_noise_1,spd_noise_2,pos_noise_0,pos_noise_1,pos_noise_2,type_attack
5843,186,3,10852.505323064892,,10852.505205976078,133.0,15134.0,1.9347989792624585e-08,3604.557224185357,5492.162953746296,1.895,-2.848811679400257,34.776477961613374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5845,188,3,10852.6859356065,,10852.685827966732,103.0,15294.0,1.018140605500873e-07,3605.3682964260765,5527.670789190951,1.895,2.535441433936535,-30.119866671664273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5846,189,3,10852.687881656584,,10852.687764557591,91.0,15359.0,2.5112112555790624e-09,3647.716705583139,5223.296267943471,1.895,5.971869152465801,-37.93494154803216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5848,191,3,10852.796915320923,,10852.79680148121,139.0,15530.0,4.5617021954641526e-09,3591.2058110248645,5825.379067094844,1.895,-0.017435014735639,-29.955534694734947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5850,193,3,10852.852419299936,,10852.852302207657,115.0,15583.0,4.2984921915790566e-07,3599.7865259056534,5593.979630569273,1.895,2.53466615491161,-30.11065671688354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5852,195,3,10852.932169603017,,10852.93205672712,97.0,15652.0,4.935224131347626e-09,3624.369857688862,5385.9249874731795,1.895,3.951178146247873,-31.900937814857564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5854,197,3,10853.005223625072,,10853.00511344266,109.0,15709.0,2.8390381753358214e-08,3603.3441135878647,5551.7171411949585,1.895,2.534932181937008,-30.11381699442135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5855,198,3,10853.06777541981,,10853.06765707014,145.0,15778.0,2.1957976603970433e-08,3591.2235019778304,5855.774335659302,1.895,-0.017492820468635,-30.054852171717187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5858,201,3,10853.282170484636,,10853.282061851536,121.0,15876.0,3.9852563800852384e-09,3588.8900664060557,5722.405009075553,1.895,-1.476982156219664,35.37487911522952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5862,205,3,10853.50532300222,,10853.505205976078,133.0,15937.0,6.680700931671747e-08,3601.716680836172,5526.838497200506,1.895,-2.846513355114011,34.748421483023634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5863,206,3,10853.584402516548,,10853.584286616371,151.0,15998.0,7.947402350109967e-09,3591.2364142202323,5877.9591821365175,1.895,-0.017516721243127,-30.09591668521226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5865,208,3,10853.685940233789,,10853.685827966732,103.0,16101.0,3.5193302739478087e-08,3607.9026096925895,5497.564324624315,1.895,2.533254048349691,-30.09388154680459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5867,210,3,10853.791086945212,,10853.79096907964,85.0,16272.0,1.1215995035273927e-08,3631.2257239779574,5357.424226005358,1.895,3.636794524742218,-29.35555241317642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5868,211,3,10853.79691917056,,10853.79680148121,139.0,16325.0,1.664071392273885e-08,3591.1883650158293,5795.404642821697,1.895,-0.017423942348425002,-29.93651094606945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5870,213,3,10853.852410492042,,10853.852302207657,115.0,16378.0,3.095836132377665e-08,3602.3228647624287,5563.8491029310935,1.895,2.52396730434498,-29.9835593411393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5872,215,3,10853.93217390338,,10853.93205672712,97.0,16442.0,2.2692747182855407e-09,3628.316847590758,5354.057864616195,1.895,3.949883753286154,-31.89048717260403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5874,217,3,10854.005227925303,,10854.00511344266,109.0,16506.0,8.29436788351043e-08,3605.8776504612956,5521.619899817553,1.895,2.537509938796518,-30.14443954870197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5875,218,3,10854.067766283764,,10854.06765707014,145.0,16566.0,3.68648616814307e-09,3591.206037556573,5825.768276887077,1.895,-0.017442524550181002,-29.9684374921462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5878,221,3,10854.282169284372,,10854.282061851536,121.0,16666.0,4.950308196799767e-09,3587.7324657243653,5757.715519941157,1.895,-0.034288794882959,35.34119712563023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5882,225,3,10854.505321806482,,10854.505205976078,133.0,16722.0,3.3894155937129584e-08,3598.8751185742362,5561.52647889242,1.895,-2.841832507415433,34.69128067655744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5883,226,3,10854.584396195403,,10854.584286616371,151.0,16786.0,4.424279213773308e-09,3591.2189307827803,5847.920451163738,1.895,-0.017552749385119002,-30.15781754136454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5885,228,3,10854.685934350744,,10854.685827966732,103.0,16878.0,3.1818022777804285e-09,3610.9460099885805,5467.4810463901795,1.895,3.714017162356628,-29.993418120302017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5887,230,3,10854.791081495416,,10854.79096907964,85.0,17006.0,1.601456061279777e-08,3634.855848106799,5328.1225158302095,1.895,3.630154731716757,-29.30195719606258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5888,231,3,10854.79691328489,,10854.79680148121,139.0,17066.0,2.178724326954468e-08,3591.1709122743705,5765.418651402741,1.895,-0.017411448722347,-29.915045338143845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5890,233,3,10854.852418044156,,10854.852302207657,115.0,17118.0,2.983428561014546e-08,3604.8568545469366,5533.746481180443,1.895,2.532380991220176,-30.083510033589665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5892,235,3,10854.932168468107,,10854.93205672712,97.0,17174.0,2.1945776870921867e-09,3632.259279133851,5322.227544939258,1.895,3.9389846036166682,-31.802489850528836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5896,239,3,10855.282177648673,,10855.282061851536,121.0,17374.0,1.284629812555113e-09,3587.6982030421404,5793.02980295084,1.895,-0.03436793101525,35.42276212844257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5900,243,3,10855.505317175313,,10855.505205976078,133.0,17426.0,1.056676608827264e-08,3596.0354458935785,5596.191393779966,1.895,-2.841106486416077,34.682417874749696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5903,246,3,10855.796908530749,,10855.79680148121,139.0,17726.0,2.526684055820691e-07,3591.641888688826,5735.458712137514,1.895,1.286721211520646,-29.935962880296334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5905,248,3,10855.852413728277,,10855.852302207657,115.0,17782.0,1.3390574740128552e-08,3607.394659024662,5503.598542646072,1.895,2.5365713154736618,-30.133289139525612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5907,250,3,10855.932164164376,,10855.93205672712,97.0,17846.0,4.391032257194729e-09,3637.1352058748757,5290.512839953916,1.895,4.991945919838457,-31.710201922602913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5909,252,3,10856.005231186758,,10856.00511344266,109.0,17906.0,1.956364197048193e-08,3611.69380055296,5461.442088010775,1.895,3.709418398209036,-29.95627972006926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5910,253,3,10856.067768671972,,10856.06765707014,145.0,17966.0,1.8538652891132503e-08,3591.1710825571954,5765.711218581145,1.895,-0.017444934153432002,-29.972577496397243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5911,254,3,10856.099043081087,,10856.098924256208,157.0,18026.0,2.4665244174280243e-09,3622.532029698752,5333.0025724507095,1.895,-4.132192868057042,35.80501160671792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5914,257,3,10856.282168937574,,10856.282061851536,121.0,18086.0,4.1677343665366765e-09,3587.663902090488,5828.383529965451,1.895,-0.034358317468080005,35.412853519324756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5918,261,3,10856.505321468818,,10856.505205976078,133.0,18150.0,3.093053043770523e-08,3593.193363684939,5630.885722649972,1.895,-2.8472018670046673,34.756826397517095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5920,263,3,10856.685934015532,,10856.685827966732,103.0,18302.0,2.369234400360581e-09,3618.375331578321,5407.483814538401,1.895,3.7074330719402093,-29.940246751377114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5922,265,3,10856.791082025573,,10856.79096907964,85.0,18418.0,2.8147537100999906e-09,3643.7443312834184,5269.760650074554,1.895,4.596521416590178,-29.199039415622156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5923,266,3,10856.796916100235,,10856.79680148121,139.0,18466.0,5.229871355493784e-07,3592.9283100465464,5705.5297254476955,1.895,1.284355044001165,-29.880913268618567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5925,268,3,10856.852408653156,,10856.852302207657,115.0,18526.0,1.019726557408692e-08,3610.2009016850643,5473.498343541841,1.895,3.7079331140854173,-29.944284959200612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5928,271,3,10857.005226124189,,10857.00511344266,109.0,18630.0,3.5491858181844016e-09,3615.408020943462,5431.447028673827,1.895,3.711512069500402,-29.97318765444418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5929,272,3,10857.06777374756,,10857.06765707014,145.0,18690.0,4.280096346e-06,3591.6306591849884,5735.719969981906,1.895,1.284631996118666,-29.88735664437808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5930,273,3,10857.099035151674,,10857.098924256208,157.0,18750.0,3.846218698928217e-09,3618.4096295301024,5368.722731358851,1.895,-4.12881527278888,35.77574510306941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5933,276,3,10857.282177552712,,10857.282061851536,121.0,18810.0,2.267878169314487e-09,3587.629594512431,5863.744086764443,1.895,-0.034378077972449,35.433220519173574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5937,280,3,10857.50531708874,,10857.505205976078,133.0,18854.0,8.205078206099967e-08,3591.2618143435616,5665.599788898953,1.895,-1.451463260781559,34.763681588242356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5938,281,3,10857.584403168665,,10857.584286616371,151.0,18918.0,4.556667177663362e-07,3591.166473416251,5757.792138296112,1.895,-0.017497982561192,-30.06372128731296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5941,284,3,10857.79108161129,,10857.79096907964,85.0,19110.0,3.4794783164595946e-09,3648.331249396131,5240.622614888662,1.895,4.589791189203051,-29.156286177479167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5942,285,3,10857.796915687544,,10857.79680148121,139.0,19150.0,9.309315832919428e-09,3594.215552614064,5675.581633060555,1.895,1.283347555614885,-29.85747374285182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5944,287,3,10857.852421243222,,10857.852302207657,115.0,19198.0,4.217248765071374e-09,3613.9183482519798,5443.47723045935,1.895,3.72322250556641,-30.06775803198316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5947,290,3,10858.067762726649,,10858.06765707014,145.0,19350.0,1.207377565875728e-07,3592.919577338894,5705.732894564507,1.895,1.287363730612062,-29.95091128360688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5948,291,3,10858.099036741974,,10858.098924256208,157.0,19414.0,9.055495266219164e-09,3614.292647860619,5404.395939548146,1.895,-4.122288609470948,35.71919225970646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5951,294,3,10858.282179581824,,10858.282061851536,121.0,19474.0,3.657344834622059e-09,3588.254500698207,5899.077587464991,1.895,1.5048500006027772,35.34487793293574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5955,298,3,10858.50531912234,,10858.505205976078,133.0,19518.0,5.657579508436409e-08,3589.810474564592,5700.360513001073,1.895,-1.455528682016911,34.861051609968165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5956,299,3,10858.584392123095,,10858.584286616371,151.0,19574.0,1.3658379130520859e-07,3591.970797126175,5727.806556656336,1.895,1.2868064054526749,-29.93794494316402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5958,301,3,10858.685944671844,,10858.685827966732,103.0,19666.0,3.5159870922577812e-09,3625.801511964268,5347.511950215821,1.895,3.715882352513328,-30.008480901591195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5961,304,3,10858.852417104648,,10858.852302207657,115.0,19870.0,9.057690443648163e-09,3617.634253486923,5413.468564765298,1.895,3.713472609180298,-29.98902045321437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5964,307,3,10859.0052216006,,10859.00511344266,109.0,19978.0,4.972543512434384e-09,3622.8362646439223,5371.458501570158,1.895,3.720798162782144,-30.048179682301924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5965,308,3,10859.099032176548,,10859.098924256208,157.0,20086.0,1.0454382806734441e-08,3610.171896093042,5440.101815236354,1.895,-4.125298101866888,35.74526919115849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5968,311,3,10859.282175455148,,10859.282061851536,121.0,20142.0,5.540532169958905e-09,3589.8914454957758,5934.392729145341,1.895,2.548483962691509,35.23608096726549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5972,315,3,10859.505315000368,,10859.505205976078,133.0,20182.0,8.475248433896006e-08,3588.3601191395046,5735.097661056968,1.895,-1.450726611652345,34.74603826473343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5973,316,3,10859.584401250544,,10859.584286616371,151.0,20237.0,3.8689203525941766e-09,3593.259634004711,5697.821372135287,1.895,1.285490571385468,-29.90733166085268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5976,319,3,10859.79691155891,,10859.79680148121,139.0,20467.0,9.29162287033585e-09,3597.9526010122468,5615.76580655263,1.895,2.509486698503616,-29.811536469153843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5978,321,3,10859.852417117812,,10859.852302207657,115.0,20518.0,1.775691993578812e-09,3621.3509143808797,5383.453796569359,1.895,3.712192578031172,-29.97868326095476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5981,324,3,10860.067763404073,,10860.06765707014,145.0,20606.0,1.3904806735173393e-08,3595.495885446657,5645.79429777165,1.895,1.290400319681865,-30.02155845788917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5984,327,3,10860.282175392724,,10860.282061851536,121.0,20706.0,3.2634015614189444e-09,3592.515601182825,5969.635275989031,1.895,2.624470810326309,35.246778965632885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5988,331,3,10860.505314942624,,10860.505205976078,133.0,20740.0,4.068913099962844e-08,3587.7206584582054,5769.8851783468735,1.895,-0.033825014319477,34.86318206639557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5989,332,3,10860.584401624668,,10860.584286616371,151.0,20786.0,3.3371674075755702e-09,3594.5488224149885,5667.828009120678,1.895,1.2866157299711372,-29.933508819721247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5991,334,3,10860.685941175496,,10860.685827966732,103.0,20872.0,1.6044469573873094e-09,3634.2430220800165,5287.655592190119,1.895,4.694896898879687,-29.82059460634414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5993,336,3,10860.79691200298,,10860.79680148121,139.0,20972.0,3.8315463538540456e-09,3600.466955138831,5585.896447298505,1.895,2.507594616532261,-29.789059414095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5995,338,3,10860.8524175633,,10860.852302207657,115.0,21018.0,1.5452784312017022e-09,3625.065302491858,5353.457382766303,1.895,3.710270040279884,-29.963157355668315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5998,341,3,10861.005226848636,,10861.00511344266,109.0,21060.0,2.089210118748548e-09,3630.483807791967,5311.533007975128,1.895,4.679920661599347,-29.725469982689486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5999,342,3,10861.067763849644,,10861.06765707014,145.0,21110.0,5.104758289384799e-09,3597.9424370281995,5615.886549962535,1.895,2.520057761483788,-29.93711578775642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6000,343,3,10861.099036546084,,10861.098924256208,157.0,21160.0,3.933976353863131e-09,3602.9639362914336,5511.6127972477725,1.895,-2.935923312395499,35.839881277063185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6006,349,3,10861.505314951804,,10861.505205976078,133.0,21250.0,1.4322846365789822e-07,3587.6869046746106,5804.674943453573,1.895,-0.033815934760526,34.853823834827686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6007,350,3,10861.584400327205,,10861.584286616371,151.0,21340.0,1.709643660642502e-08,3596.0937229056926,5637.8484151188795,1.895,2.5144146878654583,-29.870078694014218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6010,353,3,10861.796914591036,,10861.79680148121,139.0,21523.0,4.519824026289204e-09,3602.983267416234,5556.003826122096,1.895,2.51335523467097,-29.857492882137496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6012,355,3,10861.852420152452,,10861.852302207657,115.0,21578.0,1.8461444157279067e-09,3628.777007528972,5323.4826367565665,1.895,3.704307836999393,-29.915008182408126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6015,358,3,10862.005229437547,,10862.00511344266,109.0,21633.0,1.624285044576952e-09,3635.186010433733,5281.666009453725,1.895,4.701429210864477,-29.86208591737985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6016,359,3,10862.067766439068,,10862.06765707014,145.0,21680.0,5.080157444692049e-09,3600.459669741888,5585.982994430551,1.895,2.511596998556838,-29.836605853678872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6017,360,3,10862.099038696168,,10862.098924256208,157.0,21735.0,5.585864533632912e-09,3600.030122437995,5547.426927593882,1.895,-2.9371517066877573,35.854876731961944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6023,366,3,10862.505316738232,,10862.505205976078,133.0,21825.0,9.322788117191428e-08,3587.653149047533,5839.466608623532,1.895,-0.033836067267089,34.87457425447727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6024,367,3,10862.584404284251,,10862.584286616371,151.0,21915.0,5.243495714254596e-09,3598.6134831277914,5607.914833960856,1.895,2.5233763426103453,-29.9765389902216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6030,373,3,10863.0990428348,,10863.098924256208,157.0,22282.0,1.08224118305375e-08,3597.0970911514555,5583.231504861873,1.895,-2.938726828247133,35.87410481246279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6033,376,3,10863.28217468205,,10863.282061851536,121.0,22337.0,2.053928396171891e-09,3602.469571473654,6075.201081985834,1.895,3.716516023765789,35.1944331320304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6037,380,3,10863.505314245547,,10863.505205976078,133.0,22368.0,8.238478217736762e-09,3587.6193983603985,5874.253182232383,1.895,-0.033779711812772,34.81648912121588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6040,383,3,10863.796908380156,,10863.79680148121,139.0,22614.0,2.9154890380402248e-09,3608.0128709595724,5496.25447198244,1.895,2.5071271017755032,-29.783505555917838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6049,392,3,10864.50531523506,,10864.505205976078,133.0,22840.0,1.2989297404699691e-08,3588.6772646519626,5909.007175353451,1.895,1.482098918857699,34.81051623121303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6050,393,3,10864.584403470977,,10864.584286616371,151.0,22910.0,2.0153875018380003e-09,3603.644475814177,5548.148977446968,1.895,2.507222104516393,-29.784634144359508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6056,399,3,10865.09903589573,,10865.098924256208,157.0,23170.0,1.7761263081352529e-09,3591.70854714043,5654.900188623181,1.895,-1.5010185420564262,35.95056937645703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6062,405,3,10865.505318897647,,10865.505205976078,133.0,23215.0,9.746058331422985e-08,3590.585805860745,5943.718024824103,1.895,2.5847584829104,34.713440350820335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6063,406,3,10865.584398819301,,10865.584286616371,151.0,23267.0,3.41421778888515e-09,3606.159859795985,5518.267383991093,1.895,2.512502393497568,-29.84736152507202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6074,417,3,10866.505316986992,,10866.505205976078,133.0,23495.0,2.870894859856112e-08,3593.169774491909,5978.420857425015,1.895,2.585664449524374,34.72560752934491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6075,418,3,10866.584401001464,,10866.584286616371,151.0,23567.0,1.521406970279625e-09,3608.676052988384,5488.376177489225,1.895,2.506865042519273,-29.780392413668036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6082,2,3,10843.685938215338,,10843.685827966732,103.0,9156.0,2.052638225770356e-09,3591.1905049584057,5799.081331660527,1.895,-0.017571000993045,-30.189176082103717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6083,3,3,10843.68788221577,,10843.687764557591,91.0,9199.0,6.1188610194857535e-09,3605.4413633534764,5566.10181527029,1.895,3.219874346239081,-38.24799178025575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6085,5,3,10843.710757472607,,10843.710651628207,127.0,9254.0,5.710502243207542e-09,3633.4855669499884,5258.753278649842,1.895,-5.468700896586154,35.0576168917164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6086,6,3,10843.791083782296,,10843.79096907964,85.0,9293.0,2.337389014693573e-09,3601.859070464476,5651.270845119546,1.895,1.2671820054566791,-29.534866241072034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6089,9,3,10843.932175191685,,10843.93205672712,97.0,9399.0,4.49111676539728e-09,3597.6058800552937,5673.483893076053,1.895,1.376462984051978,-32.05281757859504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6093,13,3,10844.282168193306,,10844.282061851536,121.0,9541.0,3.153994766929312e-09,3614.182891568253,5405.346966145298,1.895,-4.057085530014486,35.154214512752624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6098,18,3,10844.687881430003,,10844.687764557591,91.0,9773.0,9.795134626766904e-09,3608.66214891396,5527.842999429455,1.895,3.2151218762855382,-38.19153851153385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6100,20,3,10844.710768430683,,10844.710651628207,127.0,9829.0,3.756248786283871e-09,3628.018293390574,5293.801745463565,1.895,-5.466594884713896,35.04411610628614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6101,21,3,10844.791078624123,,10844.79096907964,85.0,9873.0,1.535669849247135e-09,3604.059060786321,5621.81435356713,1.895,2.475787140165364,-29.407169345123336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6104,24,3,10844.932165537093,,10844.93205672712,97.0,10033.0,1.451857150900288e-09,3599.1017115186864,5641.408776099383,1.895,2.139050028289952,-32.07781728627313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6108,28,3,10845.282174964585,,10845.282061851536,121.0,10189.0,1.7537018200608384e-09,3610.13097020488,5440.456433703459,1.895,-4.058480985776661,35.16630598844081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6113,33,3,10845.685937950951,,10845.685827966732,103.0,10385.0,2.1840043954489483e-09,3591.504106887603,5738.664247921073,1.895,1.293559914009734,-30.095067387134655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6114,34,3,10845.687881950984,,10845.687764557591,91.0,10450.0,1.838944197479817e-08,3611.8836711165486,5489.575433221944,1.895,3.224442314419433,-38.30225340373142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6116,36,3,10845.710768951762,,10845.710651628207,127.0,10507.0,1.785011168821925e-08,3623.002550491017,5328.92555984114,1.895,-4.076271787516765,35.320461392899944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6117,37,3,10845.791083635891,,10845.79096907964,85.0,10552.0,6.5268008531558095e-09,3606.5361640877445,5592.391550981035,1.895,2.481267378238826,-29.472263103170377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6119,39,3,10845.852418903976,,10845.852302207657,115.0,10662.0,3.023990510084201e-09,3591.1941077289384,5805.271341782084,1.895,-0.01751234818107,-30.088403219525862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6121,41,3,10845.93216788197,,10845.93205672712,97.0,10723.0,5.5232481121750396e-09,3601.794241190605,5609.424965029249,1.895,2.69137012996709,-31.97003719379239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6123,43,3,10846.005222906137,,10846.00511344266,109.0,10780.0,1.7583784736821092e-09,3591.1693965727427,5762.814486543389,1.895,-0.017565412008636,-30.179573508267094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6126,46,3,10846.282168907544,,10846.282061851536,121.0,10934.0,5.563817953973922e-09,3606.0769263095704,5475.584292775055,1.895,-4.06388515402071,35.213132531395125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6131,51,3,10846.685944456967,,10846.685827966732,103.0,11071.0,8.610705454218879e-09,3592.8015236060514,5708.479450797989,1.895,1.296414890315218,-30.161489284854003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6133,53,3,10846.710762457884,,10846.710651628207,127.0,11167.0,6.6757526314490845e-09,3618.932378102451,5364.193170590997,1.895,-4.072914727767213,35.29137282730409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6134,54,3,10846.791084785016,,10846.79096907964,85.0,11215.0,3.5232287241110088e-09,3609.0138511282266,5562.961814796703,1.895,2.479662784911704,-29.45320389289531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6136,56,3,10846.852409715744,,10846.852302207657,115.0,11316.0,4.4979017983815865e-09,3591.1765172517157,5775.048703104513,1.895,-0.017549640038233002,-30.152475286371526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6138,58,3,10846.932171693492,,10846.93205672712,97.0,11385.0,1.790247179160915e-09,3604.4859943352276,5577.450378110882,1.895,2.6936655836262533,-31.99730424935006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6140,60,3,10847.005226730604,,10847.00511344266,109.0,11450.0,7.676201256965735e-09,3591.7644183095435,5732.6080230024545,1.895,1.298756604572395,-30.21596998389847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6143,63,3,10847.282168945174,,10847.282061851536,121.0,11621.0,4.021217987535707e-09,3603.032904724077,5510.7708745628815,1.895,-2.884632372168264,35.21375415699439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6148,68,3,10847.685940569829,,10847.685827966732,103.0,11812.0,1.373048760286144e-08,3594.0991202968826,5678.290466562327,1.895,1.297063788921375,-30.17658610956866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6149,69,3,10847.687874574032,,10847.687764557591,91.0,11864.0,1.5623552651961572e-07,3620.9736680733445,5413.345070729868,1.895,4.711421562941889,-38.03897489201947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6151,71,3,10847.710761578772,,10847.710651628207,127.0,11916.0,5.413865922958075e-09,3614.8628472787896,5399.455222249211,1.895,-4.074081937659688,35.30148657682284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6152,72,3,10847.791083472852,,10847.79096907964,85.0,11964.0,8.01968676606806e-09,3611.491899783418,5533.527783386495,1.895,2.481624418267009,-29.476503991412116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
