,Unnamed: 0,duration_connection,service,source_bytes,destination_bytes,count,same_srv_rate,serror_rate,srv_serror_rate,dst_host_count,dst_host_srv_count,dst_host_same_src_port_rate,dst_host_serror_rate,dst_host_srv_serror_rate,flag,IDS_detection,malware_detection,ashula_detection,label,source_IP_address,source_port_number,destination_IP_address,destination_port_number,duration
202935,202935,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,11,0,1,0,-1,11879,1908,442,9275,1
203920,203920,163.654865,2,181,165111,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,49,0,-1,11879,1913,893,7790,1
206987,206987,6.022631,2,182,167410,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,27,0,-1,11879,1918,851,6610,1
207330,207330,179.945054,2,181,157312,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,24,0,-1,2837,3271,991,1072,1
207667,207667,75.005914,2,185,160440,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,28,0,-1,2837,3273,769,3844,1
207687,207687,0.32439,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,24,0,-1,2837,3271,991,1072,1
207706,207706,0.324299,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,24,0,-1,2837,3271,991,1072,1
207739,207739,0.324514,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,24,0,-1,2837,3271,991,1072,1
207825,207825,0.324192,3,0,0,0,0.0,0.0,0.57,0,0,0.0,0.0,0.0,4,0,24,0,-1,2837,3271,991,1072,1
209033,209033,155.057412,2,182,161403,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,11879,1920,420,4276,1
209077,209077,131.997507,2,182,161402,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,2837,3277,420,4276,1
209156,209156,135.036372,2,184,168182,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,2837,3279,463,6719,1
209836,209836,155.83523,2,183,171080,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,17,0,-1,11879,1922,730,9624,1
209945,209945,118.122279,2,183,171080,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,17,0,-1,2837,3283,730,9624,1
210826,210826,165.481048,2,182,171448,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,34,0,-1,11879,1927,338,4575,1
211721,211721,165.937515,2,182,170592,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,42,0,-1,11879,1929,658,1700,1
213847,213847,144.800764,2,182,672470,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,2837,3300,927,4628,1
213922,213922,106.748698,2,185,159053,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,6,0,-1,2837,3302,650,6710,1
216218,216218,148.535444,2,179,158802,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,40,0,-1,2837,3312,449,8838,1
218277,218277,147.512127,2,184,166135,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,37,0,-1,2837,3318,296,3452,1
221026,221026,161.346586,2,179,168457,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,3,0,-1,11879,1940,931,2576,1
221161,221161,146.63915,2,181,168183,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,16,0,-1,2837,3328,714,3687,1
221536,221536,150.213195,2,186,159677,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,44,0,-1,2837,3330,169,6763,1
221841,221841,0.138746,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,44,0,-1,2837,3330,169,6763,1
221881,221881,0.138743,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,44,0,-1,2837,3330,169,6763,1
221916,221916,0.138896,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,44,0,-1,2837,3330,169,6763,1
221991,221991,0.13884,3,0,0,0,0.0,0.0,0.33,0,0,0.0,0.0,0.0,4,0,44,0,-1,2837,3330,169,6763,1
224642,224642,147.859871,2,185,157980,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,41,0,-1,2837,3340,814,7875,1
226559,226559,168.584227,2,184,171449,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,34,0,-1,11879,1945,662,6769,1
227094,227094,0.358513,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,34,0,-1,11879,1945,662,6769,1
227101,227101,143.085658,2,180,170268,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,39,0,-1,11879,1947,914,9973,1
227113,227113,0.346433,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,34,0,-1,11879,1945,662,6769,1
227148,227148,0.344542,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,34,0,-1,11879,1945,662,6769,1
227219,227219,0.357827,3,0,0,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,4,0,34,0,-1,11879,1945,662,6769,1
228240,228240,4.617612,2,181,169618,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,21,0,-1,11879,1952,921,2318,1
228306,228306,130.687185,2,181,169618,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,21,0,-1,2837,3346,921,2318,1
228927,228927,3.685051,6,40990,175,0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,10,11,55,0,-1,12834,1116,199,25,1
228938,228938,3.660902,6,41834,175,1,1.0,0.0,0.0,1,8,0.0,0.0,0.0,10,0,55,0,-1,12834,1121,199,25,1
228944,228944,3.667945,6,41771,175,1,1.0,0.0,0.0,2,9,0.0,0.0,0.0,10,0,55,0,-1,12834,1123,199,25,1
229226,229226,180.405272,2,184,156777,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,25,0,-1,2837,3354,489,2080,1
229712,229712,131.260046,2,185,168457,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,3,0,-1,2837,3356,894,7109,1
229720,229720,0.347833,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,25,0,-1,2837,3354,489,2080,1
229746,229746,0.345876,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,25,0,-1,2837,3354,489,2080,1
229780,229780,0.341593,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,25,0,-1,2837,3354,489,2080,1
229866,229866,0.347616,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,25,0,-1,2837,3354,489,2080,1
229947,229947,129.129827,2,185,162241,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,28,0,-1,2837,3358,969,2176,1
229987,229987,113.798449,2,185,162241,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,28,0,-1,11879,1954,969,2176,1
230452,230452,0.343979,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,28,0,-1,2837,3358,969,2176,1
230461,230461,0.341571,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,28,0,-1,2837,3358,969,2176,1
230489,230489,0.341892,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,28,0,-1,2837,3358,969,2176,1
230565,230565,0.343508,3,0,0,0,0.0,0.0,0.83,0,0,0.0,0.0,0.0,4,0,28,0,-1,2837,3358,969,2176,1
234040,234040,155.584861,2,183,158846,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,11879,1959,442,9275,1
234065,234065,132.203654,2,183,158846,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,2837,3370,442,9275,1
234301,234301,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,11,0,1,0,-1,2837,3370,442,9275,1
234327,234327,0.0,3,0,0,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,11,0,1,0,-1,2837,3370,442,9275,1
234388,234388,0.0,3,0,0,0,0.0,0.0,0.88,0,0,0.0,0.0,0.0,11,0,1,0,-1,2837,3370,442,9275,1
234479,234479,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,11,0,1,0,-1,2837,3370,442,9275,1
234607,234607,178.000091,2,182,164086,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,2837,3374,376,1451,1
234973,234973,0.111286,3,0,0,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,4,0,12,0,-1,2837,3374,376,1451,1
234989,234989,0.100627,3,0,0,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,4,0,12,0,-1,2837,3374,376,1451,1
235022,235022,0.11802,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,12,0,-1,2837,3374,376,1451,1
235094,235094,0.125051,3,0,0,0,0.0,0.0,0.88,0,0,0.0,0.0,0.0,4,0,12,0,-1,2837,3374,376,1451,1
235200,235200,148.918778,2,186,160218,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,2837,3378,791,6546,1
235999,235999,153.292096,2,185,160440,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,28,0,-1,11879,1961,769,3844,1
236021,236021,132.359502,2,185,160440,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,28,0,-1,2837,3382,769,3844,1
236543,236543,0.066608,3,0,0,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,4,0,28,0,-1,2837,3382,769,3844,1
236555,236555,0.064075,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,4,0,28,0,-1,2837,3382,769,3844,1
236595,236595,0.06744,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,4,0,28,0,-1,2837,3382,769,3844,1
236757,236757,0.064695,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,28,0,-1,2837,3382,769,3844,1
236871,236871,179.09258,2,184,151926,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,48,0,-1,2837,3388,582,3545,1
237317,237317,0.325233,3,0,0,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,4,0,48,0,-1,2837,3388,582,3545,1
237347,237347,0.325336,3,0,0,0,0.0,0.0,0.71,0,0,0.0,0.0,0.0,4,0,48,0,-1,2837,3388,582,3545,1
237396,237396,0.3261,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,48,0,-1,2837,3388,582,3545,1
237451,237451,0.325289,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,48,0,-1,2837,3388,582,3545,1
239312,239312,149.145051,2,183,156777,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,25,0,-1,2837,3396,1034,2313,1
240061,240061,149.322187,2,182,672470,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,2837,3398,776,4628,1
240143,240143,6.069906,2,182,167410,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,27,0,-1,11879,1966,851,6610,1
240168,240168,94.736223,2,182,167410,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,27,0,-1,2837,3402,851,6610,1
241616,241616,163.926089,2,185,170591,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,42,0,-1,11879,1971,876,1700,1
242110,242110,147.783392,2,183,156022,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,53,0,-1,2837,3410,1014,8103,1
242377,242377,0.319882,3,0,0,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,4,0,53,0,-1,2837,3410,1014,8103,1
242398,242398,0.31899,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,53,0,-1,2837,3410,1014,8103,1
242435,242435,0.319714,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,53,0,-1,2837,3410,1014,8103,1
242519,242519,163.45311,2,182,167851,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,47,0,-1,11879,1973,621,6369,1
242520,242520,0.319148,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,53,0,-1,2837,3410,1014,8103,1
242909,242909,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,11,0,47,0,-1,11879,1973,621,6369,1
242947,242947,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,11,0,47,0,-1,11879,1973,621,6369,1
243019,243019,0.0,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,11,0,47,0,-1,11879,1973,621,6369,1
243088,243088,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,11,0,47,0,-1,11879,1973,621,6369,1
243307,243307,163.71508,2,186,168362,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,9,0,-1,11879,1975,151,5974,1
243520,243520,0.358954,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,9,0,-1,11879,1975,151,5974,1
243534,243534,0.340379,3,0,0,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,4,0,9,0,-1,11879,1975,151,5974,1
243565,243565,0.362129,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,9,0,-1,11879,1975,151,5974,1
243637,243637,0.357627,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,9,0,-1,11879,1975,151,5974,1
243873,243873,154.254313,2,179,158802,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,40,0,-1,11879,1980,449,8838,1
243892,243892,128.417225,2,179,158802,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,40,0,-1,2837,3416,449,8838,1
244098,244098,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,11,0,40,0,-1,11879,1980,449,8838,1
244111,244111,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,11,0,40,0,-1,11879,1980,449,8838,1
244145,244145,0.0,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,11,0,40,0,-1,11879,1980,449,8838,1
244215,244215,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,11,0,40,0,-1,11879,1980,449,8838,1
245851,245851,163.176163,2,185,155944,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,11879,1982,664,3933,1
246214,246214,168.884682,2,182,158846,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,11879,1984,408,5716,1
246474,246474,148.06109,2,185,159053,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,6,0,-1,2837,3428,650,6710,1
246733,246733,0.315341,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,11879,1984,408,5716,1
246742,246742,6.086378,2,185,159054,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,6,0,-1,11879,1986,650,6710,1
246761,246761,0.315355,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,11879,1984,408,5716,1
246804,246804,0.315401,3,0,0,0,0.0,0.0,0.89,0,0,0.0,0.0,0.0,4,0,1,0,-1,11879,1984,408,5716,1
246848,246848,34.504747,2,183,162242,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,28,0,-1,2837,3432,861,6031,1
246861,246861,0.312995,3,0,0,0,0.0,0.0,0.6,0,0,0.0,0.0,0.0,4,0,6,0,-1,2837,3428,650,6710,1
246890,246890,0.317842,3,0,0,0,0.0,0.0,0.86,0,0,0.0,0.0,0.0,4,0,6,0,-1,2837,3428,650,6710,1
246918,246918,0.315308,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,11879,1984,408,5716,1
246966,246966,0.313235,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,6,0,-1,2837,3428,650,6710,1
247028,247028,0.309592,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,6,0,-1,2837,3428,650,6710,1
251828,251828,154.627479,2,186,159676,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,44,0,-1,11879,1991,169,6763,1
251991,251991,131.191211,2,186,159676,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,44,0,-1,2837,3440,169,6763,1
255325,255325,11.50213,3,181,168182,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,10,0,16,0,-1,11879,1993,714,3687,1
255394,255394,7.086121,2,181,168182,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,16,0,-1,2837,3444,714,3687,1
257002,257002,154.071514,2,184,166135,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,37,0,-1,11879,1995,296,3452,1
257055,257055,131.294238,2,184,166135,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,37,0,-1,2837,3446,296,3452,1
258886,258886,149.845011,2,184,169909,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,22,0,-1,2837,3450,542,2356,1
259295,259295,162.953278,2,184,171448,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,34,0,-1,11879,2000,662,6769,1
259435,259435,0.323077,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,22,0,-1,2837,3450,542,2356,1
259484,259484,0.324085,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,22,0,-1,2837,3450,542,2356,1
259566,259566,0.323549,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,22,0,-1,2837,3450,542,2356,1
259737,259737,0.323291,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,22,0,-1,2837,3450,542,2356,1
260151,260151,154.006658,2,185,157980,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,41,0,-1,11879,2002,814,7875,1
260233,260233,131.694158,2,185,157980,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,41,0,-1,2837,3456,814,7875,1
260811,260811,0.066703,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,41,0,-1,11879,2002,814,7875,1
260846,260846,0.066507,3,0,0,0,0.0,0.0,0.6,0,0,0.0,0.0,0.0,4,0,41,0,-1,11879,2002,814,7875,1
260909,260909,0.067234,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,41,0,-1,11879,2002,814,7875,1
261121,261121,0.066681,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,4,0,41,0,-1,11879,2002,814,7875,1
263009,263009,153.974574,2,180,170268,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,39,0,-1,11879,2004,914,9973,1
263075,263075,129.699583,2,180,170268,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,39,0,-1,2837,3460,914,9973,1
264919,264919,149.117948,2,180,163111,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,29,0,-1,2837,3464,377,1900,1
265315,265315,0.045397,3,0,0,0,0.0,0.0,0.75,1,0,1.0,0.0,0.0,4,0,29,0,-1,2837,3464,377,1900,1
265340,265340,0.045145,3,0,0,0,0.0,0.0,0.5,2,1,1.0,0.0,0.0,4,0,29,0,-1,2837,3464,377,1900,1
265389,265389,0.045559,3,0,0,0,0.0,0.0,0.0,3,2,1.0,0.0,0.0,4,0,29,0,-1,2837,3464,377,1900,1
265476,265476,0.045399,3,0,0,0,0.0,0.0,1.0,4,3,1.0,0.0,0.0,4,0,29,0,-1,2837,3464,377,1900,1
266883,266883,163.854474,2,183,167489,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,51,0,-1,11879,2009,627,5416,1
267215,267215,143.899504,2,184,161798,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,1,0,-1,2837,3472,581,2979,1
269117,269117,5.827951,2,181,162241,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,28,0,-1,11879,2011,47,9219,1
269159,269159,132.472318,2,181,162241,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,28,0,-1,2837,3476,47,9219,1
269749,269749,0.316438,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,28,0,-1,2837,3476,47,9219,1
269766,269766,0.316418,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,28,0,-1,2837,3476,47,9219,1
269808,269808,0.316522,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,28,0,-1,2837,3476,47,9219,1
269898,269898,0.316234,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,4,0,28,0,-1,2837,3476,47,9219,1
270224,270224,180.91439,2,180,166135,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,37,0,-1,2837,3478,634,6448,1
270893,270893,4.990409,2,181,167685,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,1,0,-1,2837,3480,872,3354,1
270907,270907,0.339694,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,4,0,37,0,-1,2837,3478,634,6448,1
270936,270936,0.340774,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,37,0,-1,2837,3478,634,6448,1
54,54,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,3,0,1,0,-1,2960,3480,937,3354,1
87,87,0.339966,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,41,0,-1,2960,3478,697,6448,1
356,356,149.02181,2,185,168457,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,2,0,-1,2960,3484,957,7109,1
516,516,186.41665,2,186,163271,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,54,0,-1,2960,3486,603,7033,1
903,903,43.445897,2,184,25755,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,17,0,-1,2960,3488,773,6611,1
928,928,0.088016,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,54,0,-1,2960,3486,603,7033,1
949,949,0.05561,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,54,0,-1,2960,3486,603,7033,1
987,987,137.377605,2,186,167044,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,2960,3490,23,5349,1
988,988,0.055661,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,54,0,-1,2960,3486,603,7033,1
1086,1086,0.055899,3,0,0,0,0.0,0.0,0.33,0,0,0.0,0.0,0.0,4,0,54,0,-1,2960,3486,603,7033,1
1118,1118,162.232607,2,184,156778,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,29,0,-1,12115,2016,517,2080,1
1337,1337,0.08267,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,12,0,-1,2960,3490,23,5349,1
1359,1359,0.085298,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,12,0,-1,2960,3490,23,5349,1
1404,1404,0.084036,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,12,0,-1,2960,3490,23,5349,1
1462,1462,7.791254,2,184,156777,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,29,0,-1,2960,3492,517,2080,1
1497,1497,0.081282,3,0,0,0,0.0,0.0,0.4,0,0,0.0,0.0,0.0,4,0,12,0,-1,2960,3490,23,5349,1
1821,1821,124.810685,2,184,106413,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,23,0,-1,2960,3498,632,5754,1
2979,2979,149.537919,2,183,168182,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,2960,3502,802,6719,1
3430,3430,0.328255,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,2960,3502,802,6719,1
3460,3460,0.328447,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,2960,3502,802,6719,1
3479,3479,162.71887,2,182,162242,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,5,0,-1,12115,2018,1086,1135,1
3509,3509,0.328072,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,2960,3502,802,6719,1
3589,3589,0.328294,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,4,0,1,0,-1,2960,3502,802,6719,1
4713,4713,6.270087,2,184,151926,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,55,0,-1,12115,2020,635,3545,1
5648,5648,9.33686,2,185,168595,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,11,0,-1,2960,3510,199,7006,1
5971,5971,163.592615,2,184,171448,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,36,0,-1,12115,2022,359,4575,1
6724,6724,149.319426,2,182,672470,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,2960,3520,836,4628,1
6922,6922,170.194808,2,181,160986,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,13,0,-1,12115,2024,834,3933,1
6965,6965,0.08462,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,4,0,1,0,-1,2960,3520,836,4628,1
6975,6975,0.100606,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,4,0,1,0,-1,2960,3520,836,4628,1
7004,7004,0.084053,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,4,0,1,0,-1,2960,3520,836,4628,1
7050,7050,0.097094,3,0,0,0,0.0,0.0,0.43,0,0,0.0,0.0,0.0,4,0,1,0,-1,2960,3520,836,4628,1
7174,7174,0.138929,3,0,0,0,0.0,0.0,0.83,0,0,0.0,0.0,0.0,4,0,13,0,-1,12115,2024,834,3933,1
7177,7177,85.166531,2,183,156777,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,29,0,-1,12115,2026,1091,2313,1
7187,7187,0.141281,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,4,0,13,0,-1,12115,2024,834,3933,1
7220,7220,0.189183,3,0,0,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,4,0,13,0,-1,12115,2024,834,3933,1
7291,7291,0.152935,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,13,0,-1,12115,2024,834,3933,1
8893,8893,162.723927,2,186,162241,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,32,0,-1,12115,2031,454,3165,1
11815,11815,165.403207,2,183,168596,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,7,0,-1,2960,3535,829,6445,1
12246,12246,11.296759,2,186,168363,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,9,0,-1,12115,2036,160,5974,1
12271,12271,12.927718,2,186,168362,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,9,0,-1,2960,3545,160,5974,1
12312,12312,163.027581,2,183,168595,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,7,0,-1,12115,2038,829,6445,1
12375,12375,142.09581,2,183,168595,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,7,0,-1,2960,3547,829,6445,1
