,Unnamed: 0,duration_connection,service,source_bytes,destination_bytes,count,same_srv_rate,serror_rate,srv_serror_rate,dst_host_count,dst_host_srv_count,dst_host_same_src_port_rate,dst_host_serror_rate,dst_host_srv_serror_rate,flag,IDS_detection,malware_detection,ashula_detection,label,source_IP_address,source_port_number,destination_IP_address,destination_port_number,duration
78,78,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,10524,12200,1096,8118,1
79,79,0.0,3,0,0,0,0.0,0.0,1.0,0,1,0.0,0.0,1.0,6,0,0,0,-1,10524,12200,310,8118,1
80,80,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,10524,12200,1053,80,1
81,81,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,10524,12200,625,8080,1
82,82,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,10524,12200,939,3128,1
83,83,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,10524,12200,1467,21320,1
84,84,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,10524,12200,248,8118,1
85,85,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,10524,12200,344,80,1
86,86,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,10524,12200,99,8080,1
87,87,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,10524,12200,348,80,1
88,88,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,10524,12200,757,3128,1
89,89,0.0,3,0,0,1,1.0,1.0,1.0,0,1,0.0,0.0,1.0,6,0,0,0,-1,10524,12200,757,8118,1
90,90,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,10524,12200,354,21320,1
91,91,4.4e-05,3,0,0,0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,1,0,0,0,-1,10524,12200,654,21320,1
92,92,4.9e-05,3,0,0,0,0.0,0.0,0.98,0,0,0.0,0.0,0.0,1,0,0,0,-1,10524,12200,367,8080,1
93,93,0.0,3,0,0,0,0.0,0.0,0.97,0,0,0.0,0.0,0.0,6,0,0,0,-1,11509,41590,1411,80,1
94,94,0.0,3,0,0,0,0.0,0.0,1.0,0,2,0.0,0.0,1.0,6,0,0,0,-1,2468,41590,505,80,1
95,95,3.101983,3,0,0,0,0.0,0.0,1.0,0,1,0.0,0.0,1.0,6,0,0,0,-1,2489,3543,59,445,1
96,96,0.0,3,0,0,0,0.0,0.0,1.0,0,11,0.0,0.0,1.0,6,0,0,0,-1,8263,12047,277,25,1
97,97,3.031029,3,0,0,0,0.0,0.0,1.0,0,1,0.0,0.0,1.0,6,0,0,0,-1,7391,1973,1278,445,1
98,98,0.0,3,0,0,0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,6,0,0,0,-1,11509,41590,1411,80,1
99,99,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,35,0,0,-1,7310,60474,1469,53,2
100,100,0.0,3,0,0,0,0.0,0.0,1.0,1,3,1.0,1.0,1.0,6,0,0,0,-1,2468,41590,505,80,1
101,101,0.0,3,0,0,0,0.0,0.0,1.0,2,19,0.0,1.0,1.0,6,0,0,0,-1,3402,19161,1269,25,1
102,102,0.0,3,0,0,0,0.0,0.0,1.0,4,16,1.0,0.25,0.06,6,0,0,0,-1,954,33900,768,25,1
103,103,3.01093,3,0,0,0,0.0,0.0,1.0,0,2,0.0,0.0,1.0,6,0,0,0,-1,510,1062,1122,445,1
104,104,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,1996,36393,294,443,1
105,105,0.0,3,0,0,1,1.0,1.0,1.0,0,1,0.0,0.0,1.0,6,0,0,0,-1,1826,59329,294,443,1
106,106,2.874721,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,1127,3455,145,445,1
107,107,0.000236,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,1,0,0,0,-1,12950,43074,654,22,1
108,108,0.000268,3,0,0,0,0.0,0.0,0.0,77,10,0.01,0.0,0.0,4,0,0,0,-1,11533,1037,654,3389,1
109,109,209.585736,4,1808,3061,1,0.0,0.0,0.0,78,67,0.0,0.0,0.0,4,0,0,0,-1,11533,1295,654,3389,1
110,110,0.0,3,0,0,0,0.0,0.0,0.0,1,12,0.0,1.0,1.0,6,0,0,0,-1,8263,26110,277,25,1
111,111,0.0,3,0,0,0,0.0,0.0,0.5,0,1,0.0,0.0,1.0,6,0,0,0,-1,245,54850,768,123,2
112,112,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,3160,34680,1270,8080,1
113,113,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,8440,33338,994,123,2
114,114,0.0,3,0,0,0,0.0,0.0,0.0,4,20,1.0,1.0,1.0,6,0,0,0,-1,13200,4349,1269,25,1
115,115,3.005024,3,0,0,1,1.0,1.0,1.0,0,21,0.0,0.0,1.0,6,0,0,0,-1,3440,31203,1269,25,1
116,116,0.000321,1,41,83,0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,10,0,0,0,1,5898,35938,804,53,2
117,117,0.000599,1,41,83,1,1.0,0.0,0.0,0,8,0.0,0.0,0.0,10,0,0,0,1,4825,12923,804,53,2
118,118,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,5083,59048,356,80,1
119,119,0.0,3,0,0,1,1.0,1.0,1.0,0,1,0.0,0.0,1.0,6,0,0,0,-1,6712,38303,356,80,1
120,120,0.0,3,0,0,0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,6,0,0,0,1,6657,123,1112,123,2
121,121,3.026759,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,5071,3309,1038,445,1
122,122,0.0,3,0,0,0,0.0,0.0,1.0,1,22,1.0,1.0,1.0,6,0,0,0,-1,3440,31203,1269,25,1
123,123,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4400,54161,185,8128,1
124,124,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4345,49097,1613,80,1
125,125,0.000328,1,46,245,0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,10,0,0,0,1,12504,3582,804,53,2
126,126,0.000587,1,52,226,1,1.0,0.0,0.0,0,10,0.0,0.0,0.0,10,0,0,0,1,13490,36863,804,53,2
127,127,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,9413,27015,1441,27606,2
128,128,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,9413,27015,1627,27735,2
129,129,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,9413,27015,1202,27388,2
130,130,2.987314,3,0,0,0,0.0,0.0,1.0,0,1,0.0,0.0,1.0,6,0,0,0,-1,2957,2777,163,445,1
131,131,0.0,3,0,0,0,0.0,0.0,1.0,2,23,1.0,1.0,1.0,6,0,0,0,-1,3440,31203,1269,25,1
0,0,0.107195,3,816,0,0,0.0,0.0,1.0,19,56,0.05,1.0,1.0,6,0,0,0,-1,7407,21098,119,6,2
1,1,2.877243,3,0,0,1,1.0,1.0,1.0,47,49,0.0,0.91,0.88,6,0,0,0,-1,7118,1551,1029,445,1
2,2,0.0,3,0,0,0,0.0,0.0,1.0,0,4,0.0,0.0,1.0,6,0,0,0,-1,11960,3555,585,445,1
3,3,3.006345,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,10728,60034,392,38866,1
4,4,0.0,3,0,0,0,0.0,0.0,0.0,2,14,1.0,1.0,1.0,6,0,0,0,-1,13668,50661,980,25,1
5,5,3.035751,3,0,0,0,0.0,0.0,1.0,47,49,0.0,0.91,0.88,6,0,0,0,-1,7118,1735,1029,445,1
6,6,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4857,36514,327,8000,1
7,7,0.000126,3,0,0,0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,1,0,0,0,-1,11245,45672,853,8080,1
8,8,0.000295,1,45,219,0,0.0,0.0,0.0,0,20,0.0,0.0,0.0,9,0,0,0,1,10279,45766,615,53,2
9,9,0.00031,1,56,87,1,1.0,0.0,0.0,0,21,0.0,0.0,0.0,9,0,0,0,1,6562,52293,615,53,2
10,10,0.000356,1,45,219,2,1.0,0.0,0.0,0,22,0.0,0.0,0.0,9,0,0,0,1,11780,47878,615,53,2
11,11,0.000715,1,56,219,3,1.0,0.0,0.0,0,23,0.0,0.0,0.0,9,0,0,0,1,13537,58899,615,53,2
12,12,2.863,3,0,0,0,0.0,0.0,0.0,48,50,0.0,0.92,0.88,6,0,0,0,-1,7118,1898,1029,445,1
13,13,0.000309,1,45,87,4,1.0,0.0,0.0,0,24,0.0,0.0,0.0,9,0,0,0,1,994,39356,615,53,2
14,14,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,13982,39026,346,443,1
15,15,0.0,3,0,0,1,1.0,1.0,1.0,0,1,0.0,0.0,1.0,6,0,0,0,-1,3544,45982,346,443,1
16,16,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,10728,60034,392,38866,1
17,17,3.000166,3,0,0,0,0.0,0.0,1.0,0,14,0.0,0.0,1.0,6,0,0,0,-1,7277,37639,980,25,1
18,18,1e-06,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,3,0,0,0,-1,10283,1506,575,8604,1
19,19,3.018631,3,0,0,0,0.0,0.0,0.8,49,51,0.0,0.92,0.88,6,0,0,0,-1,7118,2082,1029,445,1
20,20,2.998828,3,0,0,0,0.0,0.0,0.5,0,30,0.0,0.0,1.0,6,0,0,0,-1,10638,57831,208,25,1
21,21,265.673011,3,12,0,0,0.0,0.0,0.67,15,15,1.0,1.0,1.0,6,0,0,0,-1,3151,500,648,500,2
22,22,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,8472,34680,1094,2375,1
23,23,3.002109,3,0,0,0,0.0,0.0,1.0,50,52,0.0,0.92,0.88,6,0,0,0,-1,7118,2254,1029,445,1
24,24,0.0,3,0,0,0,0.0,0.0,1.0,1,13,1.0,1.0,1.0,6,0,0,0,-1,7277,37639,980,25,1
25,25,2.887759,3,1632,0,0,0.0,0.0,1.0,0,60,0.0,0.0,1.0,6,0,0,0,-1,9281,1101,214,17,2
26,26,0.0,3,0,0,0,0.0,0.0,0.0,3,13,1.0,1.0,1.0,6,0,0,0,-1,13668,50661,980,25,1
27,27,2.885702,3,0,0,0,0.0,0.0,1.0,51,53,0.0,0.92,0.89,6,0,0,0,-1,7118,2434,1029,445,1
28,28,2.884693,3,1632,0,0,0.0,0.0,1.0,17,56,0.0,1.0,1.0,6,0,0,0,-1,12314,14900,119,6,2
29,29,0.0,3,0,0,0,0.0,0.0,1.0,1,31,1.0,1.0,1.0,6,0,0,0,-1,10638,57831,208,25,1
30,30,3.148281,3,0,0,0,0.0,0.0,1.0,0,2,0.0,0.0,1.0,6,0,0,0,-1,468,1759,741,445,1
31,31,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,8472,6707,557,502,1
32,32,4.563086,3,128,209,0,0.0,0.0,1.0,51,53,0.0,0.92,0.89,9,0,0,0,-1,7118,2612,1029,445,1
33,33,0.0,3,0,0,0,0.0,0.0,0.5,2,12,1.0,1.0,1.0,6,0,0,0,-1,7277,37639,980,25,1
34,34,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,11708,41590,1094,80,1
35,35,0.996586,3,0,0,0,0.0,0.0,1.0,0,6,0.0,0.0,0.0,1,0,0,0,-1,10582,37355,853,25,1
36,36,2.969336,3,0,0,0,0.0,0.0,0.5,52,54,0.0,0.9,0.87,6,0,0,0,-1,7118,2808,1029,445,1
37,37,2.970982,3,0,0,1,1.0,1.0,0.67,96,98,0.0,1.0,0.98,6,0,0,0,-1,7118,2809,1029,139,1
38,38,2.975172,3,0,0,2,1.0,1.0,0.75,96,98,0.0,1.0,0.98,6,0,0,0,-1,7118,2810,1029,139,1
39,39,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,0,0,0,-1,10283,1506,851,20215,1
40,40,3.055071,3,60,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,10728,1027,392,38866,2
41,41,2.999219,3,0,0,0,0.0,0.0,0.5,0,11,0.0,0.0,1.0,6,0,0,0,-1,5815,54698,980,25,1
42,42,0.0,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,6,0,0,0,-1,2017,51507,104,1911,1
43,43,0.0,3,0,0,0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,6,0,0,0,-1,11708,41590,1094,80,1
44,44,3.007179,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,4393,38799,278,23,1
45,45,118.105718,3,6528,0,0,0.0,0.0,1.0,17,43,1.0,1.0,1.0,6,0,0,0,-1,5902,19073,214,6,2
46,46,0.0,3,0,0,0,0.0,0.0,1.0,53,55,0.02,0.91,0.87,6,0,0,0,-1,7118,2808,1029,445,1
47,47,0.0,3,0,0,1,1.0,1.0,1.0,96,98,0.01,1.0,0.98,6,0,0,0,-1,7118,2809,1029,139,1
48,48,0.0,3,0,0,2,1.0,1.0,1.0,96,98,0.01,1.0,0.98,6,0,0,0,-1,7118,2810,1029,139,1
49,49,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,12862,53788,13,443,1
50,50,0.0,3,0,0,1,1.0,1.0,1.0,0,1,0.0,0.0,1.0,6,0,0,0,-1,12640,47275,13,443,1
51,51,0.0,3,0,0,0,0.0,0.0,1.0,0,2,0.0,0.0,1.0,6,0,0,0,-1,2466,41590,1094,80,1
52,52,0.0,3,0,0,0,0.0,0.0,1.0,1,12,1.0,1.0,1.0,6,0,0,0,-1,5815,54698,980,25,1
53,53,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,9731,59807,109,22,1
54,54,0.999297,3,0,0,0,0.0,0.0,1.0,0,6,0.0,0.0,0.0,1,0,0,0,-1,2349,37266,853,25,1
55,55,0.0,3,0,0,1,1.0,1.0,0.75,3,11,1.0,1.0,1.0,6,0,0,0,-1,7277,37639,980,25,1
56,56,0.000305,1,45,86,0,0.0,0.0,0.0,20,34,0.2,0.0,0.0,9,0,0,0,-1,2976,64715,939,53,2
57,57,0.289625,1,45,102,1,1.0,0.0,0.0,20,34,0.2,0.0,0.0,9,0,0,0,-1,2976,59258,939,53,2
58,58,26.546588,6,4544,188,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,9,29,0,0,-1,7710,47751,208,25,1
59,59,3.009806,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,6,0,0,0,-1,2201,40231,699,113,1
60,60,0.0,3,0,0,0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,6,0,0,0,-1,4393,38799,278,23,1
61,61,2.936815,3,0,0,0,0.0,0.0,1.0,0,2,0.0,0.0,1.0,6,0,0,0,-1,13038,1928,43,445,1
62,62,0.0,3,0,0,0,0.0,0.0,1.0,0,7,0.0,0.0,0.0,6,0,0,0,-1,10829,4022,853,25,1
63,63,0.0,3,0,0,0,0.0,0.0,1.0,1,3,1.0,1.0,1.0,6,0,0,0,-1,2466,41590,1094,80,1
64,64,0.0,3,0,0,0,0.0,0.0,1.0,2,12,1.0,1.0,1.0,6,0,0,0,-1,5815,54698,980,25,1
65,65,0.000123,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,3,0,0,0,-1,10283,1506,559,44967,1
66,66,3.203216,3,0,0,0,0.0,0.0,0.75,1,1,1.0,1.0,1.0,6,0,0,0,-1,2201,40231,699,113,1
67,67,3.049583,3,0,0,0,0.0,0.0,0.67,54,56,0.0,0.91,0.88,6,0,0,0,-1,7118,3732,1029,445,1
68,68,3.227185,3,1632,0,0,0.0,0.0,0.75,20,57,0.0,1.0,1.0,6,0,0,0,-1,7407,21129,119,6,2
69,69,0.0,3,0,0,0,0.0,0.0,1.0,0,41,0.0,0.0,1.0,6,0,0,0,-1,6282,12006,1131,123,2
70,70,0.0,3,0,0,0,0.0,0.0,1.0,0,1,0.0,0.0,1.0,6,0,0,0,-1,5628,57415,1239,110,1
71,71,0.0,3,0,0,1,1.0,1.0,1.0,0,2,0.0,0.0,1.0,6,0,0,0,-1,11527,39570,1239,110,1
72,72,0.999693,3,0,0,0,0.0,0.0,1.0,0,8,0.0,0.0,0.12,1,0,0,0,-1,5683,24990,853,25,1
73,73,2.898627,3,0,0,0,0.0,0.0,0.75,54,56,0.0,0.91,0.88,6,0,0,0,-1,7118,3914,1029,445,1
74,74,2.999594,3,0,0,0,0.0,0.0,0.8,0,27,0.0,0.0,1.0,6,0,0,0,-1,8328,35276,208,25,1
75,75,199.30148,3,10,0,1,1.0,1.0,0.67,16,16,1.0,1.0,1.0,6,0,0,0,-1,3151,500,1029,500,2
76,76,3.216711,3,0,0,0,0.0,0.0,0.75,2,2,1.0,1.0,1.0,6,0,0,0,-1,2201,40231,699,113,1
77,77,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,8640,39337,335,8080,1
78,78,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,8640,60645,1035,8080,1
79,79,0.0,3,0,0,0,0.0,0.0,1.0,1,9,1.0,1.0,0.11,6,0,0,0,-1,10829,4022,853,25,1
80,80,3.002374,3,0,0,0,0.0,0.0,1.0,0,26,0.0,0.0,1.0,6,0,0,0,-1,7879,43343,208,25,1
81,81,3.051807,3,0,0,0,0.0,0.0,1.0,55,57,0.0,0.91,0.88,6,0,0,0,-1,7118,4088,1029,445,1
82,82,0.000433,1,54,103,0,0.0,0.0,0.0,0,31,0.0,0.0,0.0,9,0,0,0,-1,13829,56928,287,53,2
83,83,0.999449,3,0,0,1,1.0,1.0,1.0,0,10,0.0,0.0,0.2,1,0,0,0,-1,8872,26020,853,25,1
84,84,0.00034,1,56,105,1,1.0,0.0,0.0,7,32,0.0,0.0,0.0,9,28,0,0,-1,5355,41879,287,53,2
85,85,0.086994,1,90,172,0,0.0,0.0,0.0,19,33,0.26,0.0,0.0,9,0,0,0,-1,2976,64715,939,53,2
86,86,0.102959,1,91,205,1,1.0,0.0,0.0,20,33,0.25,0.0,0.0,9,0,0,0,-1,2976,59258,939,53,2
87,87,2.932333,3,0,0,0,0.0,0.0,0.0,0,13,0.0,0.0,1.0,6,0,0,0,-1,11902,33177,980,25,1
88,88,2.999689,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,6,0,0,0,-1,2201,38266,752,113,1
89,89,26.187258,6,4531,188,0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,9,0,0,0,-1,8872,29342,208,25,1
90,90,26.196643,6,3340,188,1,1.0,0.0,0.0,1,3,1.0,1.0,0.0,9,0,0,0,-1,8328,35276,208,25,1
91,91,3.028309,3,0,0,0,0.0,0.0,0.67,0,12,0.0,0.0,1.0,6,0,0,0,-1,2201,58459,808,113,1
92,92,2.911254,3,0,0,0,0.0,0.0,0.75,55,57,0.0,0.91,0.88,6,0,0,0,-1,7118,4260,1029,445,1
93,93,2.91409,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,6,0,0,0,-1,4647,3145,1033,445,1
94,94,0.0,3,0,0,0,0.0,0.0,1.0,3,3,1.0,1.0,1.0,6,0,0,0,-1,2201,40231,699,113,1
95,95,0.0,3,0,0,0,0.0,0.0,1.0,0,3,0.0,0.0,1.0,6,0,0,0,-1,4584,63738,1030,23,1
96,96,0.0,3,0,0,0,0.0,0.0,1.0,3,14,1.0,1.0,1.0,6,0,0,0,-1,5815,54698,980,25,1
97,97,3.036002,3,0,0,0,0.0,0.0,1.0,55,57,0.0,0.91,0.88,6,0,0,0,-1,7118,4438,1029,445,1
98,98,0.0,3,0,0,0,0.0,0.0,1.0,1,21,1.0,1.0,1.0,6,0,0,0,-1,7879,43343,208,25,1
99,99,3.201078,3,0,0,0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,6,0,0,0,-1,2201,38266,752,113,1
100,100,3.201215,3,0,0,0,0.0,0.0,1.0,1,13,1.0,1.0,1.0,6,0,0,0,-1,2201,58459,808,113,1
101,101,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,13303,33557,167,80,1
0,0,0.000448,1,44,133,1,1.0,0.0,0.0,89,89,0.0,0.0,0.0,10,0,0,0,1,6870,40742,939,53,2
1,1,0.983744,4,332,840,0,0.0,0.0,1.0,91,0,0.0,0.0,0.0,3,64,0,0,1,12264,44180,601,22,1
2,2,0.0,4,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,6,0,0,0,-1,9049,58699,16,80,1
3,3,0.0,4,0,0,0,0.0,0.0,0.67,3,12,1.0,1.0,1.0,6,0,0,0,-1,5272,64006,855,25,1
4,4,1.975135,9,505,1564,1,0.0,0.0,0.0,91,90,0.0,0.0,0.0,2,20,0,0,1,12264,45078,601,22,1
5,5,3.000946,4,0,0,0,0.0,0.0,0.75,0,10,0.0,0.0,1.0,6,0,0,0,-1,6880,49549,222,25,1
6,6,6.4e-05,4,0,0,0,0.0,0.0,0.8,0,4,0.0,0.0,0.0,1,0,0,0,-1,1495,54028,976,25,1
7,7,0.000863,1,44,133,1,1.0,0.0,0.0,89,89,0.0,0.0,0.0,10,0,0,0,1,6870,42900,939,53,2
8,8,0.0,4,0,0,0,0.0,0.0,0.75,53,71,0.02,0.91,0.87,6,0,0,0,-1,9151,4003,1052,445,1
9,9,0.0,4,0,0,1,1.0,1.0,0.8,66,98,0.02,1.0,1.0,6,0,0,0,-1,9151,4004,1052,139,1
10,10,0.0,4,0,0,2,1.0,1.0,0.83,66,98,0.02,1.0,1.0,6,0,0,0,-1,9151,4005,1052,139,1
11,11,0.0,4,0,0,1,1.0,1.0,0.86,2,13,1.0,1.0,1.0,6,0,0,0,-1,2053,49944,855,25,1
12,12,4.7e-05,4,0,0,1,1.0,0.0,0.88,1,5,1.0,0.0,0.0,1,0,0,0,-1,1495,54028,976,25,1
13,13,1.982445,9,505,1564,1,1.0,0.0,0.0,91,90,0.0,0.0,0.0,2,59,0,0,1,12264,45975,601,22,1
14,14,3.051245,4,0,0,0,0.0,0.0,0.78,0,0,0.0,0.0,0.0,6,0,0,0,-1,1809,1736,948,445,1
15,15,0.000394,1,44,133,1,1.0,0.0,0.0,89,89,0.0,0.0,0.0,10,0,0,0,1,6870,38235,939,53,2
16,16,1.985733,9,505,1564,1,1.0,0.0,0.0,91,90,0.0,0.0,0.0,2,0,0,0,1,12264,46835,601,22,1
17,17,0.000382,1,44,133,1,1.0,0.0,0.0,89,89,0.0,0.0,0.0,10,0,0,0,1,6870,51246,939,53,2
18,18,1.966766,9,505,1564,1,1.0,0.0,0.0,91,90,0.0,0.0,0.0,4,0,0,0,1,12264,47743,601,22,1
19,19,3.0015,4,0,0,0,0.0,0.0,0.0,0,47,0.0,0.0,1.0,6,0,0,0,-1,11937,45438,212,25,1
20,20,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,3563,59538,986,53,2
21,21,0.000406,1,44,133,1,1.0,0.0,0.5,88,88,0.0,0.0,0.0,10,0,0,0,1,6870,38094,939,53,2
22,22,1.967572,9,505,1564,1,1.0,0.0,0.0,91,90,0.0,0.0,0.0,2,59,0,0,1,12264,48579,601,22,1
23,23,2.946473,4,0,0,0,0.0,0.0,1.0,0,1,0.0,0.0,1.0,6,0,0,0,-1,3730,3536,1138,445,1
24,24,0.0,4,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,2045,52606,130,22,1
25,25,0.0,4,0,0,0,0.0,0.0,1.0,1,11,1.0,1.0,1.0,6,0,0,0,-1,6880,49549,222,25,1
26,26,0.000443,1,44,133,1,1.0,0.0,0.5,88,88,0.0,0.0,0.0,10,0,0,0,1,6870,42068,939,53,2
27,27,0.204878,4,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,2,0,0,0,-1,6488,43680,993,22,1
28,28,0.0,4,0,0,0,0.0,0.0,0.75,0,2,0.0,0.0,1.0,6,0,0,0,-1,2453,41590,394,80,1
29,29,1.987234,9,505,1564,1,1.0,0.0,0.0,89,88,0.0,0.0,0.0,2,0,0,0,1,12264,49504,601,22,1
30,30,2.9772,4,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,6,0,0,0,-1,11375,2647,57,445,1
31,31,2.977635,4,0,0,0,0.0,0.0,0.83,0,0,0.0,0.0,0.0,6,0,0,0,-1,3410,4814,534,445,1
32,32,0.0,4,0,0,0,0.0,0.0,0.83,0,0,0.0,0.0,0.0,6,0,0,0,-1,10208,52521,122,27015,1
33,33,0.000322,1,44,133,1,1.0,0.0,0.0,88,88,0.0,0.0,0.0,10,0,0,0,1,6870,49519,939,53,2
34,34,1.963189,9,505,1564,1,1.0,0.0,0.0,89,88,0.0,0.0,0.0,2,59,0,0,1,12264,50398,601,22,1
35,35,0.0,4,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,6,0,0,0,-1,8336,12200,173,8080,1
36,36,0.0,4,0,0,0,0.0,0.0,1.0,1,46,1.0,1.0,1.0,6,0,0,0,-1,11937,45438,212,25,1
37,37,0.000676,1,44,133,1,1.0,0.0,0.0,88,88,0.0,0.0,0.0,10,0,0,0,1,6870,59883,939,53,2
38,38,1.977373,9,505,1564,1,1.0,0.0,0.0,89,88,0.0,0.0,0.0,2,64,0,0,1,12264,51292,601,22,1
39,39,2.88649,4,1632,0,0,0.0,0.0,1.0,24,51,1.0,1.0,1.0,6,0,0,0,-1,3208,1101,222,6,2
40,40,3.062316,4,0,0,0,0.0,0.0,1.0,52,69,0.0,0.9,0.87,6,0,0,0,-1,9151,1135,1052,445,1
41,41,0.000317,1,44,133,1,1.0,0.0,0.0,88,88,0.0,0.0,0.0,10,0,0,0,1,6870,58053,939,53,2
42,42,1.970631,9,505,1564,1,1.0,0.0,0.0,89,88,0.0,0.0,0.0,2,0,0,0,1,12264,52171,601,22,1
43,43,0.0,4,0,0,0,0.0,0.0,0.0,1,3,1.0,1.0,1.0,6,0,0,0,-1,2453,41590,394,80,1
44,44,0.000333,1,44,133,1,1.0,0.0,0.0,88,88,0.0,0.0,0.0,10,0,0,0,1,6870,33187,939,53,2
45,45,1.978426,9,505,1564,1,1.0,0.0,0.0,89,88,0.0,0.0,0.0,2,0,0,0,1,12264,53089,601,22,1
46,46,2.861646,4,0,0,0,0.0,0.0,1.0,17,69,0.0,0.76,0.87,6,0,0,0,-1,2187,1492,1052,445,1
