,type,rcvTime,pos,noise,spd,spd_noise,sendTime,sender,messageID,pos_noise,RSSI
464,2,10875.0,"[3642.4058608676446, 5235.807657812497, 1.895]","[0.0, 0.0, 0.0]","[4.66058024297383, -29.60262537164711, 0.0]","[0.0, 0.0, 0.0]",,,,,
465,3,10875.040396912082,"[3504.5513486329914, 5173.3379786257565, 1.895]",,"[4.6555346625051435, -29.57057733886789, 0.0]","[0.0, 0.0, 0.0]",10875.040282806987,145.0,24905.0,"[0.0, 0.0, 0.0]",1.628569414860705e-07
466,2,10875.1,"[3642.8711011356363, 5232.852589421189, 1.895]","[0.0, 0.0, 0.0]","[4.647293858854199, -29.518234194769473, 0.0]","[0.0, 0.0, 0.0]",,,,,
467,2,10875.199999999999,"[3643.337353046545, 5229.89109537369, 1.895]","[0.0, 0.0, 0.0]","[4.657399179133925, -29.582420196294184, 0.0]","[0.0, 0.0, 0.0]",,,,,
468,2,10875.3,"[3643.802581579729, 5226.936101518407, 1.895]","[0.0, 0.0, 0.0]","[4.647176639634115, -29.51748965300051, 0.0]","[0.0, 0.0, 0.0]",,,,,
469,2,10875.4,"[3644.2688827037127, 5223.974294884034, 1.895]","[0.0, 0.0, 0.0]","[4.657890769472053, -29.585542632509622, 0.0]","[0.0, 0.0, 0.0]",,,,,
470,2,10875.5,"[3644.734738422337, 5221.015317332587, 1.895]","[0.0, 0.0, 0.0]","[4.653441606893075, -29.55728286951829, 0.0]","[0.0, 0.0, 0.0]",,,,,
471,2,10875.6,"[3645.200669346192, 5218.055862099786, 1.895]","[0.0, 0.0, 0.0]","[4.654192833370012, -29.562054437613277, 0.0]","[0.0, 0.0, 0.0]",,,,,
472,2,10875.699999999999,"[3645.667731774653, 5215.089219884851, 1.895]","[0.0, 0.0, 0.0]","[4.665495454329486, -29.633845338432, 0.0]","[0.0, 0.0, 0.0]",,,,,
473,2,10875.8,"[3646.1342217226397, 5212.126213896334, 1.895]","[0.0, 0.0, 0.0]","[4.65977693601873, -29.597523003802305, 0.0]","[0.0, 0.0, 0.0]",,,,,
474,2,10875.9,"[3646.6015730606214, 5209.157736613688, 1.895]","[0.0, 0.0, 0.0]","[4.668381377011032, -29.652175864593985, 0.0]","[0.0, 0.0, 0.0]",,,,,
475,2,10876.0,"[3647.068833003908, 5206.189839843079, 1.895]","[0.0, 0.0, 0.0]","[4.66746843366761, -29.646377118847226, 0.0]","[0.0, 0.0, 0.0]",,,,,
476,2,10876.1,"[3647.534090083659, 5203.234664668454, 1.895]","[0.0, 0.0, 0.0]","[4.6474617918366015, -29.519300855353904, 0.0]","[0.0, 0.0, 0.0]",,,,,
477,2,10876.199999999999,"[3648.0009995846135, 5200.268993803748, 1.895]","[0.0, 0.0, 0.0]","[4.663967858566048, -29.624142502573193, 0.0]","[0.0, 0.0, 0.0]",,,,,
478,2,10876.3,"[3648.4674326619984, 5197.306349040451, 1.895]","[0.0, 0.0, 0.0]","[4.659208854499836, -29.59391471822668, 0.0]","[0.0, 0.0, 0.0]",,,,,
479,2,10876.4,"[3648.933249819198, 5194.347616419751, 1.895]","[0.0, 0.0, 0.0]","[4.653056416089837, -29.554836251641397, 0.0]","[0.0, 0.0, 0.0]",,,,,
480,2,10876.5,"[3649.399653987965, 5191.385155275433, 1.895]","[0.0, 0.0, 0.0]","[4.658920085763736, -29.59208054475733, 0.0]","[0.0, 0.0, 0.0]",,,,,
481,2,10876.6,"[3649.8651944419066, 5188.428180191878, 1.895]","[0.0, 0.0, 0.0]","[4.6502924219957915, -29.53728017977269, 0.0]","[0.0, 0.0, 0.0]",,,,,
482,2,10876.699999999999,"[3650.330872647084, 5185.470330153271, 1.895]","[0.0, 0.0, 0.0]","[4.651668421705201, -29.54602012237756, 0.0]","[0.0, 0.0, 0.0]",,,,,
483,2,10876.8,"[3650.7957105555574, 5182.517817430457, 1.895]","[0.0, 0.0, 0.0]","[4.64327468199309, -29.492705573713938, 0.0]","[0.0, 0.0, 0.0]",,,,,
484,3,10876.808585964976,"[3587.7317639877883, 5758.438794433069, 1.895]",,"[-0.036168260797887, 37.2783481896277, 0.0]","[0.0, 0.0, 0.0]",10876.80847111838,163.0,25205.0,"[0.0, 0.0, 0.0]",1.5154063449513982e-09
0,2,10851.699999999999,"[3645.7363473747105, 5180.2185087152575, 1.895]","[0.0, 0.0, 0.0]","[-5.546572295121783, 35.556818751229855, 0.0]","[0.0, 0.0, 0.0]",,,,,
1,2,10851.8,"[3645.1829149959294, 5183.766338570589, 1.895]","[0.0, 0.0, 0.0]","[-5.540973217367885, 35.52092534134776, 0.0]","[0.0, 0.0, 0.0]",,,,,
2,2,10851.9,"[3644.628320959929, 5187.321615337811, 1.895]","[0.0, 0.0, 0.0]","[-5.552603746743318, 35.59548393408763, 0.0]","[0.0, 0.0, 0.0]",,,,,
3,2,10852.0,"[3644.0752489680194, 5190.8671348995085, 1.895]","[0.0, 0.0, 0.0]","[-5.537365018646904, 35.49779464708939, 0.0]","[0.0, 0.0, 0.0]",,,,,
4,2,10852.1,"[3643.521415213249, 5194.417537813035, 1.895]","[0.0, 0.0, 0.0]","[-5.544991799750248, 35.54668683831631, 0.0]","[0.0, 0.0, 0.0]",,,,,
5,3,10852.1704904791,"[3644.730287444586, 5242.266810437234, 1.895]",,"[5.9715606651667335, -37.93298195260799, 0.0]","[0.0, 0.0, 0.0]",10852.17037532297,91.0,14728.0,"[0.0, 0.0, 0.0]",6.783029894118858e-08
6,2,10852.199999999999,"[3642.9680915483827, 5197.9646707476795, 1.895]","[0.0, 0.0, 0.0]","[-5.539884772031718, 35.51394776105502, 0.0]","[0.0, 0.0, 0.0]",,,,,
7,3,10852.272751561368,"[3621.606176321226, 5408.238339133313, 1.895]",,"[3.939661308780955, -31.80795341826392, 0.0]","[0.0, 0.0, 0.0]",10852.272635458736,97.0,14834.0,"[0.0, 0.0, 0.0]",2.94358247483305e-08
8,2,10852.3,"[3642.4138839260295, 5201.517470374196, 1.895]","[0.0, 0.0, 0.0]","[-5.548734967554063, 35.57068276446204, 0.0]","[0.0, 0.0, 0.0]",,,,,
9,2,10852.4,"[3641.860439025872, 5205.065380498978, 1.895]","[0.0, 0.0, 0.0]","[-5.541098581576405, 35.52172900028577, 0.0]","[0.0, 0.0, 0.0]",,,,,
10,3,10852.426288520472,"[3626.5023868091616, 5395.5501555513865, 1.895]",,"[3.637843134465029, -29.364016602579895, 0.0]","[0.0, 0.0, 0.0]",10852.4261810482,85.0,14891.0,"[0.0, 0.0, 0.0]",1.2787398496556421e-08
11,3,10852.447416526924,"[3601.8228475891765, 5569.789074720745, 1.895]",,"[2.536221748299209, -30.129136443840352, 0.0]","[0.0, 0.0, 0.0]",10852.447308578994,109.0,15001.0,"[0.0, 0.0, 0.0]",6.907194586863876e-09
12,2,10852.5,"[3641.3054654549246, 5208.623090310359, 1.895]","[0.0, 0.0, 0.0]","[-5.556403656286715, 35.6198436084371, 0.0]","[0.0, 0.0, 0.0]",,,,,
13,3,10852.534051271463,"[3599.026146726684, 5603.012582063995, 1.895]",,"[2.5362740949817253, -30.129758298122844, 0.0]","[0.0, 0.0, 0.0]",10852.533934666822,115.0,15123.0,"[0.0, 0.0, 0.0]",1.8218069598191411e-09
14,2,10852.6,"[3640.7511887722426, 5212.176332654555, 1.895]","[0.0, 0.0, 0.0]","[-5.549426400599026, 35.57511526045961, 0.0]","[0.0, 0.0, 0.0]",,,,,
15,2,10852.699999999999,"[3640.196888694385, 5215.729724975699, 1.895]","[0.0, 0.0, 0.0]","[-5.549660633440196, 35.57661683189996, 0.0]","[0.0, 0.0, 0.0]",,,,,
16,3,10852.752038367371,"[3605.6212244370427, 5524.666121890864, 1.895]",,"[2.5265026975613143, -30.01367863504424, 0.0]","[0.0, 0.0, 0.0]",10852.751925585744,103.0,15319.0,"[0.0, 0.0, 0.0]",6.7018351232987825e-09
17,2,10852.8,"[3639.6434966126403, 5219.277296503121, 1.895]","[0.0, 0.0, 0.0]","[-5.540569762842594, 35.51833895847271, 0.0]","[0.0, 0.0, 0.0]",,,,,
18,2,10852.9,"[3639.0887880563705, 5222.833307413211, 1.895]","[0.0, 0.0, 0.0]","[-5.553750325392043, 35.60283418341577, 0.0]","[0.0, 0.0, 0.0]",,,,,
19,3,10852.96559636802,"[3603.420234256062, 5506.042602409844, 1.895]",,"[-2.8429927535104342, 34.70544422167508, 0.0]","[0.0, 0.0, 0.0]",10852.965485961176,133.0,15397.0,"[0.0, 0.0, 0.0]",1.4590754546692752e-09
20,2,10853.0,"[3638.53378269646, 5226.391221010705, 1.895]","[0.0, 0.0, 0.0]","[-5.556721927855793, 35.62188391803065, 0.0]","[0.0, 0.0, 0.0]",,,,,
21,2,10853.1,"[3637.9788442475083, 5229.948705669261, 1.895]","[0.0, 0.0, 0.0]","[-5.556052014342679, 35.61758937500527, 0.0]","[0.0, 0.0, 0.0]",,,,,
22,3,10853.170483504267,"[3650.700411947167, 5204.342951381065, 1.895]",,"[5.980171780157909, -37.98768210351012, 0.0]","[0.0, 0.0, 0.0]",10853.17037532297,91.0,15511.0,"[0.0, 0.0, 0.0]",4.022866396359505e-08
23,2,10853.199999999999,"[3637.425556924841, 5233.495605628849, 1.895]","[0.0, 0.0, 0.0]","[-5.539520913392168, 35.51161521132715, 0.0]","[0.0, 0.0, 0.0]",,,,,
24,2,10853.3,"[3636.8726576332374, 5237.040018079135, 1.895]","[0.0, 0.0, 0.0]","[-5.535635940611583, 35.486710231151534, 0.0]","[0.0, 0.0, 0.0]",,,,,
25,2,10853.4,"[3636.318440349337, 5240.592879641901, 1.895]","[0.0, 0.0, 0.0]","[-5.54883169910941, 35.57130287111494, 0.0]","[0.0, 0.0, 0.0]",,,,,
26,3,10853.426294856004,"[3630.1366960738087, 5366.214663711462, 1.895]",,"[3.640145384569729, -29.382599952053436, 0.0]","[0.0, 0.0, 0.0]",10853.4261810482,85.0,15662.0,"[0.0, 0.0, 0.0]",1.4981624083089453e-08
27,2,10853.5,"[3635.7650095512563, 5244.140699364003, 1.895]","[0.0, 0.0, 0.0]","[-5.540957391369847, 35.520823887304836, 0.0]","[0.0, 0.0, 0.0]",,,,,
28,3,10853.534045040798,"[3601.5622687148475, 5572.884630724198, 1.895]",,"[2.531866073786086, -30.077393053621552, 0.0]","[0.0, 0.0, 0.0]",10853.533934666822,115.0,15886.0,"[0.0, 0.0, 0.0]",1.165518286919933e-08
29,2,10853.6,"[3635.2109888798605, 5247.6923005239805, 1.895]","[0.0, 0.0, 0.0]","[-5.546863211786279, 35.558683699626954, 0.0]","[0.0, 0.0, 0.0]",,,,,
30,2,10853.699999999999,"[3634.657179209973, 5251.242549039118, 1.895]","[0.0, 0.0, 0.0]","[-5.544750661544296, 35.545140999344746, 0.0]","[0.0, 0.0, 0.0]",,,,,
31,3,10853.752031695632,"[3608.1562758588775, 5494.550888381842, 1.895]",,"[2.53387614506524, -30.101271766821814, 0.0]","[0.0, 0.0, 0.0]",10853.751925585744,103.0,16094.0,"[0.0, 0.0, 0.0]",7.70191891043869e-09
32,2,10853.8,"[3634.1025399628006, 5254.798115636777, 1.895]","[0.0, 0.0, 0.0]","[-5.553056401674881, 35.5983857207391, 0.0]","[0.0, 0.0, 0.0]",,,,,
33,2,10853.9,"[3633.5490552221304, 5258.346281162878, 1.895]","[0.0, 0.0, 0.0]","[-5.541497465380352, 35.52428608209505, 0.0]","[0.0, 0.0, 0.0]",,,,,
34,3,10853.965602960476,"[3600.579384811514, 5540.72188248123, 1.895]",,"[-2.8488842593515322, 34.77736397137141, 0.0]","[0.0, 0.0, 0.0]",10853.965485961176,133.0,16176.0,"[0.0, 0.0, 0.0]",1.4013395909556601e-08
35,2,10854.0,"[3632.9950420609616, 5261.897834177846, 1.895]","[0.0, 0.0, 0.0]","[-5.546788019282105, 35.558201671069476, 0.0]","[0.0, 0.0, 0.0]",,,,,
36,3,10854.040393901512,"[3686.293734401285, 5658.016621625114, 1.895]",,"[-0.017442524550181002, -29.9684374921462, 0.0]","[0.0, 0.0, 0.0]",10854.040282806987,145.0,16232.0,"[0.0, 0.0, 0.0]",3.3739154930166043e-09
37,2,10854.1,"[3632.4411170699145, 5265.448821970029, 1.895]","[0.0, 0.0, 0.0]","[-5.545905258709367, 35.5525426521339, 0.0]","[0.0, 0.0, 0.0]",,,,,
38,2,10854.199999999999,"[3631.886314405489, 5269.005436169222, 1.895]","[0.0, 0.0, 0.0]","[-5.554692537644451, 35.6088743229004, 0.0]","[0.0, 0.0, 0.0]",,,,,
39,3,10854.272743881524,"[3629.499734271385, 5344.50749937221, 1.895]",,"[3.9460643428738393, -31.859650098284376, 0.0]","[0.0, 0.0, 0.0]",10854.272635458736,97.0,16344.0,"[0.0, 0.0, 0.0]",1.541135604325192e-08
40,2,10854.3,"[3631.332767164754, 5272.554002357814, 1.895]","[0.0, 0.0, 0.0]","[-5.542123216959455, 35.52829752092567, 0.0]","[0.0, 0.0, 0.0]",,,,,
41,2,10854.4,"[3630.7797703509245, 5276.099039983418, 1.895]","[0.0, 0.0, 0.0]","[-5.536612334585978, 35.49296949574418, 0.0]","[0.0, 0.0, 0.0]",,,,,
42,3,10854.426293845798,"[3633.767101243744, 5336.9106850230655, 1.895]",,"[3.629244528359613, -29.29461019799175, 0.0]","[0.0, 0.0, 0.0]",10854.4261810482,85.0,16400.0,"[0.0, 0.0, 0.0]",2.1899048059237048e-07
43,3,10854.446294761383,"[3587.725613694259, 5764.777854663235, 1.895]",,"[-0.034306120721611, 35.35905473425335, 0.0]","[0.0, 0.0, 0.0]",10854.446181027637,121.0,16456.0,"[0.0, 0.0, 0.0]",4.2132590338809466e-09
44,3,10854.44741976153,"[3606.891895758818, 5509.571136740309, 1.895]",,"[2.530976754128779, -30.06682834912945, 0.0]","[0.0, 0.0, 0.0]",10854.447308578994,109.0,16512.0,"[0.0, 0.0, 0.0]",2.631917829169412e-08
45,2,10854.5,"[3630.2256211813988, 5279.651464892639, 1.895]","[0.0, 0.0, 0.0]","[-5.548149736977833, 35.56693108930493, 0.0]","[0.0, 0.0, 0.0]",,,,,
46,3,10854.534045804952,"[3604.0971732414478, 5542.771142262336, 1.895]",,"[2.537157542252205, -30.140253241423004, 0.0]","[0.0, 0.0, 0.0]",10854.533934666822,115.0,16624.0,"[0.0, 0.0, 0.0]",3.9063032766053465e-09
47,2,10854.6,"[3629.672544360861, 5283.197015408702, 1.895]","[0.0, 0.0, 0.0]","[-5.537413362938043, 35.498104562667216, 0.0]","[0.0, 0.0, 0.0]",,,,,
48,2,10854.699999999999,"[3629.118059242499, 5286.751593949252, 1.895]","[0.0, 0.0, 0.0]","[-5.551513261731232, 35.58849327825496, 0.0]","[0.0, 0.0, 0.0]",,,,,
49,3,10854.752032018625,"[3611.317719498957, 5464.47921891425, 1.895]",,"[3.713013347508908, -29.985311577693743, 0.0]","[0.0, 0.0, 0.0]",10854.751925585744,103.0,16792.0,"[0.0, 0.0, 0.0]",1.24496665589814e-08
50,2,10854.8,"[3628.563406060123, 5290.307249879834, 1.895]","[0.0, 0.0, 0.0]","[-5.553195921140446, 35.59928012328637, 0.0]","[0.0, 0.0, 0.0]",,,,,
51,2,10854.9,"[3628.0092301012, 5293.859846524979, 1.895]","[0.0, 0.0, 0.0]","[-5.548417952817218, 35.56865051194648, 0.0]","[0.0, 0.0, 0.0]",,,,,
52,3,10854.96560371691,"[3597.73899549104, 5575.395545651075, 1.895]",,"[-2.840295798149549, 34.67252150886108, 0.0]","[0.0, 0.0, 0.0]",10854.965485961176,133.0,16868.0,"[0.0, 0.0, 0.0]",3.8344846105176995e-09
53,2,10855.0,"[3627.456081326178, 5297.405858311976, 1.895]","[0.0, 0.0, 0.0]","[-5.538133772312672, 35.502722814120084, 0.0]","[0.0, 0.0, 0.0]",,,,,
54,2,10855.1,"[3626.901193034511, 5300.96302143258, 1.895]","[0.0, 0.0, 0.0]","[-5.555549838859032, 35.614370132231116, 0.0]","[0.0, 0.0, 0.0]",,,,,
55,3,10855.171513185716,"[3591.457508257798, 5660.912766425086, 1.895]",,"[-1.483951001179462, 35.54178840852985, 0.0]","[0.0, 0.0, 0.0]",10855.171396672726,127.0,16972.0,"[0.0, 0.0, 0.0]",6.455852926124332e-09
56,2,10855.199999999999,"[3626.3477721591967, 5304.510777543864, 1.895]","[0.0, 0.0, 0.0]","[-5.540858044488013, 35.52018701485769, 0.0]","[0.0, 0.0, 0.0]",,,,,
57,3,10855.272751175144,"[3633.6418794143647, 5312.70340235648, 1.895]",,"[4.9846723478410855, -31.663998209574167, 0.0]","[0.0, 0.0, 0.0]",10855.272635458736,97.0,17028.0,"[0.0, 0.0, 0.0]",4.383874285611793e-07
58,2,10855.3,"[3625.7940997825744, 5308.060145927726, 1.895]","[0.0, 0.0, 0.0]","[-5.543376079328142, 35.536329111909076, 0.0]","[0.0, 0.0, 0.0]",,,,,
59,2,10855.4,"[3625.239922396205, 5311.61275172365, 1.895]","[0.0, 0.0, 0.0]","[-5.548432244436269, 35.56874212967945, 0.0]","[0.0, 0.0, 0.0]",,,,,
60,3,10855.426288193452,"[3637.7774954226975, 5307.664503813795, 1.895]",,"[4.588198901061453, -29.146171292766624, 0.0]","[0.0, 0.0, 0.0]",10855.4261810482,85.0,17084.0,"[0.0, 0.0, 0.0]",9.278585459602913e-07
61,3,10855.44742338243,"[3609.464450747089, 5479.445726104226, 1.895]",,"[2.778618699593267, -30.088294549018055, 0.0]","[0.0, 0.0, 0.0]",10855.447308578994,109.0,17188.0,"[0.0, 0.0, 0.0]",1.685870473942047e-09
62,2,10855.5,"[3624.6859248463516, 5315.164204660828, 1.895]","[0.0, 0.0, 0.0]","[-5.546631718562671, 35.55719969074435, 0.0]","[0.0, 0.0, 0.0]",,,,,
63,3,10855.5340493604,"[3606.633153223294, 5512.644877891641, 1.895]",,"[2.532177441811458, -30.08109196111471, 0.0]","[0.0, 0.0, 0.0]",10855.533934666822,115.0,17304.0,"[0.0, 0.0, 0.0]",4.510270706891923e-09
64,3,10855.595132398952,"[3348.7186720449195, 5794.400176894714, 1.895]",,"[-0.017506858517154, -30.078971289150214, 0.0]","[0.0, 0.0, 0.0]",10855.595013047989,151.0,17364.0,"[0.0, 0.0, 0.0]",3.5514915472320653e-09
65,2,10855.6,"[3624.1808974231744, 5318.71530903005, 1.895]","[0.0, 0.0, 0.0]","[-5.153943393881279, 35.54614056700258, 0.0]","[0.0, 0.0, 0.0]",,,,,
66,2,10855.699999999999,"[3623.7686735701504, 5322.287184862899, 1.895]","[0.0, 0.0, 0.0]","[-4.127191354790298, 35.76167402632995, 0.0]","[0.0, 0.0, 0.0]",,,,,
67,3,10855.75203117174,"[3615.0328795127402, 5434.476571428752, 1.895]",,"[3.717164846719564, -30.018837984871777, 0.0]","[0.0, 0.0, 0.0]",10855.751925585744,103.0,17496.0,"[0.0, 0.0, 0.0]",3.944519038943989e-09
68,2,10855.8,"[3623.356671986434, 5325.857134755851, 1.895]","[0.0, 0.0, 0.0]","[-4.124965991176707, 35.74239148739065, 0.0]","[0.0, 0.0, 0.0]",,,,,
69,2,10855.9,"[3622.9447531028973, 5329.4263680605345, 1.895]","[0.0, 0.0, 0.0]","[-4.124137995738985, 35.73521699497576, 0.0]","[0.0, 0.0, 0.0]",,,,,
70,3,10855.965603303504,"[3594.898914827868, 5610.065440929231, 1.895]",,"[-2.846060116249629, 34.742888631726075, 0.0]","[0.0, 0.0, 0.0]",10855.965485961176,133.0,17572.0,"[0.0, 0.0, 0.0]",3.931819853253117e-09
71,2,10856.0,"[3622.532029698752, 5333.0025724507095, 1.895]","[0.0, 0.0, 0.0]","[-4.132192868057042, 35.80501160671792, 0.0]","[0.0, 0.0, 0.0]",,,,,
72,2,10856.1,"[3622.1191793286603, 5336.579876987304, 1.895]","[0.0, 0.0, 0.0]","[-4.133464053001544, 35.81602628905375, 0.0]","[0.0, 0.0, 0.0]",,,,,
73,2,10856.199999999999,"[3621.7078239708267, 5340.144227401722, 1.895]","[0.0, 0.0, 0.0]","[-4.118495968011895, 35.68632942493627, 0.0]","[0.0, 0.0, 0.0]",,,,,
74,3,10856.27274376674,"[3638.631946227311, 5281.005137033332, 1.895]",,"[4.985071502450924, -31.66653374854056, 0.0]","[0.0, 0.0, 0.0]",10856.272635458736,97.0,17736.0,"[0.0, 0.0, 0.0]",3.915350614620889e-08
75,2,10856.3,"[3621.2950528205665, 5343.720845506903, 1.895]","[0.0, 0.0, 0.0]","[-4.132670902866709, 35.80915372752041, 0.0]","[0.0, 0.0, 0.0]",,,,,
76,2,10856.4,"[3620.8823092548937, 5347.297224594565, 1.895]","[0.0, 0.0, 0.0]","[-4.132394725567928, 35.806760680568004, 0.0]","[0.0, 0.0, 0.0]",,,,,
77,3,10856.426293816507,"[3642.367720457202, 5278.505461668293, 1.895]",,"[4.59367571703261, -29.180962333843194, 0.0]","[0.0, 0.0, 0.0]",10856.4261810482,85.0,17784.0,"[0.0, 0.0, 0.0]",2.786790993242414e-09
78,3,10856.446294238007,"[3587.657033587216, 5835.4628434532, 1.895]",,"[-0.034381677377409, 35.43693039817902, 0.0]","[0.0, 0.0, 0.0]",10856.446181027637,121.0,17836.0,"[0.0, 0.0, 0.0]",1.6869450162898462e-09
79,3,10856.44741923802,"[3613.1780155902507, 5449.455960793831, 1.895]",,"[3.707497909908731, -29.940770365630243, 0.0]","[0.0, 0.0, 0.0]",10856.447308578994,109.0,17880.0,"[0.0, 0.0, 0.0]",1.1074779152977361e-07
80,3,10856.468284238212,"[3592.542518418348, 5714.505285777208, 1.895]",,"[1.285707380243777, -29.91237578523824, 0.0]","[0.0, 0.0, 0.0]",10856.468167895964,139.0,17940.0,"[0.0, 0.0, 0.0]",6.998902627272783e-09
81,2,10856.5,"[3620.469763245974, 5350.871891873986, 1.895]","[0.0, 0.0, 0.0]","[-4.130416784417764, 35.789622030960125, 0.0]","[0.0, 0.0, 0.0]",,,,,
82,3,10856.534045216165,"[3609.1693867372464, 5482.515601677266, 1.895]",,"[2.532384673666252, -30.083553779332615, 0.0]","[0.0, 0.0, 0.0]",10856.533934666822,115.0,17996.0,"[0.0, 0.0, 0.0]",4.7742675835896105e-09
83,3,10856.595128256402,"[3646.551166837102, 5847.659755150588, 1.895]",,"[-0.017403491303635003, -29.901373495427187, 0.0]","[0.0, 0.0, 0.0]",10856.595013047989,151.0,18056.0,"[0.0, 0.0, 0.0]",6.009099405497322e-09
84,2,10856.6,"[3620.058442302643, 5354.435944090399, 1.895]","[0.0, 0.0, 0.0]","[-4.118151409494292, 35.68334386206799, 0.0]","[0.0, 0.0, 0.0]",,,,,
85,2,10856.699999999999,"[3619.645740432133, 5358.011961893912, 1.895]","[0.0, 0.0, 0.0]","[-4.131977272977323, 35.80314349828027, 0.0]","[0.0, 0.0, 0.0]",,,,,
86,3,10856.752039588466,"[3618.747427001253, 5404.478870534975, 1.895]",,"[3.716868235335601, -30.016442629958338, 0.0]","[0.0, 0.0, 0.0]",10856.751925585744,103.0,18188.0,"[0.0, 0.0, 0.0]",1.0412316725274191e-07
87,2,10856.8,"[3619.234124832268, 5361.5785672778475, 1.895]","[0.0, 0.0, 0.0]","[-4.121101515104614, 35.708906213316325, 0.0]","[0.0, 0.0, 0.0]",,,,,
88,2,10856.9,"[3618.8220155800486, 5365.149450106922, 1.895]","[0.0, 0.0, 0.0]","[-4.126043969830846, 35.751732057750175, 0.0]","[0.0, 0.0, 0.0]",,,,,
89,3,10856.965599153524,"[3592.132251707746, 5644.752132476223, 1.895]",,"[-2.327248082251167, 34.78446177059716, 0.0]","[0.0, 0.0, 0.0]",10856.965485961176,133.0,18256.0,"[0.0, 0.0, 0.0]",1.1391560154907322e-08
90,2,10857.0,"[3618.4096295301024, 5368.722731358851, 1.895]","[0.0, 0.0, 0.0]","[-4.12881527278888, 35.77574510306941, 0.0]","[0.0, 0.0, 0.0]",,,,,
91,3,10857.04039575748,"[3666.8723368343076, 5866.401557225358, 1.895]",,"[1.284631996118666, -29.88735664437808, 0.0]","[0.0, 0.0, 0.0]",10857.040282806987,145.0,18316.0,"[0.0, 0.0, 0.0]",5.106319303643172e-09
92,2,10857.1,"[3617.99724730286, 5372.295979487453, 1.895]","[0.0, 0.0, 0.0]","[-4.128776999818354, 35.775413471844075, 0.0]","[0.0, 0.0, 0.0]",,,,,
93,3,10857.17150776008,"[3588.4969752070306, 5731.819851081726, 1.895]",,"[-1.48155171165254, 35.48432354571479, 0.0]","[0.0, 0.0, 0.0]",10857.171396672726,127.0,18372.0,"[0.0, 0.0, 0.0]",1.888281784055413e-09
94,2,10857.199999999999,"[3617.5856242982527, 5375.862649032695, 1.895]","[0.0, 0.0, 0.0]","[-4.121175651494368, 35.70954859727079, 0.0]","[0.0, 0.0, 0.0]",,,,,
95,2,10857.3,"[3617.1739462437386, 5379.429795579521, 1.895]","[0.0, 0.0, 0.0]","[-4.121726811981842, 35.71432434422905, 0.0]","[0.0, 0.0, 0.0]",,,,,
96,2,10857.4,"[3616.762493548112, 5382.994989415562, 1.895]","[0.0, 0.0, 0.0]","[-4.119470515445897, 35.69477377477664, 0.0]","[0.0, 0.0, 0.0]",,,,,
97,3,10857.447420542236,"[3616.893326527992, 5419.452094486451, 1.895]",,"[3.701631730718007, -29.893396657441148, 0.0]","[0.0, 0.0, 0.0]",10857.447308578994,109.0,18568.0,"[0.0, 0.0, 0.0]",1.648788669322001e-07
98,3,10857.468281317084,"[3593.829669102577, 5684.559331082899, 1.895]",,"[1.287314467298344, -29.949765157573392, 0.0]","[0.0, 0.0, 0.0]",10857.468167895964,139.0,18628.0,"[0.0, 0.0, 0.0]",1.377689361263915e-08
99,2,10857.5,"[3616.351076964378, 5386.559870345897, 1.895]","[0.0, 0.0, 0.0]","[-4.119108962638741, 35.69164095819729, 0.0]","[0.0, 0.0, 0.0]",,,,,
100,3,10857.534042295136,"[3612.802568016246, 5452.48797588076, 1.895]",,"[3.703191139008175, -29.905990025436694, 0.0]","[0.0, 0.0, 0.0]",10857.533934666822,115.0,18688.0,"[0.0, 0.0, 0.0]",7.52895386864816e-08
101,2,10857.6,"[3615.9388374481055, 5390.131881899131, 1.895]","[0.0, 0.0, 0.0]","[-4.127348175465945, 35.76303286083304, 0.0]","[0.0, 0.0, 0.0]",,,,,
102,2,10857.699999999999,"[3615.5273529810893, 5393.697351030881, 1.895]","[0.0, 0.0, 0.0]","[-4.119788611069146, 35.69753003951213, 0.0]","[0.0, 0.0, 0.0]",,,,,
103,3,10857.752040410101,"[3622.4600035220597, 5374.497086653941, 1.895]",,"[3.709497133114345, -29.9569155622941, 0.0]","[0.0, 0.0, 0.0]",10857.751925585744,103.0,18864.0,"[0.0, 0.0, 0.0]",8.611808382827078e-08
104,2,10857.8,"[3615.1158426588145, 5397.263044195701, 1.895]","[0.0, 0.0, 0.0]","[-4.120047474304339, 35.69977306194535, 0.0]","[0.0, 0.0, 0.0]",,,,,
105,2,10857.9,"[3614.704382027464, 5400.8283067939465, 1.895]","[0.0, 0.0, 0.0]","[-4.119549968028936, 35.695462222995175, 0.0]","[0.0, 0.0, 0.0]",,,,,
106,3,10857.965600274725,"[3590.6814560073944, 5679.499825469431, 1.895]",,"[-1.452089692730745, 34.77868512384367, 0.0]","[0.0, 0.0, 0.0]",10857.965485961176,133.0,18936.0,"[0.0, 0.0, 0.0]",9.304261943382118e-09
107,2,10858.0,"[3614.292647860619, 5404.395939548146, 1.895]","[0.0, 0.0, 0.0]","[-4.122288609470948, 35.71919225970646, 0.0]","[0.0, 0.0, 0.0]",,,,,
108,3,10858.040396447166,"[3310.663169629102, 5989.978264753235, 1.895]",,"[1.287363730612062, -29.95091128360688, 0.0]","[0.0, 0.0, 0.0]",10858.040282806987,145.0,18992.0,"[0.0, 0.0, 0.0]",1.1011627768502842e-08
