,type,rcvTime,pos,noise,spd,spd_noise,sendTime,sender,messageID,pos_noise,RSSI
225,3,10863.852412754884,"[3638.006252603458, 5263.752666467394, 1.895]",,"[4.693844656909148, -29.813911076985438, 0.0]","[0.0, 0.0, 0.0]",10863.852302207657,115.0,22660.0,"[0.0, 0.0, 0.0]",8.21032976338878e-09
226,2,10863.9,"[3594.457728786602, 5615.451159034782, 1.895]","[0.0, 0.0, 0.0]","[-2.933942072407352, 35.8156955616102, 0.0]","[0.0, 0.0, 0.0]",,,,,
227,2,10864.0,"[3594.1642170533205, 5619.0341632739655, 1.895]","[0.0, 0.0, 0.0]","[-2.9386438442168, 35.87309179624611, 0.0]","[0.0, 0.0, 0.0]",,,,,
228,3,10864.005222040792,"[3644.584124847301, 5221.971970153744, 1.895]",,"[4.67579741819861, -29.69928036177651, 0.0]","[0.0, 0.0, 0.0]",10864.00511344266,109.0,22706.0,"[0.0, 0.0, 0.0]",1.3685143282953153e-09
229,3,10864.067772040798,"[3605.4932454503178, 5526.1864528144415, 1.895]",,"[2.5144778048717358, -29.870828494740056, 0.0]","[0.0, 0.0, 0.0]",10864.06765707014,145.0,22752.0,"[0.0, 0.0, 0.0]",2.048790237696329e-08
230,2,10864.1,"[3593.87096686592, 5622.613974727674, 1.895]","[0.0, 0.0, 0.0]","[-2.9360252429666183, 35.84112558053391, 0.0]","[0.0, 0.0, 0.0]",,,,,
231,2,10864.199999999999,"[3593.5772155470004, 5626.199903675687, 1.895]","[0.0, 0.0, 0.0]","[-2.941042579192334, 35.90237402460227, 0.0]","[0.0, 0.0, 0.0]",,,,,
232,2,10864.3,"[3593.2835700612027, 5629.784540680373, 1.895]","[0.0, 0.0, 0.0]","[-2.939982976401316, 35.889439068773534, 0.0]","[0.0, 0.0, 0.0]",,,,,
233,2,10864.4,"[3592.9899914923612, 5633.3683608054935, 1.895]","[0.0, 0.0, 0.0]","[-2.939313002841236, 35.88126045840226, 0.0]","[0.0, 0.0, 0.0]",,,,,
234,2,10864.5,"[3592.696030493104, 5636.956849397481, 1.895]","[0.0, 0.0, 0.0]","[-2.943141901857728, 35.92800121819156, 0.0]","[0.0, 0.0, 0.0]",,,,,
235,3,10864.505315857912,"[3588.6772646519626, 5909.007175353451, 1.895]",,"[1.482098918857699, 34.81051623121303, 0.0]","[0.0, 0.0, 0.0]",10864.505205976078,133.0,22840.0,"[0.0, 0.0, 0.0]",9.266622455045725e-09
236,3,10864.578792281252,"[3626.563097592305, 5303.130413782214, 1.895]",,"[-5.745049682241969, 36.82917654349883, 0.0]","[0.0, 0.0, 0.0]",10864.578679648042,163.0,22869.0,"[0.0, 0.0, 0.0]",8.985532436979889e-09
237,3,10864.584402281347,"[3603.644475814177, 5548.148977446968, 1.895]",,"[2.507222104516393, -29.784634144359508, 0.0]","[0.0, 0.0, 0.0]",10864.58428661637,151.0,22910.0,"[0.0, 0.0, 0.0]",3.185752674986975e-08
238,2,10864.6,"[3592.4026336802494, 5640.538450761316, 1.895]","[0.0, 0.0, 0.0]","[-2.93749325919266, 35.859046187371064, 0.0]","[0.0, 0.0, 0.0]",,,,,
239,2,10864.699999999999,"[3592.1583661758605, 5644.1266705173175, 1.895]","[0.0, 0.0, 0.0]","[-2.544812995868069, 35.92493975654145, 0.0]","[0.0, 0.0, 0.0]",,,,,
240,3,10864.796917851725,"[3611.0735740537075, 5466.450872813906, 1.895]",,"[3.680558483128102, -29.72321469582684, 0.0]","[0.0, 0.0, 0.0]",10864.79680148121,139.0,23018.0,"[0.0, 0.0, 0.0]",4.140341008409561e-09
241,2,10864.8,"[3592.0086685073716, 5647.712046890565, 1.895]","[0.0, 0.0, 0.0]","[-1.498775286015977, 35.896841637823734, 0.0]","[0.0, 0.0, 0.0]",,,,,
242,3,10864.852410419166,"[3642.7075250112543, 5233.891576516654, 1.895]",,"[4.706545558516922, -29.89458344235107, 0.0]","[0.0, 0.0, 0.0]",10864.852302207657,115.0,23059.0,"[0.0, 0.0, 0.0]",3.3584854290607023e-09
243,2,10864.9,"[3591.8584688653214, 5651.309445923652, 1.895]","[0.0, 0.0, 0.0]","[-1.503801052787238, 36.01721268715973, 0.0]","[0.0, 0.0, 0.0]",,,,,
244,2,10865.0,"[3591.70854714043, 5654.900188623181, 1.895]","[0.0, 0.0, 0.0]","[-1.5010185420564262, 35.95056937645703, 0.0]","[0.0, 0.0, 0.0]",,,,,
245,3,10865.005232704947,"[3649.283667071412, 5192.121869817343, 1.895]",,"[4.6941901403465, -29.816105485457097, 0.0]","[0.0, 0.0, 0.0]",10865.00511344266,109.0,23100.0,"[0.0, 0.0, 0.0]",1.926185371618795e-09
246,2,10865.1,"[3591.5588488437743, 5658.485580041507, 1.895]","[0.0, 0.0, 0.0]","[-1.4987815752285971, 35.89699226938279, 0.0]","[0.0, 0.0, 0.0]",,,,,
247,2,10865.199999999999,"[3591.409075898591, 5662.072759350534, 1.895]","[0.0, 0.0, 0.0]","[-1.499528957404265, 35.91489265769628, 0.0]","[0.0, 0.0, 0.0]",,,,,
248,2,10865.3,"[3591.25939889482, 5665.657640787598, 1.895]","[0.0, 0.0, 0.0]","[-1.498568390548591, 35.891886329381165, 0.0]","[0.0, 0.0, 0.0]",,,,,
249,2,10865.4,"[3591.1096476426496, 5669.244300531978, 1.895]","[0.0, 0.0, 0.0]","[-1.4993117666348001, 35.909690768707705, 0.0]","[0.0, 0.0, 0.0]",,,,,
250,2,10865.5,"[3590.959680263853, 5672.836136678282, 1.895]","[0.0, 0.0, 0.0]","[-1.501475629634712, 35.961516981855546, 0.0]","[0.0, 0.0, 0.0]",,,,,
251,3,10865.505319514095,"[3590.585805860745, 5943.718024824103, 1.895]",,"[2.5847584829104, 34.713440350820335, 0.0]","[0.0, 0.0, 0.0]",10865.505205976078,133.0,23215.0,"[0.0, 0.0, 0.0]",9.892397556669783e-09
252,2,10865.6,"[3590.809778488945, 5676.426401560075, 1.895]","[0.0, 0.0, 0.0]","[-1.500818802523797, 35.94578545816725, 0.0]","[0.0, 0.0, 0.0]",,,,,
253,2,10865.699999999999,"[3590.6598145185126, 5680.018156073394, 1.895]","[0.0, 0.0, 0.0]","[-1.5014415050442391, 35.96069967119422, 0.0]","[0.0, 0.0, 0.0]",,,,,
254,3,10865.710767008884,"[3598.38930233238, 6036.562002123162, 1.895]",,"[3.7338613885566803, 35.35868919263069, 0.0]","[0.0, 0.0, 0.0]",10865.710651628207,127.0,23335.0,"[0.0, 0.0, 0.0]",2.42145639299061e-09
255,3,10865.79691618294,"[3614.757463957535, 5436.700754447569, 1.895]",,"[3.674672121001807, -29.675677995621797, 0.0]","[0.0, 0.0, 0.0]",10865.79680148121,139.0,23359.0,"[0.0, 0.0, 0.0]",3.191087113532869e-09
256,2,10865.8,"[3590.5096455437247, 5683.614820601536, 1.895]","[0.0, 0.0, 0.0]","[-1.503494011700286, 36.009858812714754, 0.0]","[0.0, 0.0, 0.0]",,,,,
257,3,10865.852421751775,"[3647.404391148694, 5204.058473890209, 1.895]",,"[4.673339510821911, -29.68366846208219, 0.0]","[0.0, 0.0, 0.0]",10865.852302207657,115.0,23395.0,"[0.0, 0.0, 0.0]",3.6182499774294423e-09
258,2,10865.9,"[3590.359756248135, 5687.204786593886, 1.895]","[0.0, 0.0, 0.0]","[-1.500693859404045, 35.94279297261901, 0.0]","[0.0, 0.0, 0.0]",,,,,
259,2,10866.0,"[3590.210079002335, 5690.78967382774, 1.895]","[0.0, 0.0, 0.0]","[-1.498570813753017, 35.891944366936954, 0.0]","[0.0, 0.0, 0.0]",,,,,
260,3,10866.067773796074,"[3611.068862037459, 5466.488925808103, 1.895]",,"[3.686941981808399, -29.774766139104145, 0.0]","[0.0, 0.0, 0.0]",10866.06765707014,145.0,23427.0,"[0.0, 0.0, 0.0]",9.653002540044083e-09
261,2,10866.1,"[3590.060020216433, 5694.383699245795, 1.895]","[0.0, 0.0, 0.0]","[-1.5023907989405552, 35.98343600321822, 0.0]","[0.0, 0.0, 0.0]",,,,,
262,2,10866.199999999999,"[3589.9103428209737, 5697.968590064115, 1.895]","[0.0, 0.0, 0.0]","[-1.498572312144049, 35.89198025466297, 0.0]","[0.0, 0.0, 0.0]",,,,,
263,2,10866.3,"[3589.760323801735, 5701.561663039438, 1.895]","[0.0, 0.0, 0.0]","[-1.50199265450826, 35.973900132406335, 0.0]","[0.0, 0.0, 0.0]",,,,,
264,2,10866.4,"[3589.6100992150405, 5705.159659516281, 1.895]","[0.0, 0.0, 0.0]","[-1.5040507989385552, 36.02319430294658, 0.0]","[0.0, 0.0, 0.0]",,,,,
265,2,10866.5,"[3589.460201338934, 5708.749831018732, 1.895]","[0.0, 0.0, 0.0]","[-1.5007797676681092, 35.94485054280932, 0.0]","[0.0, 0.0, 0.0]",,,,,
266,3,10866.505317597243,"[3593.169774491909, 5978.420857425015, 1.895]",,"[2.585664449524374, 34.72560752934491, 0.0]","[0.0, 0.0, 0.0]",10866.505205976078,133.0,23495.0,"[0.0, 0.0, 0.0]",2.229314770574205e-08
267,3,10866.584399816507,"[3608.676052988384, 5488.376177489225, 1.895]",,"[2.506865042519273, -29.780392413668036, 0.0]","[0.0, 0.0, 0.0]",10866.58428661637,151.0,23567.0,"[0.0, 0.0, 0.0]",1.538793878372395e-09
268,2,10866.6,"[3589.310027210766, 5712.346618974373, 1.895]","[0.0, 0.0, 0.0]","[-1.503545607423035, 36.011094570673905, 0.0]","[0.0, 0.0, 0.0]",,,,,
269,2,10866.699999999999,"[3589.160046949433, 5715.9387636675065, 1.895]","[0.0, 0.0, 0.0]","[-1.50160460977967, 35.96460615731079, 0.0]","[0.0, 0.0, 0.0]",,,,,
270,3,10866.710769189394,"[3602.1141608283287, 6071.835436281275, 1.895]",,"[3.7294534630361893, 35.31694729269942, 0.0]","[0.0, 0.0, 0.0]",10866.710651628207,127.0,23643.0,"[0.0, 0.0, 0.0]",1.52246917904735e-09
271,3,10866.79691836736,"[3618.4388105843004, 5406.971174912634, 1.895]",,"[3.674270517247961, -29.67243475016358, 0.0]","[0.0, 0.0, 0.0]",10866.79680148121,139.0,23666.0,"[0.0, 0.0, 0.0]",8.114556864052644e-09
272,2,10866.8,"[3589.0101584963722, 5719.528709480625, 1.895]","[0.0, 0.0, 0.0]","[-1.50068542399005, 35.942590937848905, 0.0]","[0.0, 0.0, 0.0]",,,,,
273,2,10866.9,"[3588.8604288345614, 5723.114852118993, 1.895]","[0.0, 0.0, 0.0]","[-1.49909560363571, 35.90451349562434, 0.0]","[0.0, 0.0, 0.0]",,,,,
274,2,10867.0,"[3588.7102217714373, 5726.712428892603, 1.895]","[0.0, 0.0, 0.0]","[-1.5038753526901, 36.018992227922055, 0.0]","[0.0, 0.0, 0.0]",,,,,
275,3,10867.067767433375,"[3614.7531576446577, 5436.735531088884, 1.895]",,"[3.686483914806259, -29.77106691139923, 0.0]","[0.0, 0.0, 0.0]",10867.06765707014,145.0,23701.0,"[0.0, 0.0, 0.0]",8.702397082736653e-09
276,2,10867.1,"[3588.5600979787464, 5730.308011274141, 1.895]","[0.0, 0.0, 0.0]","[-1.503041647874902, 35.99902434480199, 0.0]","[0.0, 0.0, 0.0]",,,,,
277,2,10867.199999999999,"[3588.4100198697893, 5733.902499494493, 1.895]","[0.0, 0.0, 0.0]","[-1.502584261654899, 35.98806958670763, 0.0]","[0.0, 0.0, 0.0]",,,,,
278,2,10867.3,"[3588.2601553853756, 5737.491871239763, 1.895]","[0.0, 0.0, 0.0]","[-1.500445449542008, 35.93684336200655, 0.0]","[0.0, 0.0, 0.0]",,,,,
279,2,10867.4,"[3588.1102873348414, 5741.081328396398, 1.895]","[0.0, 0.0, 0.0]","[-1.5004811535916809, 35.93769850186472, 0.0]","[0.0, 0.0, 0.0]",,,,,
280,2,10867.5,"[3587.9604445455693, 5744.670180526032, 1.895]","[0.0, 0.0, 0.0]","[-1.500228237461568, 35.93164096251575, 0.0]","[0.0, 0.0, 0.0]",,,,,
281,3,10867.505324226775,"[3595.9107008561214, 6013.090295460453, 1.895]",,"[3.655116627889515, 34.61299693782135, 0.0]","[0.0, 0.0, 0.0]",10867.505205976078,133.0,23761.0,"[0.0, 0.0, 0.0]",1.8533987738203403e-08
282,3,10867.578787648936,"[3613.2037602258956, 5413.831035063918, 1.895]",,"[-4.2672603290917674, 36.97535678772346, 0.0]","[0.0, 0.0, 0.0]",10867.578679648042,163.0,23779.0,"[0.0, 0.0, 0.0]",1.353604413509342e-08
283,3,10867.584397649156,"[3612.044865167256, 5458.606983243208, 1.895]",,"[3.676333491880742, -29.689094786448173, 0.0]","[0.0, 0.0, 0.0]",10867.58428661637,151.0,23809.0,"[0.0, 0.0, 0.0]",9.795838678148804e-09
284,2,10867.6,"[3587.810483719515, 5748.2618597290275, 1.895]","[0.0, 0.0, 0.0]","[-1.501410023481463, 35.95994566311574, 0.0]","[0.0, 0.0, 0.0]",,,,,
285,2,10867.699999999999,"[3587.7381559451555, 5751.850653143415, 1.895]","[0.0, 0.0, 0.0]","[-0.88033243587583, 35.93500607456983, 0.0]","[0.0, 0.0, 0.0]",,,,,
286,3,10867.796916199948,"[3622.122023532156, 5377.226523463284, 1.895]",,"[3.685113928239674, -29.760003263041526, 0.0]","[0.0, 0.0, 0.0]",10867.79680148121,139.0,23871.0,"[0.0, 0.0, 0.0]",6.860378946824729e-09
287,2,10867.8,"[3587.7346702005007, 5755.443383345826, 1.895]","[0.0, 0.0, 0.0]","[-0.034899327390661004, 35.97046828491012, 0.0]","[0.0, 0.0, 0.0]",,,,,
288,2,10867.9,"[3587.731176566248, 5759.044245295952, 1.895]","[0.0, 0.0, 0.0]","[-0.034978318160856, 36.05188346412829, 0.0]","[0.0, 0.0, 0.0]",,,,,
289,2,10868.0,"[3587.7276959353994, 5762.631704737622, 1.895]","[0.0, 0.0, 0.0]","[-0.03484812788293, 35.91769734989157, 0.0]","[0.0, 0.0, 0.0]",,,,,
290,3,10868.067765265823,"[3618.4342174412136, 5407.00826791869, 1.895]",,"[3.677702279908048, -29.700148755728982, 0.0]","[0.0, 0.0, 0.0]",10868.06765707014,145.0,23901.0,"[0.0, 0.0, 0.0]",2.997215545892474e-09
291,2,10868.1,"[3587.7242105440323, 5766.224070808648, 1.895]","[0.0, 0.0, 0.0]","[-0.034895790264373006, 35.966822596053575, 0.0]","[0.0, 0.0, 0.0]",,,,,
292,2,10868.199999999999,"[3587.7207265362304, 5769.81501085028, 1.895]","[0.0, 0.0, 0.0]","[-0.034881937994966, 35.9525451685315, 0.0]","[0.0, 0.0, 0.0]",,,,,
293,2,10868.3,"[3587.71723389185, 5773.414852546464, 1.895]","[0.0, 0.0, 0.0]","[-0.03496840754293, 36.041668666466904, 0.0]","[0.0, 0.0, 0.0]",,,,,
294,2,10868.4,"[3587.713742484576, 5777.013419167062, 1.895]","[0.0, 0.0, 0.0]","[-0.034956021619743004, 36.028902590714814, 0.0]","[0.0, 0.0, 0.0]",,,,,
295,2,10868.5,"[3587.710254602477, 5780.608352416259, 1.895]","[0.0, 0.0, 0.0]","[-0.034920727508869, 35.99252522213065, 0.0]","[0.0, 0.0, 0.0]",,,,,
296,3,10868.505322051136,"[3599.5600286291137, 6047.6484734589, 1.895]",,"[3.65124022110457, 34.57628838107397, 0.0]","[0.0, 0.0, 0.0]",10868.505205976078,133.0,23965.0,"[0.0, 0.0, 0.0]",1.789416473926552e-08
297,3,10868.578798472972,"[3608.9409204216468, 5450.768088474137, 1.895]",,"[-4.272804000832287, 37.02339211360276, 0.0]","[0.0, 0.0, 0.0]",10868.578679648042,163.0,23987.0,"[0.0, 0.0, 0.0]",1.33303630928138e-08
298,2,10868.6,"[3587.70676380403, 5784.2062915235065, 1.895]","[0.0, 0.0, 0.0]","[-0.034949926034309, 36.022619917697774, 0.0]","[0.0, 0.0, 0.0]",,,,,
299,2,10868.699999999999,"[3587.7032806721745, 5787.7963287336415, 1.895]","[0.0, 0.0, 0.0]","[-0.034873168003842006, 35.943506006141696, 0.0]","[0.0, 0.0, 0.0]",,,,,
300,2,10868.8,"[3587.699787143359, 5791.397082010424, 1.895]","[0.0, 0.0, 0.0]","[-0.034977262521718004, 36.05079542498888, 0.0]","[0.0, 0.0, 0.0]",,,,,
301,2,10868.9,"[3587.6962951013493, 5794.996302847745, 1.895]","[0.0, 0.0, 0.0]","[-0.034962376598349006, 36.03545261827972, 0.0]","[0.0, 0.0, 0.0]",,,,,
302,2,10869.0,"[3587.69280781701, 5798.590619991257, 1.895]","[0.0, 0.0, 0.0]","[-0.034914742736069, 35.98635676284222, 0.0]","[0.0, 0.0, 0.0]",,,,,
303,3,10869.067776240816,"[3622.1206205212698, 5377.237853807306, 1.895]",,"[3.684569920986169, -29.755610004654834, 0.0]","[0.0, 0.0, 0.0]",10869.06765707014,145.0,24101.0,"[0.0, 0.0, 0.0]",3.4318183805509433e-09
304,2,10869.1,"[3587.689315554871, 5802.190067714487, 1.895]","[0.0, 0.0, 0.0]","[-0.034964580539415, 36.03772420338285, 0.0]","[0.0, 0.0, 0.0]",,,,,
305,2,10869.199999999999,"[3587.685834225926, 5805.778246678495, 1.895]","[0.0, 0.0, 0.0]","[-0.034855117235674006, 35.924901218243775, 0.0]","[0.0, 0.0, 0.0]",,,,,
306,2,10869.3,"[3587.6823480806947, 5809.371389751749, 1.895]","[0.0, 0.0, 0.0]","[-0.034903337965893004, 35.97460195395118, 0.0]","[0.0, 0.0, 0.0]",,,,,
307,2,10869.4,"[3587.678866119866, 5812.960219993558, 1.895]","[0.0, 0.0, 0.0]","[-0.034861443665967, 35.93142182128184, 0.0]","[0.0, 0.0, 0.0]",,,,,
308,2,10869.5,"[3587.675383279011, 5816.549957271779, 1.895]","[0.0, 0.0, 0.0]","[-0.034870254503118, 35.94050308335772, 0.0]","[0.0, 0.0, 0.0]",,,,,
309,3,10869.578796439639,"[3604.9207701550968, 5487.725016168287, 1.895]",,"[-3.039674315738162, 37.10640742458678, 0.0]","[0.0, 0.0, 0.0]",10869.578679648042,163.0,24161.0,"[0.0, 0.0, 0.0]",1.6650845128671243e-09
310,3,10869.584394037363,"[3619.4143030365176, 5399.093356444508, 1.895]",,"[3.674483001824238, -29.67415071926541, 0.0]","[0.0, 0.0, 0.0]",10869.58428661637,151.0,24186.0,"[0.0, 0.0, 0.0]",2.2825161808037793e-09
311,2,10869.6,"[3587.671893875482, 5820.146458647695, 1.895]","[0.0, 0.0, 0.0]","[-0.034935960093756005, 36.008225330200204, 0.0]","[0.0, 0.0, 0.0]",,,,,
312,2,10869.699999999999,"[3587.6684021271585, 5823.745376785237, 1.895]","[0.0, 0.0, 0.0]","[-0.034959436210922006, 36.032421983577166, 0.0]","[0.0, 0.0, 0.0]",,,,,
313,2,10869.8,"[3587.6649147887306, 5827.339749677239, 1.895]","[0.0, 0.0, 0.0]","[-0.034915284266211, 35.986914917558316, 0.0]","[0.0, 0.0, 0.0]",,,,,
314,2,10869.9,"[3587.661423189634, 5830.938514007337, 1.895]","[0.0, 0.0, 0.0]","[-0.034957942144853, 36.03088206117235, 0.0]","[0.0, 0.0, 0.0]",,,,,
315,2,10870.0,"[3587.6579427106312, 5834.525816942606, 1.895]","[0.0, 0.0, 0.0]","[-0.034846607603158004, 35.91613040546833, 0.0]","[0.0, 0.0, 0.0]",,,,,
316,2,10870.1,"[3587.6544613531323, 5838.114025336975, 1.895]","[0.0, 0.0, 0.0]","[-0.034855403118491, 35.92519587546399, 0.0]","[0.0, 0.0, 0.0]",,,,,
317,2,10870.199999999999,"[3587.650969082991, 5841.713481308161, 1.895]","[0.0, 0.0, 0.0]","[-0.034964660655355, 36.03780678203564, 0.0]","[0.0, 0.0, 0.0]",,,,,
318,2,10870.3,"[3587.6474803839706, 5845.30925655236, 1.895]","[0.0, 0.0, 0.0]","[-0.034928906541977, 36.000955288639524, 0.0]","[0.0, 0.0, 0.0]",,,,,
319,2,10870.4,"[3587.643988434859, 5848.908381640539, 1.895]","[0.0, 0.0, 0.0]","[-0.034961446503275005, 36.03449397644188, 0.0]","[0.0, 0.0, 0.0]",,,,,
320,2,10870.5,"[3587.6405064770333, 5852.49720878707, 1.895]","[0.0, 0.0, 0.0]","[-0.034861413598834004, 35.93139083131889, 0.0]","[0.0, 0.0, 0.0]",,,,,
321,2,10870.6,"[3587.6370175245042, 5856.093245320594, 1.895]","[0.0, 0.0, 0.0]","[-0.034931444673476, 36.00357132125104, 0.0]","[0.0, 0.0, 0.0]",,,,,
322,2,10870.699999999999,"[3587.6335362658715, 5859.6813518143745, 1.895]","[0.0, 0.0, 0.0]","[-0.034854413269038, 35.92417564524671, 0.0]","[0.0, 0.0, 0.0]",,,,,
323,2,10870.8,"[3587.63004992822, 5863.274693213947, 1.895]","[0.0, 0.0, 0.0]","[-0.034905264482697006, 35.976587600001146, 0.0]","[0.0, 0.0, 0.0]",,,,,
324,2,10870.9,"[3587.6265640164866, 5866.867595622951, 1.895]","[0.0, 0.0, 0.0]","[-0.034901000183752, 35.9721924198812, 0.0]","[0.0, 0.0, 0.0]",,,,,
325,2,10871.0,"[3587.623075163021, 5870.46353005271, 1.895]","[0.0, 0.0, 0.0]","[-0.034930452850395005, 36.00254905683064, 0.0]","[0.0, 0.0, 0.0]",,,,,
326,2,10871.1,"[3587.6195858366195, 5874.059951933397, 1.895]","[0.0, 0.0, 0.0]","[-0.034935187887146, 36.00742942278683, 0.0]","[0.0, 0.0, 0.0]",,,,,
327,2,10871.199999999999,"[3587.616096814858, 5877.656059824915, 1.895]","[0.0, 0.0, 0.0]","[-0.034932137832359, 36.00428575854574, 0.0]","[0.0, 0.0, 0.0]",,,,,
328,2,10871.3,"[3587.612612420057, 5881.247398743244, 1.895]","[0.0, 0.0, 0.0]","[-0.034885812632819, 35.956538727961636, 0.0]","[0.0, 0.0, 0.0]",,,,,
329,2,10871.4,"[3587.6486378342024, 5884.847498775908, 1.895]","[0.0, 0.0, 0.0]","[0.282058479156146, 36.05139586898176, 0.0]","[0.0, 0.0, 0.0]",,,,,
330,2,10871.5,"[3587.8015125077713, 5888.438113570846, 1.895]","[0.0, 0.0, 0.0]","[1.530583508185773, 35.94928879378848, 0.0]","[0.0, 0.0, 0.0]",,,,,
331,3,10871.578786219772,"[3598.8527609563935, 5561.799406446671, 1.895]",,"[-3.03944089063736, 37.1035579196748, 0.0]","[0.0, 0.0, 0.0]",10871.578679648042,163.0,24468.0,"[0.0, 0.0, 0.0]",3.4733867280500473e-09
332,3,10871.584397712062,"[3626.7833416741482, 5339.5829537346335, 1.895]",,"[3.67750804433971, -29.69858016076554, 0.0]","[0.0, 0.0, 0.0]",10871.58428661637,151.0,24498.0,"[0.0, 0.0, 0.0]",2.3154955671790552e-09
333,2,10871.6,"[3587.9542510258684, 5892.025530440062, 1.895]","[0.0, 0.0, 0.0]","[1.529220317576103, 35.91727111383447, 0.0]","[0.0, 0.0, 0.0]",,,,,
334,2,10871.699999999999,"[3588.10690074304, 5895.610861614451, 1.895]","[0.0, 0.0, 0.0]","[1.5283312413917751, 35.896389106187925, 0.0]","[0.0, 0.0, 0.0]",,,,,
335,2,10871.8,"[3588.2597346289285, 5899.200518416513, 1.895]","[0.0, 0.0, 0.0]","[1.5301751413234461, 35.93969735484439, 0.0]","[0.0, 0.0, 0.0]",,,,,
336,2,10871.9,"[3588.412397602382, 5902.786160945288, 1.895]","[0.0, 0.0, 0.0]","[1.5284639634786061, 35.89950639093803, 0.0]","[0.0, 0.0, 0.0]",,,,,
337,2,10872.0,"[3588.565178975245, 5906.374584357663, 1.895]","[0.0, 0.0, 0.0]","[1.529649380131737, 35.92734863892806, 0.0]","[0.0, 0.0, 0.0]",,,,,
338,2,10872.1,"[3588.718341621184, 5909.971962848827, 1.895]","[0.0, 0.0, 0.0]","[1.533466691843946, 36.01700702113047, 0.0]","[0.0, 0.0, 0.0]",,,,,
339,2,10872.199999999999,"[3588.871242307449, 5913.563188612014, 1.895]","[0.0, 0.0, 0.0]","[1.530843947687069, 35.95540581699161, 0.0]","[0.0, 0.0, 0.0]",,,,,
340,2,10872.3,"[3589.024100534743, 5917.153417128206, 1.895]","[0.0, 0.0, 0.0]","[1.530418847839095, 35.94542136523234, 0.0]","[0.0, 0.0, 0.0]",,,,,
341,2,10872.4,"[3589.1770055382203, 5920.744744291092, 1.895]","[0.0, 0.0, 0.0]","[1.530887171679385, 35.95642103229074, 0.0]","[0.0, 0.0, 0.0]",,,,,
342,2,10872.5,"[3589.330189924415, 5924.342633402383, 1.895]","[0.0, 0.0, 0.0]","[1.5336843556124862, 36.02211935745305, 0.0]","[0.0, 0.0, 0.0]",,,,,
343,3,10872.578791890672,"[3595.8183992941686, 5598.84096038193, 1.895]",,"[-3.034152119972072, 37.038995976947824, 0.0]","[0.0, 0.0, 0.0]",10872.578679648042,163.0,24653.0,"[0.0, 0.0, 0.0]",2.3868132225341983e-09
344,2,10872.6,"[3589.482804412493, 5927.927137140123, 1.895]","[0.0, 0.0, 0.0]","[1.5279785271732491, 35.88810479812133, 0.0]","[0.0, 0.0, 0.0]",,,,,
345,2,10872.699999999999,"[3589.676800837331, 5931.510040260945, 1.895]","[0.0, 0.0, 0.0]","[1.859039939116398, 35.880690540298716, 0.0]","[0.0, 0.0, 0.0]",,,,,
346,2,10872.8,"[3589.9441726053033, 5935.100856958275, 1.895]","[0.0, 0.0, 0.0]","[2.6769301223003463, 35.95131024354341, 0.0]","[0.0, 0.0, 0.0]",,,,,
347,2,10872.9,"[3590.2113761068777, 5938.689413829155, 1.895]","[0.0, 0.0, 0.0]","[2.675245436613579, 35.92868482748071, 0.0]","[0.0, 0.0, 0.0]",,,,,
348,2,10873.0,"[3590.4778368523585, 5942.267995447221, 1.895]","[0.0, 0.0, 0.0]","[2.667808951551381, 35.82881244777796, 0.0]","[0.0, 0.0, 0.0]",,,,,
349,2,10873.1,"[3590.7450939494993, 5945.857272109337, 1.895]","[0.0, 0.0, 0.0]","[2.675782036226908, 35.93589138804211, 0.0]","[0.0, 0.0, 0.0]",,,,,
350,3,10873.164326617223,"[3603.1242367800896, 6050.6330843368, 1.895]",,"[-3.67091171016443, -31.853942620299684, 0.0]","[0.0, 0.0, 0.0]",10873.164220187628,175.0,24822.0,"[0.0, 0.0, 0.0]",1.777837653916671e-08
351,3,10873.171574618347,"[3604.020670801967, 6029.576568136745, 1.895]",,"[-3.145342692855032, -27.309892835667213, 0.0]","[0.0, 0.0, 0.0]",10873.171468936092,169.0,24849.0,"[0.0, 0.0, 0.0]",1.006566331955677e-07
352,2,10873.199999999999,"[3591.0123190376257, 5949.446118888737, 1.895]","[0.0, 0.0, 0.0]","[2.675461561499881, 35.93158739590192, 0.0]","[0.0, 0.0, 0.0]",,,,,
353,2,10873.3,"[3591.279668262983, 5953.036632837573, 1.895]","[0.0, 0.0, 0.0]","[2.67670442529846, 35.948279121113934, 0.0]","[0.0, 0.0, 0.0]",,,,,
354,2,10873.4,"[3591.5468853999314, 5956.625372832239, 1.895]","[0.0, 0.0, 0.0]","[2.675381954189821, 35.93051826555439, 0.0]","[0.0, 0.0, 0.0]",,,,,
355,2,10873.5,"[3591.8134674498647, 5960.205583575385, 1.895]","[0.0, 0.0, 0.0]","[2.6690234535329953, 35.84512327232591, 0.0]","[0.0, 0.0, 0.0]",,,,,
356,3,10873.578788780353,"[3592.7843233172403, 5635.879026853102, 1.895]",,"[-3.037152188308647, 37.075618899783414, 0.0]","[0.0, 0.0, 0.0]",10873.578679648042,163.0,24872.0,"[0.0, 0.0, 0.0]",1.3785257740218032e-09
357,2,10873.6,"[3592.080608406775, 5963.793300468194, 1.895]","[0.0, 0.0, 0.0]","[2.674619238511164, 35.92027495451977, 0.0]","[0.0, 0.0, 0.0]",,,,,
