,Unnamed: 0,type,rcvTime,sendTime,sender,messageID,RSSI,pos_0,pos_1,pos_2,spd_0,spd_1,spd_2,type_attack
6283,242,3,10856.569715194,10856.569601418032,115.0,18175.0,3.7581632685802115e-09,3609.1693867372464,5482.515601677266,1.895,2.532384673666252,-30.083553779332615,0.0,1
6284,243,3,10856.599064239945,10856.598954017923,151.0,18231.0,2.494069429394627e-09,3591.1839543273654,5787.826528704526,1.895,-0.017403491303635003,-29.901373495427187,0.0,1
6287,246,3,10856.797295582362,10856.797179610188,121.0,18299.0,4.715673829995386e-09,3587.646742931132,5846.069343520549,1.895,-0.034320598982780004,35.37397736666867,0.0,1
6291,250,3,10857.017918132247,10857.017807132144,139.0,18351.0,1.0614124740106561e-07,3603.7023552118367,6055.6496450188815,1.895,1.285857282616654,-29.915863309831717,0.0,1
6293,252,3,10857.196500694376,10857.196392976351,145.0,18483.0,1.960310694895674e-08,3591.759254235772,5732.728166759591,1.895,1.284538400697776,-29.885179118259416,0.0,1
6295,254,3,10857.231555703112,10857.231450251304,127.0,18539.0,2.662468697978498e-08,3588.3488118822247,5735.368478722382,1.895,-1.4834134142191662,35.528912779901376,0.0,1
6296,255,3,10857.257603243968,10857.257493643789,109.0,18591.0,3.419696096354928e-09,3616.1512378443367,5425.445005988534,1.895,3.709061356650372,-29.9533963470833,0.0,1
6299,258,3,10857.465729481906,10857.4656229306,157.0,18739.0,6.9294349618717285e-09,3616.762493548112,5382.994989415562,1.895,-4.119470515445897,35.69477377477664,0.0,1
6301,260,3,10857.567084518769,10857.566975898064,103.0,18799.0,1.028476960419802e-08,3621.716776461276,5380.499191387964,1.895,3.703247007283132,-29.90644120281612,0.0,1
6302,261,3,10857.569717518816,10857.569601418032,115.0,18859.0,1.4566447242394781e-08,3612.802568016246,5452.48797588076,1.895,3.703191139008175,-29.905990025436694,0.0,1
6303,262,3,10857.599066132789,10857.598954017923,151.0,18919.0,1.2458721392228614e-07,3591.166473416251,5757.792138296112,1.895,-0.017497982561192,-30.06372128731296,0.0,1
6306,265,3,10857.797297911024,10857.797179610188,121.0,18987.0,1.8193497408299527e-09,3587.612450270544,5881.414524998967,1.895,-0.034289677819628,35.34210716166334,0.0,1
6310,269,3,10858.017914957449,10858.017807132144,139.0,19027.0,5.698027524165029e-07,3603.7023552118367,6055.6496450188815,1.895,1.284065170362281,-29.874169269673096,0.0,1
6312,271,3,10858.196510088832,10858.196392976351,145.0,19159.0,5.387648720948488e-07,3593.0479970858105,5702.745169840332,1.895,1.282787287041398,-29.8444389229886,0.0,1
6314,273,3,10858.23156551974,10858.231450251304,127.0,19211.0,1.584073458985274e-08,3587.7197487820054,5770.82277460889,1.895,-0.034441241297470004,35.49832247240048,0.0,1
6316,275,3,10858.397376110364,10858.397268045694,97.0,19315.0,4.198537996628932e-09,3649.116576134252,5214.403908419922,1.895,4.98835315725795,-31.687379714853062,0.0,1
6318,277,3,10858.465731135995,10858.4656229306,157.0,19403.0,2.258982031811095e-08,3612.643843320685,5418.682655481939,1.895,-4.133346662029544,35.815009108745606,0.0,1
6320,279,3,10858.567086599212,10858.566975898064,103.0,19459.0,3.9256297817505215e-09,3625.4295152379977,5350.51609717117,1.895,3.714049576630017,-29.99367988937561,0.0,1
6321,280,3,10858.569719599283,10858.569601418032,115.0,19507.0,8.289638754563678e-09,3616.518512150685,5422.47899604469,1.895,3.719754626234155,-30.039752357752942,0.0,1
6322,281,3,10858.599067781684,10858.598954017923,151.0,19567.0,4.822999929284471e-07,3591.970797126175,5727.806556656336,1.895,1.2868064054526749,-29.93794494316402,0.0,1
6325,284,3,10858.797286995208,10858.797179610188,121.0,19651.0,1.18589878235544e-08,3589.0067187760133,5916.745166378751,1.895,1.505688295074754,35.364567214772485,0.0,1
6329,288,3,10859.017917472656,10859.017807132144,139.0,19707.0,9.336899809580165e-08,3603.7023552118367,6055.6496450188815,1.895,2.508350620948912,-29.7980403954452,0.0,1
6331,290,3,10859.1964997763,10859.196392976351,145.0,19839.0,9.990492534414797e-09,3594.3366558680655,5672.764128783786,1.895,1.285197669331895,-29.90051720484911,0.0,1
6333,292,3,10859.231561016772,10859.231450251304,127.0,19895.0,3.524587343529573e-08,3587.68532531372,5806.302778574255,1.895,-0.034458438948981006,35.51604795952328,0.0,1
6334,293,3,10859.257609423616,10859.257493643789,109.0,19943.0,3.8543956370946305e-09,3623.57834133559,5365.465686912189,1.895,3.705506081282046,-29.924684885613523,0.0,1
6336,295,3,10859.3973806597,10859.397268045694,97.0,20003.0,2.8033181908974763e-09,3654.108077288393,5182.696531770323,1.895,4.994096153169297,-31.72386079116625,0.0,1
6338,297,3,10859.465735684971,10859.4656229306,157.0,20094.0,1.974736601802032e-08,3608.5232576754875,5454.387091737399,1.895,-4.126259432686095,35.75359902043768,0.0,1
6340,299,3,10859.567083705922,10859.566975898064,103.0,20149.0,1.44020283490409e-09,3629.144741594115,5320.512913922564,1.895,3.715685621656416,-30.006892155344836,0.0,1
6341,300,3,10859.569716706015,10859.569601418032,115.0,20196.0,2.228338538914247e-09,3620.2358217132614,5392.458989372925,1.895,3.714858912899105,-30.000215874576813,0.0,1
6342,301,3,10859.599064706115,10859.598954017923,151.0,20251.0,3.8197745542461525e-07,3593.259634004711,5697.821372135287,1.895,1.285490571385468,-29.90733166085268,0.0,1
6345,304,3,10859.7972971056,10859.797179610188,121.0,20321.0,2.4248742020583752e-08,3591.2033643038058,5952.011866712254,1.895,2.625876235480337,35.26565389826425,0.0,1
6350,309,3,10860.196502840769,10860.196392976351,145.0,20466.0,4.23750160283028e-08,3595.6767037279883,5642.802409269111,1.895,1.59781724631522,-29.904060081466938,0.0,1
6352,311,3,10860.231558389523,10860.231450251304,127.0,20512.0,1.9028286412196883e-08,3587.650896612091,5841.788176507257,1.895,-0.034506858308490006,35.56595342091205,0.0,1
6353,312,3,10860.257611903253,10860.257493643789,109.0,20554.0,2.69568570195971e-09,3627.2926184247235,5335.47016969212,1.895,3.697428930222149,-29.85945595468846,0.0,1
6356,315,3,10860.465736236523,10860.4656229306,157.0,20600.0,1.1597623622317182e-08,3604.7244522103065,5490.121540561185,1.895,-2.9387121185023393,35.873925245225415,0.0,1
6358,317,3,10860.599060581826,10860.598954017923,151.0,20722.0,4.109544681994073e-08,3594.5488224149885,5667.828009120678,1.895,1.2866157299711372,-29.933508819721247,0.0,1
6361,320,3,10860.797292984787,10860.797179610188,121.0,20794.0,2.4928430004800415e-08,3593.8275412530365,5987.254699108139,1.895,2.623337217303914,35.231554752606726,0.0,1
6365,324,3,10861.017924324768,10861.017807132144,139.0,20832.0,8.64912716785271e-09,3603.7023552118367,6055.6496450188815,1.895,2.515932536382511,-29.88811002946547,0.0,1
6367,326,3,10861.196507491868,10861.196392976351,145.0,20942.0,7.420464063278913e-09,3598.194144539923,5612.896381626606,1.895,2.5143111074801068,-29.86884820714864,0.0,1
6369,328,3,10861.231563045225,10861.231450251304,127.0,20993.0,1.76884062008015e-09,3587.616470863761,5877.270530497475,1.895,-0.034416588260954,35.47291277730311,0.0,1
6370,329,3,10861.25761231744,10861.257493643789,109.0,21036.0,3.872606546446881e-09,3631.423447603921,5305.564694184268,1.895,4.696163847875367,-29.82864189112425,0.0,1
6374,333,3,10861.59907138302,10861.598954017923,151.0,21212.0,6.4732589404009074e-09,3596.0937229056926,5637.8484151188795,1.895,2.5144146878654583,-29.870078694014218,0.0,1
6377,336,3,10861.797290789416,10861.797179610188,121.0,21329.0,2.619855426756084e-08,3596.9023858770374,6022.481292817512,1.895,3.711205809914587,35.14414679797241,0.0,1
6381,340,3,10862.01792256052,10862.017807132144,139.0,21360.0,1.2489418124907452e-08,3603.7023552118367,6055.6496450188815,1.895,2.514220852421895,-29.86777601898993,0.0,1
6383,342,3,10862.196506159436,10862.196392976351,145.0,21481.0,8.296281501178094e-09,3600.7113914349425,5582.992657626989,1.895,2.5144527650696533,-29.870531033520827,0.0,1
6385,344,3,10862.231566118578,10862.231450251304,127.0,21532.0,1.438772518119261e-08,3588.8359710390832,5912.734761410342,1.895,1.511292856793602,35.49620329126699,0.0,1
6386,345,3,10862.257602223672,10862.257493643789,109.0,21571.0,1.930080325958691e-09,3636.1254845486446,5275.6987481214,1.895,4.696877222952728,-29.833173038334177,0.0,1
6390,349,3,10862.56708345077,10862.566975898064,103.0,21665.0,1.88529483309672e-09,3643.17364418112,5230.930925600949,1.895,4.702175326925877,-29.86682502562344,0.0,1
6391,350,3,10862.569716451351,10862.569601418032,115.0,21716.0,2.772732689694005e-09,3631.896333486786,5302.561063111701,1.895,4.679702299563823,-29.724083011699253,0.0,1
6392,351,3,10862.599070451955,10862.598954017923,151.0,21763.0,6.647927486007893e-09,3598.6134831277914,5607.914833960856,1.895,2.5233763426103453,-29.9765389902216,0.0,1
6398,357,3,10863.017921052198,10863.017807132144,139.0,21903.0,1.708471767776839e-09,3603.7023552118367,6055.6496450188815,1.895,2.512437784272694,-29.846593997484597,0.0,1
6400,359,3,10863.196505082911,10863.196392976351,145.0,22015.0,9.260987311893445e-09,3603.2279011021137,5553.097691551812,1.895,2.514924087035113,-29.876130119596127,0.0,1
6402,361,3,10863.231560644832,10863.231450251304,127.0,22066.0,4.385220241569417e-09,3590.9150389313736,5948.139642021353,1.895,2.634285994119772,35.378597392554944,0.0,1
6405,364,3,10863.465738468616,10863.4656229306,157.0,22148.0,2.1609319085444433e-08,3595.923714364393,5597.555341102436,1.895,-2.936257152496517,35.84395658437365,0.0,1
6407,366,3,10863.56971613561,10863.569601418032,115.0,22244.0,1.544185914295058e-09,3636.5963699589724,5272.707823457905,1.895,4.696964911025545,-29.83373000700199,0.0,1
6408,367,3,10863.599070136685,10863.598954017923,151.0,22286.0,1.1002125987993181e-08,3601.130117713435,5578.018383912243,1.895,2.5164991992063053,-29.89484172061588,0.0,1
6411,370,3,10863.73084517946,10863.730734626575,163.0,22354.0,1.649401787028165e-09,3631.148502584625,5273.735247625938,1.895,-5.739181177710304,36.791555948134594,0.0,1
6415,374,3,10864.017918244735,10864.017807132144,139.0,22404.0,6.687211702739009e-09,3603.7023552118367,6055.6496450188815,1.895,2.510697908420346,-29.825925080451913,0.0,1
6418,377,3,10864.231558273514,10864.231450251304,127.0,22560.0,3.329422151411713e-08,3593.5517472268402,5983.550771046475,1.895,2.63339116986159,35.36657985636044,0.0,1
6421,380,3,10864.465736089482,10864.4656229306,157.0,22636.0,1.34077092008994e-08,3592.9899914923612,5633.3683608054935,1.895,-2.939313002841236,35.88126045840226,0.0,1
6423,382,3,10864.599067714726,10864.598954017923,151.0,22722.0,8.372593706074339e-09,3603.644475814177,5548.148977446968,1.895,2.507222104516393,-29.784634144359508,0.0,1
6430,389,3,10865.196509800937,10865.196392976351,145.0,22900.0,3.440789166612993e-09,3608.2598163879825,5493.32087498456,1.895,2.512500014646233,-29.847333265455337,0.0,1
6432,391,3,10865.231558287078,10865.231450251304,127.0,22945.0,2.0373525735486813e-08,3596.526405010855,6018.920852510202,1.895,3.733048832760363,35.350994502104236,0.0,1
6435,394,3,10865.465736095091,10865.4656229306,157.0,23003.0,1.662571387513179e-09,3591.1096476426496,5669.244300531978,1.895,-1.4993117666348001,35.909690768707705,0.0,1
6442,401,3,10866.017920191272,10866.017807132144,139.0,23148.0,2.774914334132951e-09,3603.7023552118367,6055.6496450188815,1.895,3.679705145823786,-29.716323369957177,0.0,1
6444,403,3,10866.196508213212,10866.196392976351,145.0,23228.0,1.801062663417322e-09,3611.4377744929766,5463.509686605798,1.895,3.685073513478081,-29.759676884131117,0.0,1
6446,405,3,10866.231563768211,10866.231450251304,127.0,23268.0,4.205963460700093e-08,3600.2515316443832,6054.1968258609495,1.895,3.728085213911572,35.30399033192187,0.0,1
6449,408,3,10866.46573221414,10866.4656229306,157.0,23288.0,1.8770018805964837e-08,3589.6100992150405,5705.159659516281,1.895,-1.5040507989385552,36.02319430294658,0.0,1
6453,412,3,10866.73084485173,10866.730734626575,163.0,23404.0,1.642684309931024e-09,3616.611689195725,5384.30169308598,1.895,-4.272139886784045,37.01763763600071,0.0,1
6458,417,3,10867.196509605135,10867.196392976351,145.0,23509.0,1.862362327460041e-09,3615.122280162944,5433.754595475336,1.895,3.687171834465516,-29.776622368218984,0.0,1
6472,431,3,10868.465731180911,10868.4656229306,157.0,23730.0,7.407436097705452e-09,3587.713742484576,5777.013419167062,1.895,-0.034956021619743004,36.028902590714814,0.0,1
6483,442,3,10869.465729344813,10869.4656229306,157.0,23914.0,1.1023189661670531e-08,3587.678866119866,5812.960219993558,1.895,-0.034861443665967,35.93142182128184,0.0,1
6485,1,3,10844.25760705134,10844.257493643789,109.0,9425.0,2.0116547206589733e-08,3591.2010336962076,5817.171019296145,1.895,-0.017593967390089,-30.228635223026934,0.0,1
6486,2,3,10844.275177052798,10844.275061709852,73.0,9481.0,1.141117298636662e-08,3593.407931140783,5981.619313559124,1.895,2.230986201998926,29.96226028799756,0.0,1
6488,4,3,10844.328965033115,10844.328857387787,67.0,9533.0,1.8708892909676183e-08,3596.8765755725626,6022.2368759956435,1.895,3.142701724290371,29.760562037715907,0.0,1
6489,5,3,10844.397380443,10844.397268045694,97.0,9577.0,3.6415285602473615e-09,3598.1568544112533,5660.653703868862,1.895,1.376370914589504,-32.050673615679806,0.0,1
6491,7,3,10844.43809062471,10844.43797254567,85.0,9629.0,3.768889051786293e-09,3608.938249460167,6043.430271593089,1.895,2.4817733938505,-29.478273509502685,0.0,1
6493,9,3,10844.567089444854,10844.566975898064,103.0,9685.0,6.154064503132113e-09,3591.1746758796394,5771.884995705506,1.895,-0.017572765427629002,-30.19220760127425,0.0,1
6494,10,3,10844.569709445208,10844.569601418032,115.0,9733.0,9.842700705539216e-09,3591.216984045693,5844.57571350658,1.895,-0.017596245055244,-30.232548531211105,0.0,1
6502,18,3,10845.257610547784,10845.257493643789,109.0,10060.0,2.757380995605499e-09,3591.1834467322165,5786.954416789202,1.895,-0.017584228051289,-30.21190182155025,0.0,1
6503,19,3,10845.27516754934,10845.275061709852,73.0,10112.0,6.707281419461656e-08,3595.740839146186,6011.481749565916,1.895,2.770154859086777,29.854648021731965,0.0,1
6505,21,3,10845.328968565076,10845.328857387787,67.0,10152.0,9.963359382050728e-07,3600.015992650541,6051.966333293248,1.895,3.138697737426504,29.72264533101801,0.0,1
6506,22,3,10845.39737708074,10845.397268045694,97.0,10188.0,5.3626020473238295e-09,3600.178515991325,5628.617715272254,1.895,2.697156070580745,-32.038766773075835,0.0,1
6508,24,3,10845.438087245764,10845.43797254567,85.0,10244.0,4.240366755228842e-09,3608.938249460167,6043.430271593089,1.895,2.4807591397223963,-29.466226293350225,0.0,1
6510,26,3,10845.567093248916,10845.566975898064,103.0,10304.0,8.21059018897018e-09,3591.374608693743,5741.677063043524,1.895,1.294387640737424,-30.114324702910825,0.0,1
6511,27,3,10845.569713249146,10845.569601418032,115.0,10356.0,2.61545223585528e-08,3591.1993769019673,5814.324439692709,1.895,-0.017529915347835,-30.11858580792574,0.0,1
6514,30,3,10845.797287630488,10845.797179610188,121.0,10442.0,1.6034014504202203e-09,3608.1049188643797,5458.01195303152,1.895,-4.056224529046409,35.14675403092917,0.0,1
6519,35,3,10846.189205643132,10846.189088077565,91.0,10610.0,2.3240156146078593e-09,3613.895615803799,5470.491698126457,1.895,4.711986631293664,-38.043537128845216,0.0,1
6520,36,3,10846.196505897458,10846.196392976351,145.0,10671.0,1.220586829964888e-07,3604.508770311119,6062.647225546236,1.895,-3.4355843081894513,-29.81191433102445,0.0,1
6522,38,3,10846.27517061822,10846.275061709852,73.0,10834.0,1.2624186007958152e-07,3598.8849262528593,6041.255430811859,1.895,3.153315703702757,29.861073642207597,0.0,1
6525,41,3,10846.438090569873,10846.43797254567,85.0,10935.0,3.2913196128687102e-09,3608.938249460167,6043.430271593089,1.895,2.477753596047241,-29.430526725162167,0.0,1
6527,43,3,10846.567089423386,10846.566975898064,103.0,10987.0,2.9300899369550203e-09,3592.6717396007107,5711.498915412042,1.895,1.29327165307797,-30.08836090831403,0.0,1
6528,44,3,10846.569709423644,10846.569601418032,115.0,11047.0,1.507024009533211e-08,3591.1817903421684,5784.108531637921,1.895,-0.017586294569409,-30.21545235799532,0.0,1
6535,51,3,10847.196503428931,10847.196392976351,145.0,11356.0,1.120838729249986e-07,3601.063861964219,6032.754402869382,1.895,-3.432409014750201,-29.78436106281873,0.0,1
6537,53,3,10847.257610504874,10847.257493643789,109.0,11462.0,2.4846877123200447e-08,3592.0238236512996,5726.5728783167015,1.895,1.29283091738603,-30.07810705752197,0.0,1
6538,54,3,10847.275168046024,10847.275061709852,73.0,11531.0,3.4885696049520935e-08,3602.031617773354,6071.053775174409,1.895,3.142300422797072,29.75676181769601,0.0,1
6540,56,3,10847.397381566414,10847.397268045694,97.0,11576.0,7.956929153419316e-09,3605.5628885334854,5564.658251458085,1.895,2.688779778682116,-31.9392671313608,0.0,1
6542,58,3,10847.438091697864,10847.43797254567,85.0,11637.0,4.1501117268652555e-09,3608.938249460167,6043.430271593089,1.895,2.483208856085006,-29.495323796392768,0.0,1
6544,60,3,10847.567084700588,10847.566975898064,103.0,11694.0,2.323319931809266e-09,3593.969271330347,5681.311442518463,1.895,1.295785361219588,-30.1468430977312,0.0,1
6545,61,3,10847.569717700935,10847.569601418032,115.0,11747.0,1.4856953307406493e-08,3591.164192538015,5753.873304377042,1.895,-0.017597895800006,-30.235384722315352,0.0,1
6546,62,3,10847.599066215636,10847.598954017923,151.0,11812.0,1.2022045474407793e-08,3603.9679685997426,6057.954476702549,1.895,-3.445830834431982,-29.900827463473295,0.0,1
6549,65,3,10847.79729120952,10847.797179610188,121.0,11873.0,2.430307538781043e-09,3601.589185547078,5528.39487846061,1.895,-2.894001582760035,35.32812751063451,0.0,1
6554,70,3,10848.19650947498,10848.196392976351,145.0,12089.0,2.629197448911553e-07,3597.855889130084,6002.847487714008,1.895,-2.019609242320564,-29.932164133206726,0.0,1
6556,72,3,10848.231565487751,10848.231450251304,127.0,12133.0,1.595858158372495e-09,3612.8287627368054,5417.080348413532,1.895,-4.077110421579874,35.3277280678404,0.0,1
6557,73,3,10848.257605234638,10848.257493643789,109.0,12185.0,1.3507958434094852e-08,3593.3229092352803,5696.34925452613,1.895,1.297253232705203,-30.18099357726334,0.0,1
6559,75,3,10848.397376308872,10848.397268045694,97.0,12245.0,2.8631039508620643e-09,3608.2557687363797,5532.670276527987,1.895,2.690179678268339,-31.95589614921069,0.0,1
6561,77,3,10848.438086423554,10848.43797254567,85.0,12301.0,3.3344261725854313e-09,3608.938249460167,6043.430271593089,1.895,2.474772699959261,-29.395119918721768,0.0,1
6563,79,3,10848.567092426172,10848.566975898064,103.0,12361.0,1.9694113389773643e-08,3595.2671405356123,5651.116118151067,1.895,1.293532651843079,-30.094433124481856,0.0,1
6564,80,3,10848.569712426428,10848.569601418032,115.0,12413.0,1.125852718681082e-08,3592.150078216557,5723.635527206632,1.895,1.297360915502606,-30.183498850438106,0.0,1
6565,81,3,10848.599060940203,10848.598954017923,151.0,12477.0,4.4043522067419866e-08,3600.5180564362877,6028.018233944255,1.895,-3.4534644837926782,-29.967067636980715,0.0,1
6568,84,3,10848.79729452842,10848.797179610188,121.0,12545.0,1.000378926337701e-08,3598.7018451166023,5563.641690868107,1.895,-2.890278658896981,35.28268042808883,0.0,1
6573,89,3,10849.19650465584,10849.196392976351,145.0,12765.0,5.4097973963940594e-08,3595.8634902105478,5972.833337908599,1.895,-1.9854945963181,-29.9101408193807,0.0,1
6575,91,3,10849.231562867037,10849.231450251304,127.0,12813.0,3.4953624793188967e-09,3608.7623334505724,5452.315525579883,1.895,-4.075900483987384,35.31724408731824,0.0,1
6576,92,3,10849.257608867749,10849.257493643789,109.0,12869.0,1.642517732480277e-08,3594.6193986400035,5666.186031640739,1.895,1.2989578415257261,-30.220651823220866,0.0,1
6578,94,3,10849.39737995514,10849.397268045694,97.0,12929.0,2.0258592514807543e-09,3610.948989463701,5500.6782566029415,1.895,2.69444763074037,-32.00659396949938,0.0,1
6580,96,3,10849.438090053069,10849.43797254567,85.0,12981.0,3.557542613792065e-09,3608.938249460167,6043.430271593089,1.895,2.482521810659355,-29.48716313477004,0.0,1
6582,98,3,10849.567088956632,10849.566975898064,103.0,13037.0,1.8546293057177212e-08,3597.5108964046176,5621.013052145436,1.895,2.530026487400602,-30.055539621741747,0.0,1
6583,99,3,10849.569709055051,10849.569601418032,115.0,13093.0,2.70707581736114e-09,3593.4474025101526,5693.452880376039,1.895,1.294214267426994,-30.11029111977021,0.0,1
6584,100,3,10849.5990705681,10849.598954017923,151.0,13153.0,6.04813259200548e-08,3597.538254343669,5998.062533270709,1.895,-1.98790689383149,-29.946480459119798,0.0,1
6587,103,3,10849.797290721788,10849.797179610188,121.0,13213.0,1.009482258304887e-08,3595.814917958423,5598.883458310701,1.895,-2.894356454944333,35.332459564166044,0.0,1
6592,108,3,10850.196508985964,10850.196392976351,145.0,13457.0,2.638645133103258e-07,3593.8720356204253,5942.833413790731,1.895,-1.983243411455201,-29.876228233375862,0.0,1
6594,110,3,10850.257604748766,10850.257493643789,109.0,13569.0,9.910449373764538e-09,3596.245626886501,5636.043866377342,1.895,2.525412222770974,-30.000724300996435,0.0,1
6596,112,3,10850.39737587592,10850.397268045694,97.0,13621.0,2.2978008319190113e-09,3614.110083688222,5468.760131897091,1.895,3.939036618632612,-31.802909808249048,0.0,1
6599,115,3,10850.567084877235,10850.566975898064,103.0,13729.0,3.201019678152962e-09,3600.0466454509797,5590.889531181034,1.895,2.5373036300641223,-30.14198869677937,0.0,1
6600,116,3,10850.569717877555,10850.569601418032,115.0,13789.0,2.533036026418804e-08,3594.7441489363105,5663.283677808292,1.895,1.2932566188737171,-30.088011132949777,0.0,1
6601,117,3,10850.599066389828,10850.598954017923,151.0,13849.0,1.7924151534247632e-08,3595.5457615804257,5968.046969772958,1.895,-1.986505540942834,-29.925370020277278,0.0,1
6604,120,3,10850.797290075678,10850.797179610188,121.0,13921.0,6.758147855426639e-09,3592.928375743661,5634.120526609315,1.895,-2.886848537129085,35.2408076869282,0.0,1
6608,124,3,10851.079185987344,10851.079067537328,133.0,14025.0,5.8555369159966325e-09,3610.150354099954,5440.288474314765,1.895,-3.996712819355041,34.631091397498594,0.0,1
6610,126,3,10851.196505250682,10851.196392976351,145.0,14149.0,8.70479743643952e-08,3592.3617739472143,5912.833694461014,1.895,-1.170841905394883,-29.96967153421825,0.0,1
6612,128,3,10851.231556808903,10851.231450251304,127.0,14197.0,6.5584799614840726e-09,3602.03614996916,5522.938621563554,1.895,-2.8987877988129482,35.386554586864214,0.0,1
6613,129,3,10851.257602808915,10851.257493643789,109.0,14257.0,5.461938850380647e-09,3598.7803642172726,5605.932364124273,1.895,2.525547797190981,-30.002334862139772,0.0,1
6615,131,3,10851.3973793694,10851.397268045694,97.0,14313.0,6.280876698424956e-09,3618.0565021183006,5436.8976229770715,1.895,3.9430865489978992,-31.83560804965245,0.0,1
6618,134,3,10851.567088050804,10851.566975898064,103.0,14417.0,1.407346676192012e-09,3602.5812640249073,5560.779439704115,1.895,2.535728738587598,-30.12327971744661,0.0,1
6619,135,3,10851.569708051144,10851.569601418032,115.0,14477.0,5.547548300664306e-09,3596.4902971609813,5633.137297151482,1.895,2.53245779013807,-30.084422369029536,0.0,1
6620,136,3,10851.59906956282,10851.598954017923,151.0,14537.0,5.0561525635465283e-08,3593.554491265785,5938.0498216413025,1.895,-1.9913872206384182,-29.99890924189026,0.0,1
6623,139,3,10851.797288846665,10851.797179610188,121.0,14610.0,1.634570312573677e-08,3591.10207587557,5669.425650282212,1.895,-1.47365599248096,35.29521488922257,0.0,1
6627,143,3,10852.079184327264,10852.079067537328,133.0,14732.0,6.087464070286999e-09,3606.163091588494,5474.837679799701,1.895,-3.989449281215171,34.56815361223949,0.0,1
6629,145,3,10852.196503590392,10852.196392976351,145.0,14871.0,1.514327255791699e-07,3591.2392455303097,5882.823726763053,1.895,-0.8754227756871411,-30.08808588167386,0.0,1
6631,147,3,10852.231560494709,10852.231450251304,127.0,14928.0,1.0118680854320731e-08,3599.1397427277857,5558.296115821895,1.895,-2.8956774272264783,35.34858515220084,0.0,1
6632,148,3,10852.25760649543,10852.257493643789,109.0,14985.0,2.4779746548906083e-09,3601.3163942375413,5575.805505320355,1.895,2.5376356209306232,-30.145932594076996,0.0,1
6635,151,3,10852.46573394459,10852.4656229306,157.0,15172.0,2.1654397780117363e-09,3641.860439025872,5205.065380498978,1.895,-5.541098581576405,35.52172900028577,0.0,1
6637,153,3,10852.567088945836,10852.566975898064,103.0,15225.0,5.6116260110364745e-09,3605.1144735588273,5530.686086968066,1.895,2.5341492941951262,-30.104516651659296,0.0,1
6638,154,3,10852.569708946065,10852.569601418032,115.0,15290.0,1.678151056141351e-08,3599.026146726684,5603.012582063995,1.895,2.5362740949817253,-30.129758298122844,0.0,1
6639,155,3,10852.599070457172,10852.598954017923,151.0,15351.0,3.911920808646853e-08,3592.1732682531892,5908.008573574726,1.895,-1.174368794415994,-30.05994820181386,0.0,1
6642,158,3,10852.79728930558,10852.797179610188,121.0,15425.0,2.1558054448431082e-08,3589.627411259505,5704.745022496062,1.895,-1.477773740831387,35.39383818648929,0.0,1
6646,162,3,10853.079184354392,10853.079067537328,133.0,15539.0,7.546430918676954e-09,3603.136333848043,5509.508277713752,1.895,-2.84241511257584,34.69839274916279,0.0,1
6648,164,3,10853.19650361708,10853.196392976351,145.0,15674.0,7.766643594600699e-08,3591.2217579643,5852.777902412638,1.895,-0.017420984221318003,-29.93142851927841,0.0,1
6650,166,3,10853.231560085083,10853.231450251304,127.0,15727.0,2.9783975207629543e-08,3596.242173706115,5593.667792353902,1.895,-2.901961929757393,35.42530235514772,0.0,1
6651,167,3,10853.2576064079,10853.257493643789,109.0,15796.0,4.881609752779512e-09,3603.850587041975,5545.700471787282,1.895,2.533181393367642,-30.093018439325675,0.0,1
6654,170,3,10853.438080579255,10853.43797254567,85.0,15906.0,3.8068519925990394e-09,3608.938249460167,6043.430271593089,1.895,3.640145384569729,-29.382599952053436,0.0,1
6656,172,3,10853.56709441892,10853.566975898064,103.0,16016.0,1.0832379106043902e-08,3607.649005804361,5500.577021032372,1.895,2.536506294482529,-30.132516720385564,0.0,1
6657,173,3,10853.569714419058,10853.569601418032,115.0,16081.0,7.700453143351965e-09,3601.5622687148475,5572.884630724198,1.895,2.531866073786086,-30.077393053621552,0.0,1
6658,174,3,10853.599062929638,10853.598954017923,151.0,16142.0,9.60278105019426e-09,3591.2364142202323,5877.9591821365175,1.895,-0.017516721243127,-30.09591668521226,0.0,1
6661,177,3,10853.797294342745,10853.797179610188,121.0,16220.0,1.524936322037286e-07,3588.1529144486703,5740.060375643261,1.895,-1.473912048834638,35.301347639384694,0.0,1
6665,181,3,10854.079175959803,10854.079067537328,133.0,16329.0,1.2437914484637391e-08,3600.294952281925,5544.1940535862395,1.895,-2.847742721655955,34.763428806513446,0.0,1
6667,183,3,10854.196508222274,10854.196392976351,145.0,16413.0,4.172099764300159e-07,3591.204293388584,5822.771578260922,1.895,-0.017422527115706,-29.934079400040346,0.0,1
6669,185,3,10854.257611014713,10854.257493643789,109.0,16525.0,1.578926247678993e-08,3606.3842865124784,5515.601298832169,1.895,2.528236563641558,-30.034276158798665,0.0,1
6672,188,3,10854.465730589043,10854.4656229306,157.0,16685.0,1.649006970943341e-09,3630.7797703509245,5276.099039983418,1.895,-5.536612334585978,35.49296949574418,0.0,1
6674,190,3,10854.567085589446,10854.566975898064,103.0,16741.0,1.6864360026720002e-08,3610.574199986368,5470.483685411531,1.895,3.710272152298275,-29.963174411793545,0.0,1
