,Unnamed: 0,type,rcvTime,sendTime,sender,messageID,RSSI,pos_0,pos_1,pos_2,spd_0,spd_1,spd_2,type_attack
5288,160,3,10848.37569365852,10848.375577478018,139.0,12302.0,1.9686769733688364e-09,3594.8231251627826,5957.160938124726,1.895,-1.9831334541467631,-29.874571800466132,0.0,1
5290,162,3,10848.4706015216,10848.470491000218,127.0,12378.0,1.5703209109981443e-09,3612.015657951288,5424.125814879529,1.895,-4.071270732753337,35.27712778537367,0.0,1
5293,165,3,10848.671673857729,10848.6715683192,97.0,12550.0,2.413887583090688e-07,3609.0644184006587,5523.064552084554,1.895,2.697974876538241,-32.04849314126679,0.0,1
5295,167,3,10848.70558499034,10848.705473015363,85.0,12606.0,1.1832983163630013e-07,3613.969730535583,5504.0963402081625,1.895,2.485006063643522,-29.516670860590718,0.0,1
5298,170,3,10848.939579944135,10848.9394734886,133.0,12658.0,1.6409543110344071e-09,3618.5275502151253,5367.7009611678795,1.895,-3.990045698449375,34.57332150411917,0.0,1
5300,172,3,10849.089203949528,10849.089098358294,109.0,12762.0,1.504097249213694e-07,13264.925465676934,5781.485997373238,1.895,1.2938354945530621,-30.10147885283656,0.0,1
5302,174,3,10849.137845953006,10849.137737495732,145.0,12822.0,9.858252860060551e-09,3077.9094598721713,9946.780688827857,1.895,-1.9854945963181,-29.9101408193807,0.0,1
5303,175,3,10849.145483953029,10849.145373537856,103.0,12870.0,4.0449932944006507e-08,3596.4987587548076,5633.036777346736,1.895,2.534568727121113,-30.109499320018077,0.0,1
5306,178,3,10849.37569128131,10849.375577478018,139.0,12994.0,9.443987089290356e-09,3592.9245079123234,5927.237818551341,1.895,-1.6078935336739741,-29.86299917610131,0.0,1
5308,180,3,10849.470602816613,10849.470491000218,127.0,13062.0,3.041509550928588e-09,3607.948185736989,5459.370028906621,1.895,-4.076263228392597,35.32038722899957,0.0,1
5310,182,3,10849.573572547126,10849.573458860816,151.0,13118.0,4.238123401408235e-09,3597.538254343669,5998.062533270709,1.895,-1.98790689383149,-29.946480459119798,0.0,1
5312,184,3,10849.651947642556,10849.65183135313,91.0,13166.0,3.816596823793412e-09,3630.4086283043416,5337.169290121081,1.895,4.711234692565734,-38.037466141955775,0.0,1
5313,185,3,10849.671675642638,10849.6715683192,97.0,13230.0,3.2961949961588834e-08,3611.756444128748,5491.086727223,1.895,2.6965714559808083,-32.031822298807896,0.0,1
5317,189,3,10849.93958128537,10849.9394734886,133.0,13334.0,1.692361818080297e-08,3614.5376518650633,5402.273005913895,1.895,-3.9938996811184992,34.60671585394897,0.0,1
5319,191,3,10850.004315766402,10850.004200676736,115.0,13386.0,4.2550498402481304e-09,3594.096111357095,5678.360470467579,1.895,1.293937933986826,-30.10386213769282,0.0,1
5320,192,3,10850.08921276654,10850.089098358294,109.0,13446.0,1.423412343496204e-07,10854.708591857925,9080.401596031152,1.895,1.8487202711770392,-30.112894392905417,0.0,1
5322,194,3,10850.13785477128,10850.137737495732,145.0,13498.0,4.190550509348969e-09,9488.204534286633,9721.928593702614,1.895,-1.983243411455201,-29.876228233375862,0.0,1
5323,195,3,10850.145483815137,10850.145373537856,103.0,13546.0,5.314205320036953e-07,3599.0322118875633,5602.940530769658,1.895,2.531219822992471,-30.069715894332763,0.0,1
5326,198,3,10850.375690708435,10850.375577478018,139.0,13670.0,6.9583922884550885e-09,3591.7546620161515,5897.293641551542,1.895,-1.167618410882689,-29.887160760346415,0.0,1
5328,200,3,10850.470602678086,10850.470491000218,127.0,13738.0,3.1925121912945954e-09,3604.3539096839086,5494.6448876452705,1.895,-2.898686427078374,35.38531710531399,0.0,1
5330,202,3,10850.57357197341,10850.573458860816,151.0,13798.0,8.407473742668956e-09,3595.5457615804257,5968.046969772958,1.895,-1.986505540942834,-29.925370020277278,0.0,1
5332,204,3,10850.651947996252,10850.65183135313,91.0,13842.0,1.4610334233217603e-09,3635.7775345895657,5299.137138232192,1.895,5.981115211286497,-37.993675035321445,0.0,1
5333,205,3,10850.671678100429,10850.6715683192,97.0,13910.0,3.1295167747967274e-09,3615.2942457897902,5459.1994691867185,1.895,3.9424856575863263,-31.830756585388446,0.0,1
5335,207,3,10850.705589199728,10850.705473015363,85.0,13966.0,2.674658326243604e-09,3620.330187360726,5445.371041273822,1.895,3.6330704492477173,-29.325492344446744,0.0,1
5338,210,3,10850.939583307474,10850.9394734886,133.0,14018.0,6.1374771170420304e-09,3610.549545757475,5436.829521069543,1.895,-3.9997385106753542,34.657308690907044,0.0,1
5340,212,3,10851.004317355966,10851.004200676736,115.0,14074.0,1.2840995602e-05,3595.3933083908387,5648.180784376411,1.895,1.295406586186832,-30.138030780642612,0.0,1
5341,213,3,10851.089214572445,10851.089098358294,109.0,14129.0,7.505739578998395e-08,4143.494873400778,9639.429503818974,1.895,2.529562100933534,-30.050022926193197,0.0,1
5343,215,3,10851.137856357767,10851.137737495732,145.0,14185.0,5.723693746390589e-09,12635.846670288593,1700.9781742235646,1.895,-1.170841905394883,-29.96967153421825,0.0,1
5344,216,3,10851.145481863245,10851.145373537856,103.0,14233.0,5.930587104003826e-09,3601.5670244450694,5572.828134857923,1.895,2.527115582715802,-30.020959426030434,0.0,1
5347,219,3,10851.375688321388,10851.375577478018,139.0,14349.0,6.317813513149062e-09,3591.2302291307124,5867.332425204662,1.895,-0.017408980756207,-29.910805063819232,0.0,1
5350,222,3,10851.573568789792,10851.573458860816,151.0,14477.0,8.019148210173529e-09,3593.554491265785,5938.0498216413025,1.895,-1.9913872206384182,-29.99890924189026,0.0,1
5352,224,3,10851.671674535744,10851.6715683192,97.0,14589.0,1.35341846184469e-08,3619.239617569121,5427.345410693179,1.895,3.9409598898081932,-31.818437874055125,0.0,1
5354,226,3,10851.70558561816,10851.705473015363,85.0,14650.0,1.1444792441394349e-08,3623.9609662096964,5416.064046315348,1.895,3.639091403794888,-29.374092408487762,0.0,1
5357,229,3,10851.939579622833,10851.9394734886,133.0,14740.0,5.946627979837405e-09,3606.56155776386,5471.3850127801725,1.895,-3.9953402217239633,34.61919798504631,0.0,1
5359,231,3,10852.004313644944,10852.004200676736,115.0,14805.0,1.6359445345006532e-08,3597.7586836733562,5618.069454475442,1.895,2.538243839597058,-30.153157949358597,0.0,1
5360,232,3,10852.089210887472,10852.089098358294,109.0,14874.0,5.746188800764044e-08,10538.293563965708,10561.890038778074,1.895,2.53024535062303,-30.05813961517509,0.0,1
5362,234,3,10852.137852237456,10852.137737495732,145.0,14939.0,1.641139102032908e-08,162.6098010968417,1240.112266736105,1.895,-0.8754227756871411,-30.08808588167386,0.0,1
5365,237,3,10852.37568926014,10852.375577478018,139.0,15114.0,3.5280427255861073e-09,3591.2127920902376,5837.373410038904,1.895,-0.017442414490249,-29.96824839812494,0.0,1
5368,240,3,10852.573569727923,10852.573458860816,151.0,15245.0,1.2097172081598212e-08,3592.1732682531892,5908.008573574726,1.895,-1.174368794415994,-30.05994820181386,0.0,1
5370,242,3,10852.671677395228,10852.6715683192,97.0,15372.0,2.147597717285646e-09,3623.184690033208,5395.4937688046675,1.895,3.948040864417163,-31.875608095779288,0.0,1
5372,244,3,10852.705588461276,10852.705473015363,85.0,15433.0,1.363834293127954e-09,3627.5925720714617,5386.750375858088,1.895,3.6325502635243323,-29.3212934986929,0.0,1
5374,246,3,10852.808114604728,10852.808001584886,157.0,15490.0,4.6309463110216015e-09,3639.6434966126403,5219.277296503121,1.895,-5.540569762842594,35.51833895847271,0.0,1
5376,248,3,10852.93959060556,10852.9394734886,133.0,15547.0,1.46616315761612e-08,3603.420234256062,5506.042602409844,1.895,-2.8429927535104342,34.70544422167508,0.0,1
5378,250,3,10853.004311627616,10853.004200676736,115.0,15612.0,1.6172189447101051e-09,3600.294435610539,5587.945899169434,1.895,2.536202538688197,-30.12890824262561,0.0,1
5379,251,3,10853.089208870162,10853.089098358294,109.0,15681.0,3.585027735186821e-09,9381.9746114593,11485.342041938566,1.895,2.534932181937008,-30.11381699442135,0.0,1
5381,253,3,10853.145489163611,10853.145373537856,103.0,15803.0,9.702818038200249e-09,3606.6344760771876,5512.629163001768,1.895,2.530541566295981,-30.061658519794975,0.0,1
5384,256,3,10853.375694750788,10853.375577478018,139.0,15917.0,1.011701220960609e-07,3591.195341465511,5807.391055430996,1.895,-0.017454077048652,-29.98828612789488,0.0,1
5386,258,3,10853.47060261031,10853.470491000218,127.0,15995.0,6.5367865550068265e-09,3595.6629819172194,5600.738196700991,1.895,-2.895974368023028,35.35221001626625,0.0,1
5392,264,3,10853.939590164007,10853.9394734886,133.0,16349.0,1.2533841062270412e-08,3600.579384811514,5540.72188248123,1.895,-2.8488842593515322,34.77736397137141,0.0,1
5394,266,3,10854.004311186793,10854.004200676736,115.0,16409.0,4.88266042840036e-09,3602.828877060739,5557.837911840133,1.895,2.5272227510657883,-30.02223253625486,0.0,1
5395,267,3,10854.089208429268,10854.089098358294,109.0,16469.0,2.2890342476435622e-09,13247.452149642631,1603.4707524813712,1.895,2.537509938796518,-30.14443954870197,0.0,1
5397,269,3,10854.1378489077,10854.137737495732,145.0,16529.0,3.34901138710995e-08,6986.782605806366,7144.134958391078,1.895,-0.017422527115706,-29.934079400040346,0.0,1
5398,270,3,10854.145488724283,10854.145373537856,103.0,16585.0,2.986466500603292e-09,3609.170549225248,5482.501791859717,1.895,2.532617783952476,-30.08632302126693,0.0,1
5401,273,3,10854.3756938776,10854.375577478018,139.0,16697.0,3.942677759322464e-07,3591.1778940732947,5777.414254679692,1.895,-0.017454493741516003,-29.989002058321642,0.0,1
5404,276,3,10854.573575136375,10854.573458860816,151.0,16821.0,3.263364368678864e-08,3591.2189307827803,5847.920451163738,1.895,-0.017552749385119002,-30.15781754136454,0.0,1
5409,281,3,10854.939581063518,10854.9394734886,133.0,17037.0,1.683635125978822e-09,3597.73899549104,5575.395545651075,1.895,-2.840295798149549,34.67252150886108,0.0,1
5411,283,3,10855.004315386532,10855.004200676736,115.0,17101.0,1.9569065370805298e-08,3605.3644492556496,5527.716491788835,1.895,2.5402326784285902,-30.17678443097848,0.0,1
5412,284,3,10855.089212629024,10855.089098358294,109.0,17157.0,5.30832992130978e-09,1068.8632337003946,9194.985223351978,1.895,2.5368192239695713,-30.13623417735426,0.0,1
5414,286,3,10855.137845434218,10855.137737495732,145.0,17216.0,2.9979061280000003e-06,191.51421966962516,7441.279246704653,1.895,-0.017452208859298,-29.98507634574792,0.0,1
5415,287,3,10855.145485682904,10855.145373537856,103.0,17264.0,2.086789570982907e-09,3612.8044895889498,5452.47245776896,1.895,3.714656595794102,-29.998582015265455,0.0,1
5418,290,3,10855.375690968036,10855.375577478018,139.0,17380.0,1.516657048097098e-08,3591.1604455654215,5747.435537090172,1.895,-0.017448518180702,-29.978735297898993,0.0,1
5420,292,3,10855.470598497695,10855.470491000218,127.0,17464.0,9.063772603191871e-09,3591.013597691503,5671.544772068838,1.895,-1.482541533405183,35.50803055180276,0.0,1
5422,294,3,10855.573571107649,10855.573458860816,151.0,17520.0,1.857823903e-06,3591.201443815948,5817.875656275873,1.895,-0.017506858517154,-30.078971289150214,0.0,1
5425,297,3,10855.705590023108,10855.705473015363,85.0,17632.0,3.6213290391402076e-09,3639.154047413639,5298.920065966496,1.895,4.5871487525208305,-29.139500307068776,0.0,1
5427,299,3,10855.808115034086,10855.808001584886,157.0,17684.0,3.335994828762484e-09,3623.356671986434,5325.857134755851,1.895,-4.124965991176707,35.74239148739065,0.0,1
5429,301,3,10855.939584025762,10855.9394734886,133.0,17736.0,8.874380251924332e-09,3594.898914827868,5610.065440929231,1.895,-2.846060116249629,34.742888631726075,0.0,1
5431,303,3,10856.004318782225,10856.004200676736,115.0,17800.0,7.74287316100785e-09,3607.9032821555816,5497.556336076291,1.895,2.5365561092352342,-30.133108496511667,0.0,1
5433,305,3,10856.137843046125,10856.137737495732,145.0,17920.0,4.068912939043362e-08,8397.669639978558,8938.034595223144,1.895,-0.017421562789644,-29.932422567324338,0.0,1
5436,308,3,10856.375692766576,10856.375577478018,139.0,18080.0,2.41731798659217e-08,3592.4138063411024,5717.49981165598,1.895,1.283393242033732,-29.85853665141706,0.0,1
5438,310,3,10856.470599860831,10856.470491000218,127.0,18148.0,7.52233260919371e-09,3589.533028155014,5707.005571750384,1.895,-1.484311064234907,35.55041220071338,0.0,1
5440,312,3,10856.57356688303,10856.573458860816,151.0,18208.0,1.4404112268274808e-07,3591.1839543273654,5787.826528704526,1.895,-0.017403491303635003,-29.901373495427187,0.0,1
5442,314,3,10856.671675365476,10856.6715683192,97.0,18280.0,2.522684732624972e-09,3640.6290570620185,5268.318944344679,1.895,4.993770117575862,-31.72178972413938,0.0,1
5444,316,3,10856.705586390428,10856.705473015363,85.0,18328.0,2.02506816570258e-09,3643.7443312834184,5269.760650074554,1.895,4.596521416590178,-29.199039415622156,0.0,1
5447,319,3,10856.939587396662,10856.9394734886,133.0,18436.0,4.5031215737900806e-09,3592.132251707746,5644.752132476223,1.895,-2.327248082251167,34.78446177059716,0.0,1
5450,322,3,10857.137846850548,10857.137737495732,145.0,18612.0,3.260063232611986e-09,10519.884962365031,3012.843487551436,1.895,1.284538400697776,-29.885179118259416,0.0,1
5451,323,3,10857.145487127884,10857.145373537856,103.0,18668.0,4.245232184000914e-09,3620.2316937402397,5392.492325788837,1.895,3.706301039419637,-29.931104756811372,0.0,1
5454,326,3,10857.375693283948,10857.375577478018,139.0,18772.0,1.345966811088465e-08,3593.700796139957,5687.55760000916,1.895,1.2882075534948911,-29.970543081329815,0.0,1
5456,328,3,10857.47060028452,10857.470491000218,127.0,18844.0,4.5839095703427924e-09,3588.0527832576845,5742.458596069867,1.895,-1.483994304199205,35.54282554975184,0.0,1
5458,330,3,10857.573567307392,10857.573458860816,151.0,18900.0,2.1440704943307716e-08,3591.166473416251,5757.792138296112,1.895,-0.017497982561192,-30.06372128731296,0.0,1
5464,336,3,10858.0043149634,10858.004200676736,115.0,19192.0,6.0859879378329914e-09,3614.662257437163,5437.469617069488,1.895,3.715059093119078,-30.001832476971092,0.0,1
5466,338,3,10858.145492506055,10858.145373537856,103.0,19376.0,2.4508106506601434e-09,3623.9448458368906,5362.505893709854,1.895,3.712338392582165,-29.979860820623294,0.0,1
5469,341,3,10858.375686097548,10858.375577478018,139.0,19476.0,1.054343517114314e-08,3594.987859513038,5657.613676635442,1.895,1.28775775581444,-29.960078400600942,0.0,1
5472,344,3,10858.57356569844,10858.573458860816,151.0,19596.0,1.970448513634258e-08,3591.970797126175,5727.806556656336,1.895,1.2868064054526749,-29.93794494316402,0.0,1
5479,351,3,10859.13785231542,10859.137737495732,145.0,19992.0,2.5701359331557973e-08,5072.307367315516,5426.385099301115,1.895,1.285197669331895,-29.90051720484911,0.0,1
5482,354,3,10859.375690342013,10859.375577478018,139.0,20156.0,1.5648933915483323e-08,3596.947236186768,5627.709073746456,1.895,2.51074903215374,-29.82653240663753,0.0,1
5484,356,3,10859.47059734258,10859.470491000218,127.0,20235.0,2.477296035241643e-09,3587.678450974484,5813.388107145708,1.895,-0.034413246548555,35.46946850003906,0.0,1
5490,362,3,10859.939589351648,10859.9394734886,133.0,20421.0,7.173959244540785e-09,3587.779697040306,5748.999224801983,1.895,-1.452130792726001,34.77966950091125,0.0,1
5493,365,3,10860.137850105246,10860.137737495732,145.0,20543.0,1.8505020704168687e-09,1669.5907762739807,10218.073465744965,1.895,1.59781724631522,-29.904060081466938,0.0,1
5496,368,3,10860.375688566057,10860.375577478018,139.0,20673.0,2.4209505527003123e-09,3599.461158576471,5597.844843325962,1.895,2.508909054992384,-29.804674332521863,0.0,1
5498,370,3,10860.470608567117,10860.470491000218,127.0,20741.0,5.916816548836055e-09,3587.6440161108167,5848.879856243617,1.895,-0.034467003002947,35.524874864068465,0.0,1
5500,372,3,10860.573576776767,10860.573458860816,151.0,20775.0,2.639936757562594e-09,3594.5488224149885,5667.828009120678,1.895,1.2866157299711372,-29.933508819721247,0.0,1
5504,376,3,10860.808117939026,10860.808001584886,157.0,20839.0,3.2012927479210766e-09,3603.5503154277426,5504.4546543426295,1.895,-2.936741055393518,35.84986376263142,0.0,1
5506,378,3,10860.93958094073,10860.9394734886,133.0,20893.0,1.474353121707802e-08,3587.707146374989,5783.811978579113,1.895,-0.033828723320014,34.86700490799845,0.0,1
5509,381,3,10861.137855126904,10861.137737495732,145.0,21027.0,7.621014975774064e-09,1660.0309149641544,7141.864849138074,1.895,2.5143111074801068,-29.86884820714864,0.0,1
5512,384,3,10861.375694022205,10861.375577478018,139.0,21162.0,4.015110176976147e-09,3601.977136901975,5567.95618934301,1.895,2.514411291659724,-29.8700383486875,0.0,1
5514,386,3,10861.47060102394,10861.470491000218,127.0,21240.0,8.759132135634372e-09,3587.628141924113,5884.366104989188,1.895,0.09736561886358601,35.46249619357335,0.0,1
5516,388,3,10861.57356966988,10861.573458860816,151.0,21287.0,9.182597766515136e-09,3596.0937229056926,5637.8484151188795,1.895,2.5144146878654583,-29.870078694014218,0.0,1
5520,392,3,10861.808110392349,10861.808001584886,157.0,21349.0,1.424931428862027e-09,3600.6164220377464,5540.26975562036,1.895,-2.934516660358092,35.82270976523426,0.0,1
5522,394,3,10861.939586394215,10861.9394734886,133.0,21447.0,3.323307347914406e-09,3587.6734035297623,5818.590469593754,1.895,-0.03384544047969,34.88423515260313,0.0,1
5528,400,3,10862.470597487272,10862.470491000218,127.0,21787.0,8.96418555527818e-09,3589.137719058603,5919.822010579474,1.895,1.511249858195741,35.49519336987805,0.0,1
5533,405,3,10862.80811985233,10862.808001584886,157.0,21892.0,4.511380974538582e-09,3597.683661353854,5576.071029543637,1.895,-2.936710787937899,35.84949427677236,0.0,1
5535,407,3,10862.939588571697,10862.9394734886,133.0,21990.0,7.599526951068308e-09,3587.6396478893303,5853.382148528302,1.895,-0.033832041072094005,34.870424486266494,0.0,1
5540,412,3,10863.375691334531,10863.375577478018,139.0,22248.0,1.545938843478984e-09,3607.007549270574,5508.197226734905,1.895,2.506845524924376,-29.78016055372545,0.0,1
5545,4,3,10800.392893353212,10800.392784793165,13.0,38.0,1.0209057475299273e-08,3597.1520859538705,5542.199221013564,1.895,-3.178365760312756,38.7989694164331,0.0,1
5547,6,3,10800.437698378611,10800.437587209975,7.0,71.0,1.1370117290000002e-06,3609.398493800021,5446.803263828545,1.895,-3.5340577256506718,30.622234229193285,0.0,1
5548,7,3,10800.45625801438,10800.456150335958,31.0,104.0,8.599840898727814e-09,3596.8058614714364,5692.1134167356,1.895,1.2824674250276291,-29.864002810956773,0.0,1
5550,9,3,10800.582131523584,10800.58201979124,25.0,137.0,1.4041973938079762e-08,3597.77049261071,5764.800892637684,1.895,-0.020161171020262002,-34.568847861282705,0.0,1
5555,14,3,10800.902716705688,10800.90259847138,37.0,228.0,1.567296582470932e-09,3592.5475914203594,6044.106465394882,1.895,4.097280715384571,38.74899052793157,0.0,1
5561,20,3,10801.437693838972,10801.437587209975,7.0,284.0,3.1485635664945534e-08,3605.873369762498,5477.348088600482,1.895,-3.533871393396689,30.620619680001727,0.0,1
5562,21,3,10801.45626607162,10801.456150335958,31.0,317.0,5.218589043157237e-09,3598.0910889609227,5662.1851420599705,1.895,1.282719421597081,-29.869870894753344,0.0,1
5564,23,3,10801.582126551584,10801.58201979124,25.0,350.0,2.613705844866311e-09,3598.458786986237,5730.5230103800095,1.895,1.459861591293167,-34.0257489797638,0.0,1
5566,25,3,10801.670755928952,10801.6706378737,43.0,381.0,1.4141050186460612e-08,3825.1961086986253,5265.1973348684,1.895,3.057783376452038,-2.2014119284437212,0.0,1
5574,33,3,10802.392895558363,10802.392784793165,13.0,439.0,2.653055203915707e-09,3590.8061736716168,5619.665087161795,1.895,-3.174213872618352,38.74828646303853,0.0,1
5576,35,3,10802.456259410332,10802.456150335958,31.0,493.0,3.574667852318544e-09,3599.8680687225988,5632.305432029379,1.895,2.507947203533661,-29.791207268132045,0.0,1
5578,37,3,10802.582132864232,10802.58201979124,25.0,521.0,8.513672098648009e-09,3599.907312274775,5696.761482470395,1.895,1.439896144434641,-33.56040398601323,0.0,1
5580,39,3,10802.670746905813,10802.6706378737,43.0,549.0,4.8849890945156604e-09,3829.3667362201413,5262.327980580308,1.895,5.060284391720792,-3.481430226852285,0.0,1
5588,47,3,10803.39290006282,10803.392784793165,13.0,603.0,2.461645338140945e-09,3588.263021778535,5658.4090838301045,1.895,-1.620634026797085,38.77583958314621,0.0,1
5590,49,3,10803.437705086597,10803.437587209975,7.0,631.0,6.846323673429448e-09,3600.748307296057,5538.659784412973,1.895,-2.513008561419944,30.677207442506138,0.0,1
5591,50,3,10803.456263510476,10803.456150335958,31.0,659.0,4.093449580251969e-09,3602.3790971430108,5602.477623842976,1.895,2.512383221802747,-29.84390149528553,0.0,1
5593,52,3,10803.582136941195,10803.58201979124,25.0,689.0,6.293191101975661e-09,3601.336889391266,5663.441589404483,1.895,1.423817363474826,-33.1856475240909,0.0,1
5595,54,3,10803.670745623613,10803.6706378737,43.0,717.0,6.994830318425962e-09,3835.37483477866,5258.194462716815,1.895,6.940681231823946,-4.775126369369575,0.0,1
5603,62,3,10804.392902211068,10804.392784793165,13.0,765.0,4.0893928319210865e-09,3586.64159530315,5697.203883806994,1.895,-1.621225568545202,38.789993011627246,0.0,1
5605,64,3,10804.437694234955,10804.437587209975,7.0,793.0,1.1805348245368442e-08,3598.236828631525,5569.318315848973,1.895,-2.512295645406398,30.668504618022215,0.0,1
5606,65,3,10804.456265268216,10804.456150335958,31.0,817.0,1.033818483728173e-08,3604.8903207624435,5572.647496941699,1.895,2.512135442474528,-29.84095819356318,0.0,1
5617,76,3,10805.437696420724,10805.437587209975,7.0,931.0,8.400008718459752e-09,3595.7246189006128,5599.985771677571,1.895,-2.5100904557897943,30.641585068141975,0.0,1
5618,77,3,10805.456267421356,10805.456150335958,31.0,957.0,2.2931373080668723e-09,3607.4017884206087,5542.81447117219,1.895,2.509995247896261,-29.815535417470507,0.0,1
5620,79,3,10805.582127813554,10805.58201979124,25.0,985.0,1.014079665814469e-08,3606.059551231734,5598.052714148646,1.895,2.725295613140606,-32.370807777026926,0.0,1
5622,81,3,10805.670755345014,10805.6706378737,43.0,1009.0,1.070398243195425e-08,3853.5873140583844,5247.215126140976,1.895,12.062131188983306,-4.818241963705452,0.0,1
5630,89,3,10806.39290299408,10806.392784793165,13.0,1079.0,1.5896755553529211e-09,3584.4157817031723,5774.86769348827,1.895,-0.037707722490183004,38.905667826790285,0.0,1
5632,91,3,10806.43769501855,10806.437587209975,7.0,1112.0,1.305911631280377e-09,3593.2135577479044,5630.639206395232,1.895,-2.514574139833162,30.6963190263213,0.0,1
5634,93,3,10806.58212639488,10806.58201979124,25.0,1170.0,4.4562017295412105e-09,3608.768657155875,5565.874205991551,1.895,2.698335529628585,-32.05057841298574,0.0,1
5636,95,3,10806.6707552522,10806.6706378737,43.0,1203.0,2.658281765970383e-09,3867.449926904923,5248.558915387941,1.895,14.732941314090077,2.0823717512100712,0.0,1
5640,2,3,10841.67167903188,10841.6715683192,97.0,8266.0,3.346977792513176e-09,3594.460315931425,5747.28225680017,1.895,-0.018727704027773,-32.14376299674341,0.0,1
5646,8,3,10842.14874460138,10842.148633232291,121.0,8554.0,2.923849958302409e-09,3622.6914256935706,5331.621423112627,1.895,-4.059541102022613,35.175491782964784,0.0,1
5652,14,3,10842.651943271669,10842.65183135313,91.0,8686.0,1.0727493828179793e-08,3602.2188745927265,5604.380862953357,1.895,3.222157961728227,-38.27511821353074,0.0,1
5653,15,3,10842.671685011928,10842.6715683192,97.0,8754.0,4.471595272675717e-09,3595.8148348905193,5715.190822072136,1.895,1.376457407452339,-32.052687719930105,0.0,1
5655,17,3,10842.70558299048,10842.705473015363,85.0,8804.0,2.1843524246350113e-09,3600.5940386012594,5680.755596883633,1.895,1.2652392524947391,-29.489585493221096,0.0,1
5660,22,3,10843.148743998909,10843.148633232291,121.0,9018.0,1.5697986393956762e-09,3618.6390036890753,5366.7352286728565,1.895,-4.058762379192441,35.1687442324842,0.0,1
5666,28,3,10843.651938130675,10843.65183135313,91.0,9155.0,8.7639810494595e-09,3605.4413633534764,5566.10181527029,1.895,3.219874346239081,-38.24799178025575,0.0,1
5667,29,3,10843.671679913152,10843.6715683192,97.0,9225.0,2.888250771686836e-09,3597.192445284702,5683.111285483963,1.895,1.378940404417073,-32.11050769016458,0.0,1
5671,33,3,10843.939589237012,10843.9394734886,133.0,9323.0,2.398005625743915e-09,3643.3413427122555,5195.571909367072,1.895,-5.374921003329659,34.4564321438022,0.0,1
5673,35,3,10844.00431327883,10844.004200676736,115.0,9354.0,2.419871919375104e-09,3591.22580104062,5859.724412915057,1.895,-0.01754728530894,-30.148429567106156,0.0,1
5675,37,3,10844.145482031005,10844.145373537856,103.0,9499.0,2.121563261203923e-09,3591.1817129659757,5783.975589667228,1.895,-0.017565839700046,-30.18030833557061,0.0,1
5676,38,3,10844.1487450525,10844.148633232291,121.0,9550.0,1.6938417253147763e-09,3614.58811325183,5401.835763365795,1.895,-4.050961883122647,35.10115376384835,0.0,1
5682,44,3,10844.651938691946,10844.65183135313,91.0,9762.0,1.177101111993806e-08,3608.66214891396,5527.842999429455,1.895,3.2151218762855382,-38.19153851153385,0.0,1
5683,45,3,10844.671686512313,10844.6715683192,97.0,9834.0,4.380454396341196e-09,3598.570217596547,5651.027978422225,1.895,1.379461139105878,-32.122633707486195,0.0,1
5685,47,3,10844.705584491328,10844.705473015363,85.0,9890.0,5.507700147678176e-09,3604.059060786321,5621.81435356713,1.895,2.475787140165364,-29.407169345123336,0.0,1
5688,50,3,10844.93958498968,10844.9394734886,133.0,9942.0,2.1748215877269618e-08,3637.9807369764612,5229.936572153866,1.895,-5.366516388855313,34.4025535792334,0.0,1
5690,52,3,10845.089216874365,10845.089098358294,109.0,10038.0,1.707865979881312e-09,841.9696937315166,523.6720599932596,1.895,-0.017624612211769003,-30.281286852010112,0.0,1
5692,54,3,10845.14548327081,10845.145373537856,103.0,10142.0,3.041535388942789e-09,3591.164123216131,5753.75420071537,1.895,-0.017589468644818,-30.2209058163078,0.0,1
5693,55,3,10845.148740271308,10845.148633232291,121.0,10190.0,1.8796373312791263e-09,3610.5363312665713,5436.944023227421,1.895,-4.052189217013079,35.1117884814415,0.0,1
5699,61,3,10845.651946418557,10845.65183135313,91.0,10419.0,1.3200586813362232e-08,3611.8836711165486,5489.575433221944,1.895,3.224442314419433,-38.30225340373142,0.0,1
5700,62,3,10845.671675285155,10845.6715683192,97.0,10497.0,2.981268566006577e-09,3600.9863941016492,5619.021155903651,1.895,2.695202248842767,-32.01555786805338,0.0,1
5702,64,3,10845.705586264388,10845.705473015363,85.0,10546.0,6.018151943591388e-09,3606.5361640877445,5592.391550981035,1.895,2.481267378238826,-29.472263103170377,0.0,1
5705,67,3,10845.9395807464,10845.9394734886,133.0,10599.0,9.499546844067877e-09,3632.6190868623057,5264.307930025502,1.895,-5.364930349219829,34.39238612431934,0.0,1
5707,69,3,10846.089205642957,10846.089098358294,109.0,10701.0,2.143709723053774e-09,9708.025421574712,3058.6930273566395,1.895,-0.017565412008636,-30.179573508267094,0.0,1
5709,71,3,10846.145492644871,10846.145373537856,103.0,10848.0,1.0069366848559191e-08,3592.1530402961566,5723.566613517988,1.895,1.295194076723072,-30.13308668291432,0.0,1
5710,72,3,10846.148749645354,10846.148633232291,121.0,10905.0,1.997729166147671e-09,3606.4828271395604,5472.0672052641285,1.895,-4.060269825570065,35.181806094955945,0.0,1
5716,78,3,10846.651942300452,10846.65183135313,91.0,11078.0,1.221717118452064e-07,3616.255365242729,5451.439603454018,1.895,4.72618503843884,-38.158171925516875,0.0,1
