,Unnamed: 0,Unnamed: 0.1,type,rcvTime,sendTime,sender,messageID,RSSI,pos_0,pos_1,pos_2,spd_0,spd_1,spd_2,type_attack
2736,7791,260,3,10861.005226124253,10861.00511344266,109.0,21060.0,8.698887955990719e-09,3630.483807791967,5311.533007975128,1.895,4.679920661599347,-29.72546998268949,0.0,1
2737,7792,261,3,10861.067763124312,10861.06765707014,145.0,21110.0,8.678878009326716e-08,3597.9424370281995,5615.886549962535,1.895,2.520057761483788,-29.93711578775642,0.0,1
2738,7793,262,3,10861.099035820724,10861.098924256208,157.0,21160.0,2.171334218402773e-09,3602.9639362914336,5511.6127972477725,1.895,-2.935923312395499,35.839881277063185,0.0,1
2739,7796,265,3,10861.282176165412,10861.282061851536,121.0,21219.0,2.96249490074846e-09,3595.1404995879457,6004.8877975749,1.895,2.6262180998899662,35.27024515500594,0.0,1
2740,7800,269,3,10861.578789492609,10861.578679648042,163.0,21293.0,5.306058028490637e-09,3643.7547858213215,5192.921493775098,1.895,-5.729445727987323,36.72914594013787,0.0,1
2741,7802,271,3,10861.685939024008,10861.685827966732,103.0,21433.0,5.593782069322395e-09,3638.943531282169,5257.799349895587,1.895,4.697403599199876,-29.836516424377702,0.0,1
2742,7804,273,3,10861.710768205478,10861.710651628207,127.0,21480.0,2.4450804035310162e-08,3588.08157313532,5895.015984249352,1.895,1.512941614819266,35.53492818153817,0.0,1
2743,7805,274,3,10861.796913713028,10861.79680148121,139.0,21523.0,3.144880890686257e-09,3602.983267416234,5556.003826122096,1.895,2.51335523467097,-29.857492882137496,0.0,1
2744,7807,276,3,10861.852419253592,10861.852302207655,115.0,21578.0,1.690195872853559e-09,3628.777007528972,5323.482636756567,1.895,3.704307836999393,-29.91500818240813,0.0,1
2745,7810,279,3,10862.005228495487,10862.00511344266,109.0,21633.0,7.515190259705335e-09,3635.186010433733,5281.666009453725,1.895,4.701429210864477,-29.86208591737985,0.0,1
2746,7811,280,3,10862.067765495538,10862.06765707014,145.0,21680.0,2.647921533237412e-08,3600.459669741888,5585.982994430551,1.895,2.511596998556838,-29.836605853678872,0.0,1
2747,7812,281,3,10862.099037752489,10862.098924256208,157.0,21735.0,1.7124211086396513e-08,3600.030122437995,5547.426927593882,1.895,-2.9371517066877573,35.854876731961944,0.0,1
2748,7815,284,3,10862.282178164893,10862.282061851536,121.0,21790.0,6.389261876673272e-09,3598.758657128877,6040.059695286379,1.895,3.7117645469649183,35.1494378914671,0.0,1
2749,7819,288,3,10862.505317231547,10862.505205976078,133.0,21825.0,2.742270581191168e-09,3587.653149047533,5839.466608623532,1.895,-0.033836067267089,34.87457425447727,0.0,1
2750,7821,290,3,10862.685938914192,10862.685827966732,103.0,22008.0,2.004768161095089e-09,3643.64453791679,5227.939948057345,1.895,4.703766454691334,-29.87693139796208,0.0,1
2751,7823,292,3,10862.710759380549,10862.710651628207,127.0,22051.0,1.39818170588477e-09,3589.5983278499743,5930.456143974788,1.895,1.564210086474557,35.430062538401394,0.0,1
2752,7824,293,3,10862.796917887788,10862.79680148121,139.0,22090.0,7.770400433754251e-09,3605.4988470544695,5526.119908358733,1.895,2.511012700793721,-29.829664667645066,0.0,1
2753,7826,295,3,10862.852410429923,10862.852302207655,115.0,22137.0,6.735144920005839e-09,3633.3082900882737,5293.592732960559,1.895,4.700347126852599,-29.855212840219,0.0,1
2754,7829,298,3,10863.00521967176,10863.00511344266,109.0,22184.0,2.704270928988117e-09,3639.8842174535935,5251.824389939271,1.895,4.704755163181937,-29.88321138146697,0.0,1
2755,7830,299,3,10863.067769671832,10863.06765707014,145.0,22231.0,2.0471875026589872e-08,3602.976132225049,5556.088588879495,1.895,2.510334204793799,-29.821604450267447,0.0,1
2756,7831,300,3,10863.099041674788,10863.098924256208,157.0,22282.0,3.250220255e-06,3597.0970911514555,5583.231504861873,1.895,-2.938726828247133,35.87410481246279,0.0,1
2757,7837,306,3,10863.50531495246,10863.505205976078,133.0,22368.0,1.2665122893524093e-08,3587.6193983603985,5874.253182232383,1.895,-0.033779711812772,34.81648912121588,0.0,1
2758,7838,307,3,10863.57878981102,10863.578679648042,163.0,22406.0,8.415322157959023e-09,3632.295150430022,5266.384554722119,1.895,-5.740078082489112,36.79730563982891,0.0,1
2759,7840,309,3,10863.68594325736,10863.685827966732,103.0,22534.0,2.569182675731365e-09,3648.343319862875,5198.094676781788,1.895,4.692381581688081,-29.804618056502616,0.0,1
2760,7842,311,3,10863.710761559496,10863.710651628207,127.0,22580.0,1.923554833227906e-09,3592.234139800866,5965.85523504583,1.895,2.641238571853132,35.471970871707924,0.0,1
2761,7843,312,3,10863.796907066591,10863.79680148121,139.0,22614.0,1.535093060180738e-08,3608.012870959573,5496.25447198244,1.895,2.5071271017755032,-29.78350555591784,0.0,1
2762,7845,314,3,10863.852412610251,10863.852302207655,115.0,22660.0,6.544727788237499e-09,3638.006252603458,5263.752666467394,1.895,4.693844656909148,-29.81391107698544,0.0,1
2763,7848,317,3,10864.005221852209,10864.00511344266,109.0,22706.0,1.145694773263072e-08,3644.584124847301,5221.971970153744,1.895,4.67579741819861,-29.69928036177651,0.0,1
2764,7849,318,3,10864.067771852311,10864.06765707014,145.0,22752.0,9.60851822739907e-08,3605.4932454503178,5526.1864528144415,1.895,2.514477804871736,-29.870828494740056,0.0,1
2765,7850,319,3,10864.099031229423,10864.098924256208,157.0,22802.0,1.316777733289493e-07,3594.1642170533205,5619.0341632739655,1.895,-2.9386438442168,35.87309179624611,0.0,1
2766,7856,325,3,10864.578791982874,10864.578679648042,163.0,22869.0,2.7180076796473164e-08,3626.563097592305,5303.130413782214,1.895,-5.745049682241969,36.82917654349883,0.0,1
2767,7859,328,3,10864.79691750933,10864.79680148121,139.0,23018.0,1.3186622875519401e-08,3611.073574053708,5466.450872813906,1.895,3.680558483128102,-29.72321469582684,0.0,1
2768,7861,330,3,10864.85241005482,10864.852302207655,115.0,23059.0,3.6748911681107004e-09,3642.7075250112543,5233.891576516654,1.895,4.706545558516922,-29.89458344235107,0.0,1
2769,7864,333,3,10865.005232296711,10865.00511344266,109.0,23100.0,1.3613949397490772e-08,3649.283667071412,5192.121869817343,1.895,4.6941901403465,-29.816105485457097,0.0,1
2770,7865,334,3,10865.067775054946,10865.06765707014,145.0,23137.0,1.638923069428228e-07,3608.008290184638,5496.308889461158,1.895,2.518448394512202,-29.917997255563304,0.0,1
2771,7866,335,3,10865.099035113251,10865.098924256208,157.0,23170.0,2.6122298572544883e-09,3591.70854714043,5654.900188623181,1.895,-1.5010185420564262,35.95056937645703,0.0,1
2772,7872,341,3,10865.57878711376,10865.578679648042,163.0,23239.0,5.3651296366577045e-09,3621.724912260337,5339.996159191017,1.895,-4.271270051570428,37.01010060643484,0.0,1
2773,7875,344,3,10865.796915620896,10865.79680148121,139.0,23359.0,3.367608135751143e-08,3614.757463957535,5436.700754447569,1.895,3.674672121001807,-29.6756779956218,0.0,1
2774,7877,346,3,10865.852421167992,10865.852302207655,115.0,23395.0,2.2055513547848313e-09,3647.404391148694,5204.058473890209,1.895,4.673339510821911,-29.68366846208219,0.0,1
2775,7880,349,3,10866.067773168132,10866.06765707014,145.0,23427.0,6.863954219656386e-08,3611.068862037459,5466.488925808103,1.895,3.686941981808399,-29.774766139104145,0.0,1
2776,7886,355,3,10866.505318333062,10866.505205976078,133.0,23495.0,3.3244786927180822e-09,3593.169774491909,5978.420857425015,1.895,2.585664449524374,34.72560752934491,0.0,1
2777,7887,356,3,10866.57878907863,10866.578679648042,163.0,23535.0,5.1557443237785933e-08,3617.4642917623305,5376.9139825487455,1.895,-4.266977279390049,36.97290419216974,0.0,1
2778,7890,359,3,10866.79691758562,10866.79680148121,139.0,23666.0,5.568378996114274e-09,3618.438810584301,5406.971174912634,1.895,3.674270517247961,-29.67243475016358,0.0,1
2779,7894,363,3,10867.067766585677,10867.06765707014,145.0,23701.0,2.158134803486753e-07,3614.7531576446577,5436.735531088884,1.895,3.686483914806259,-29.77106691139923,0.0,1
2780,7900,369,3,10867.578786691576,10867.578679648042,163.0,23779.0,8.572975911545514e-08,3613.203760225896,5413.831035063918,1.895,-4.267260329091768,36.97535678772346,0.0,1
2781,7903,372,3,10867.796915198614,10867.79680148121,139.0,23871.0,6.514249901289384e-09,3622.122023532156,5377.226523463284,1.895,3.685113928239674,-29.76000326304153,0.0,1
2782,7907,376,3,10868.067764198604,10868.06765707014,145.0,23901.0,3.598164794948897e-07,3618.4342174412136,5407.00826791869,1.895,3.677702279908048,-29.700148755728986,0.0,1
2783,7908,377,3,10868.09903833314,10868.098924256208,157.0,23931.0,3.925599108789463e-09,3587.7276959353994,5762.631704737622,1.895,-0.03484812788293,35.91769734989157,0.0,1
2784,7914,383,3,10868.505323224335,10868.505205976078,133.0,23965.0,1.2965042711943241e-09,3599.5600286291137,6047.6484734589,1.895,3.65124022110457,34.57628838107397,0.0,1
2785,7915,384,3,10868.57879744704,10868.578679648042,163.0,23987.0,4.2708379657836843e-07,3608.940920421647,5450.768088474137,1.895,-4.272804000832287,37.02339211360276,0.0,1
2786,7918,387,3,10868.796912954092,10868.79680148121,139.0,24075.0,9.03617458039077e-09,3625.8078116129914,5347.461075922596,1.895,3.684441293185072,-29.75457124064129,0.0,1
2787,7922,391,3,10869.06777495406,10869.06765707014,145.0,24101.0,2.074510013190609e-07,3622.1206205212698,5377.237853807306,1.895,3.684569920986169,-29.755610004654837,0.0,1
2788,7923,392,3,10869.099036527692,10869.098924256208,157.0,24131.0,5.720828568816285e-09,3587.69280781701,5798.590619991257,1.895,-0.034914742736069,35.98635676284222,0.0,1
2789,7929,398,3,10869.57879564086,10869.578679648042,163.0,24161.0,5.1977829501103175e-08,3604.9207701550968,5487.725016168287,1.895,-3.039674315738162,37.10640742458678,0.0,1
2790,7932,401,3,10869.796911147836,10869.79680148121,139.0,24241.0,3.3050079877400915e-08,3629.508525926225,5317.727709535488,1.895,3.755409727288955,-29.676191182232404,0.0,1
2791,7936,405,3,10870.067773147834,10870.06765707014,145.0,24266.0,1.537096141862492e-07,3625.802774269505,5347.501756173327,1.895,3.676837511496022,-29.69316511525956,0.0,1
2792,7942,411,3,10870.578792656926,10870.578679648042,163.0,24316.0,4.175812531316418e-09,3601.888071711672,5524.746266588099,1.895,-3.037737243535542,37.08276088127486,0.0,1
2793,7945,414,3,10870.796908163731,10870.79680148121,139.0,24392.0,2.6722711048962343e-08,3634.1705591564046,5288.11585521944,1.895,4.653441844662127,-29.55728437976881,0.0,1
2794,7949,418,3,10871.067770163754,10871.06765707014,145.0,24417.0,1.5658488150317723e-08,3629.504526378222,5317.753113479852,1.895,3.786710156505405,-29.70851363954065,0.0,1
2795,7955,424,3,10871.578785876663,10871.578679648042,163.0,24468.0,4.0430381004231094e-09,3598.852760956393,5561.799406446671,1.895,-3.03944089063736,37.1035579196748,0.0,1
2796,7961,430,3,10872.067763383511,10872.06765707014,145.0,24578.0,2.446581878399348e-07,3634.1667500389663,5288.140049605253,1.895,4.663919257781643,-29.62383380480209,0.0,1
2797,7967,436,3,10872.578791775635,10872.578679648042,163.0,24653.0,1.231580672335606e-08,3595.818399294169,5598.84096038193,1.895,-3.034152119972072,37.038995976947824,0.0,1
2798,7970,439,3,10872.796913282284,10872.79680148121,139.0,24745.0,1.669786241411351e-09,3643.493883788488,5228.896858460839,1.895,4.663502295647032,-29.621185384800715,0.0,1
2799,7974,443,3,10873.067762282291,10873.06765707014,145.0,24772.0,4.3051614429277386e-08,3638.832292813554,5258.505903702552,1.895,4.668187177138353,-29.65094236450195,0.0,1
2800,7980,449,3,10873.578788893254,10873.578679648042,163.0,24872.0,2.050611091675735e-09,3592.7843233172403,5635.879026853102,1.895,-3.037152188308647,37.07561889978341,0.0,1
2801,7983,452,3,10873.796917400086,10873.79680148121,139.0,24964.0,1.8759076312908493e-08,3648.157729280337,5199.273493195401,1.895,4.66420109443758,-29.625623947757777,0.0,1
2802,7987,456,3,10874.067766400112,10874.06765707014,145.0,24987.0,2.6637055539844643e-08,3643.495442635524,5228.886957126149,1.895,4.655137322339128,-29.56805355181425,0.0,1
2803,7998,467,3,10875.067766646847,10875.06765707014,145.0,25186.0,2.3387645940418032e-08,3648.157041550473,5199.2778614518165,1.895,4.655534662505144,-29.57057733886789,0.0,1
2804,8004,473,3,10875.57879590538,10875.578679648042,163.0,25289.0,3.890896159057614e-09,3589.401450439252,5710.1569610679535,1.895,-1.551694249821629,37.16429225640236,0.0,1
2805,8015,484,3,10876.578799252951,10876.578679648042,163.0,25459.0,2.0801765234364118e-09,3587.851138715428,5747.288140744152,1.895,-1.551582172771349,37.16160792328672,0.0,1
2806,8020,1,3,10851.710761577053,10851.710651628207,127.0,14609.0,4.677409010436313e-09,3600.5872922526823,5540.6253534774,1.895,-2.9052467883682533,35.46540181624315,0.0,1
2807,8021,2,3,10851.791082578253,10851.79096907964,85.0,14674.0,4.115155846682207e-09,3623.960966209696,5416.064046315348,1.895,3.639091403794888,-29.37409240848776,0.0,1
2808,8023,4,3,10851.852412654784,10851.852302207655,115.0,14792.0,5.526355509564249e-09,3597.251062607698,5624.099756975318,1.895,2.540108716502557,-30.175311820864064,0.0,1
2809,8026,7,3,10852.005229732387,10852.00511344266,109.0,14918.0,8.658897844250434e-09,3600.808567420366,5581.838252052689,1.895,2.53024535062303,-30.05813961517509,0.0,1
2810,8032,13,3,10852.505323761749,10852.505205976078,133.0,15134.0,8.472930803491551e-09,3604.557224185357,5492.162953746296,1.895,-2.848811679400257,34.776477961613374,0.0,1
2811,8034,15,3,10852.685936514104,10852.685827966732,103.0,15294.0,1.6549597565868242e-08,3605.368296426077,5527.670789190951,1.895,2.535441433936535,-30.119866671664276,0.0,1
2812,8035,16,3,10852.68788052396,10852.687764557591,91.0,15359.0,3.007256778464646e-07,3647.716705583139,5223.296267943471,1.895,5.971869152465801,-37.93494154803216,0.0,1
2813,8037,18,3,10852.710769866604,10852.710651628207,127.0,15416.0,7.283723214664638e-09,3597.6906804661294,5575.98534469296,1.895,-2.903285493863986,35.44145958249853,0.0,1
2814,8038,19,3,10852.79691652888,10852.79680148121,139.0,15530.0,1.537196542728233e-09,3591.2058110248645,5825.379067094844,1.895,-0.017435014735639,-29.955534694734947,0.0,1
2815,8040,21,3,10852.852420507994,10852.852302207655,115.0,15583.0,1.0879198286439613e-08,3599.786525905653,5593.979630569273,1.895,2.53466615491161,-30.11065671688354,0.0,1
2816,8043,24,3,10853.005224598208,10853.00511344266,109.0,15709.0,4.433388227841491e-09,3603.3441135878647,5551.717141194959,1.895,2.534932181937008,-30.11381699442135,0.0,1
2817,8049,30,3,10853.50532369284,10853.505205976078,133.0,15937.0,3.318050528280578e-09,3601.716680836172,5526.838497200506,1.895,-2.846513355114011,34.748421483023634,0.0,1
2818,8050,31,3,10853.58440372294,10853.58428661637,151.0,15998.0,1.9267472887113104e-09,3591.2364142202323,5877.9591821365175,1.895,-0.017516721243127,-30.09591668521226,0.0,1
2819,8052,33,3,10853.685940701986,10853.685827966732,103.0,16101.0,7.945858244491021e-09,3607.9026096925895,5497.564324624315,1.895,2.533254048349691,-30.09388154680459,0.0,1
2820,8053,34,3,10853.687872132785,10853.687764557591,91.0,16150.0,2.0008645304237168e-08,3653.685094042962,5185.383436704368,1.895,5.968757546593063,-37.91517577890874,0.0,1
2821,8055,36,3,10853.710765442347,10853.710651628207,127.0,16203.0,1.9101644832150803e-09,3594.7928398574504,5611.360336586134,1.895,-2.904717624009956,35.45894211488901,0.0,1
2822,8056,37,3,10853.791086443867,10853.79096907964,85.0,16272.0,2.21486613325726e-08,3631.225723977957,5357.424226005358,1.895,3.636794524742218,-29.35555241317642,0.0,1
2823,8058,39,3,10853.852411356092,10853.852302207655,115.0,16378.0,9.90978344329852e-09,3602.3228647624287,5563.8491029310935,1.895,2.52396730434498,-29.9835593411393,0.0,1
2824,8060,41,3,10853.932173333931,10853.93205672712,97.0,16442.0,3.168951013147123e-08,3628.316847590758,5354.057864616195,1.895,3.949883753286154,-31.89048717260403,0.0,1
2825,8062,43,3,10854.00522845925,10854.00511344266,109.0,16506.0,8.197539202563021e-09,3605.877650461296,5521.619899817553,1.895,2.537509938796518,-30.14443954870197,0.0,1
2826,8068,49,3,10854.505322491052,10854.505205976078,133.0,16722.0,4.026085031569001e-09,3598.875118574236,5561.52647889242,1.895,-2.841832507415433,34.69128067655744,0.0,1
2827,8070,51,3,10854.68593437919,10854.685827966732,103.0,16878.0,1.4125000278934492e-08,3610.946009988581,5467.48104639018,1.895,3.714017162356628,-29.993418120302017,0.0,1
2828,8072,53,3,10854.71075955788,10854.710651628207,127.0,16942.0,8.940270824756283e-09,3592.0493395818207,5646.737942812146,1.895,-1.808771622260148,35.51816438835839,0.0,1
2829,8073,54,3,10854.7910805624,10854.79096907964,85.0,17006.0,1.586205568079409e-07,3634.855848106799,5328.1225158302095,1.895,3.630154731716757,-29.30195719606258,0.0,1
2830,8074,55,3,10854.796914490676,10854.79680148121,139.0,17066.0,3.422922838260206e-09,3591.1709122743705,5765.418651402741,1.895,-0.017411448722347,-29.915045338143845,0.0,1
2831,8076,57,3,10854.852418468914,10854.852302207655,115.0,17118.0,2.240498021626188e-08,3604.8568545469366,5533.746481180443,1.895,2.532380991220176,-30.083510033589665,0.0,1
2832,8078,59,3,10854.932167449486,10854.93205672712,97.0,17174.0,1.2968178349778932e-08,3632.259279133851,5322.227544939258,1.895,3.938984603616668,-31.80248985052884,0.0,1
2833,8080,61,3,10855.005222584592,10855.00511344266,109.0,17222.0,1.086040839454029e-08,3608.413610926039,5491.493867300975,1.895,2.5368192239695717,-30.13623417735426,0.0,1
2834,8086,67,3,10855.505317853813,10855.505205976078,133.0,17426.0,4.077807987473091e-09,3596.0354458935785,5596.191393779966,1.895,-2.841106486416077,34.682417874749696,0.0,1
2835,8087,68,3,10855.584405331763,10855.58428661637,151.0,17482.0,1.871411677641355e-09,3591.201443815948,5817.875656275873,1.895,-0.017506858517154,-30.07897128915021,0.0,1
2836,8089,70,3,10855.685939766168,10855.685827966732,103.0,17566.0,4.066059957631942e-09,3614.660754396064,5437.481755230994,1.895,3.704916821389304,-29.91992617891619,0.0,1
2837,8091,72,3,10855.710764380916,10855.710651628207,127.0,17618.0,6.5922080276984726e-09,3590.5691014397607,5682.190805337638,1.895,-1.482091237999729,35.49724562425597,0.0,1
2838,8092,73,3,10855.791085557315,10855.79096907964,85.0,17674.0,5.3686866979118206e-08,3639.154047413639,5298.920065966496,1.895,4.587148752520831,-29.139500307068776,0.0,1
2839,8093,74,3,10855.796909735382,10855.79680148121,139.0,17726.0,3.20088786012392e-09,3591.641888688826,5735.458712137514,1.895,1.286721211520646,-29.935962880296334,0.0,1
2840,8095,76,3,10855.852413713386,10855.852302207655,115.0,17782.0,2.1700458265302232e-09,3607.394659024662,5503.598542646072,1.895,2.5365713154736618,-30.13328913952561,0.0,1
2841,8097,78,3,10855.932162963243,10855.93205672712,97.0,17846.0,3.470233260535892e-07,3637.135205874876,5290.512839953916,1.895,4.991945919838457,-31.710201922602916,0.0,1
2842,8099,80,3,10856.005230841549,10856.00511344266,109.0,17906.0,5.533482282617723e-09,3611.69380055296,5461.442088010775,1.895,3.709418398209036,-29.95627972006926,0.0,1
2843,8100,81,3,10856.06776987598,10856.06765707014,145.0,17966.0,3.1791251769256703e-09,3591.1710825571954,5765.711218581145,1.895,-0.017444934153432,-29.972577496397243,0.0,1
2844,8103,84,3,10856.2821701415,10856.282061851536,121.0,18086.0,4.904107857348361e-09,3587.663902090488,5828.383529965451,1.895,-0.03435831746808,35.41285351932476,0.0,1
2845,8107,88,3,10856.505322141242,10856.505205976078,133.0,18150.0,9.849673384287265e-09,3593.193363684939,5630.885722649972,1.895,-2.8472018670046677,34.756826397517095,0.0,1
2846,8108,89,3,10856.58439618713,10856.58428661637,151.0,18206.0,4.54607737951813e-09,3591.1839543273654,5787.826528704526,1.895,-0.017403491303635,-29.901373495427187,0.0,1
2847,8110,91,3,10856.685933165238,10856.685827966732,103.0,18302.0,1.222767052886712e-08,3618.375331578321,5407.483814538401,1.895,3.707433071940209,-29.940246751377117,0.0,1
2848,8112,93,3,10856.791080825706,10856.79096907964,85.0,18418.0,1.055128437263845e-07,3643.7443312834175,5269.760650074554,1.895,4.596521416590178,-29.19903941562216,0.0,1
2849,8113,94,3,10856.7969172205,10856.79680148121,139.0,18466.0,1.883374363873071e-09,3592.9283100465464,5705.529725447696,1.895,1.284355044001165,-29.880913268618567,0.0,1
2850,8115,96,3,10856.852408198472,10856.852302207655,115.0,18526.0,1.103782193546726e-08,3610.200901685064,5473.498343541841,1.895,3.707933114085417,-29.94428495920061,0.0,1
2851,8117,98,3,10856.932170900396,10856.93205672712,97.0,18590.0,2.2860675680804962e-08,3642.1268989367168,5258.804244254266,1.895,4.990051300878919,-31.69816678626353,0.0,1
2852,8119,100,3,10857.005225339524,10857.00511344266,109.0,18630.0,6.07771964089635e-08,3615.408020943462,5431.447028673827,1.895,3.711512069500402,-29.97318765444418,0.0,1
2853,8120,101,3,10857.067774948233,10857.06765707014,145.0,18690.0,1.724476284168412e-09,3591.6306591849884,5735.719969981906,1.895,1.284631996118666,-29.88735664437808,0.0,1
2854,8126,107,3,10857.50531775486,10857.505205976078,133.0,18854.0,1.8117005896022323e-08,3591.2618143435616,5665.599788898953,1.895,-1.451463260781559,34.76368158824236,0.0,1
2855,8128,109,3,10857.685933823606,10857.685827966732,103.0,19002.0,1.223257358268728e-07,3622.088646019664,5377.496071406725,1.895,3.714612070120365,-29.998222437732995,0.0,1
2856,8130,111,3,10857.710758371048,10857.710651628207,127.0,19058.0,6.781268010782971e-09,3587.7369539562114,5753.0895339021645,1.895,-0.5721333400624631,35.52324190237529,0.0,1
2857,8131,112,3,10857.796916371051,10857.79680148121,139.0,19150.0,6.6469248273154675e-09,3594.215552614064,5675.581633060555,1.895,1.283347555614885,-29.85747374285182,0.0,1
2858,8133,114,3,10857.852420349203,10857.852302207655,115.0,19198.0,1.0240993110409573e-07,3613.91834825198,5443.47723045935,1.895,3.72322250556641,-30.06775803198316,0.0,1
2859,8135,116,3,10857.932170504107,10857.93205672712,97.0,19258.0,7.109767525202525e-09,3647.120903638071,5227.080964389986,1.895,4.996521809849011,-31.73926922391995,0.0,1
2860,8137,118,3,10858.005224532564,10858.00511344266,109.0,19298.0,3.417143685e-06,3619.122862926702,5401.44694951869,1.895,3.707577606246074,-29.941413972119243,0.0,1
2861,8138,119,3,10858.06776354011,10858.06765707014,145.0,19350.0,3.108911449261167e-09,3592.919577338894,5705.732894564507,1.895,1.287363730612062,-29.95091128360688,0.0,1
2862,8141,122,3,10858.28218078246,10858.282061851536,121.0,19474.0,3.6347225002905116e-09,3588.254500698207,5899.077587464991,1.895,1.5048500006027772,35.34487793293574,0.0,1
2863,8145,126,3,10858.505319782384,10858.505205976078,133.0,19518.0,2.845933886604913e-09,3589.810474564592,5700.360513001073,1.895,-1.455528682016911,34.861051609968165,0.0,1
2864,8146,127,3,10858.584392964996,10858.58428661637,151.0,19574.0,1.7112913916373673e-08,3591.970797126175,5727.806556656336,1.895,1.2868064054526749,-29.93794494316402,0.0,1
2865,8148,129,3,10858.68594347233,10858.685827966732,103.0,19666.0,3.0023684084135554e-08,3625.801511964268,5347.511950215821,1.895,3.715882352513328,-30.008480901591195,0.0,1
2866,8150,131,3,10858.710769872516,10858.710651628207,127.0,19722.0,7.53396142022717e-09,3587.7025376030706,5788.562204342859,1.895,-0.034516735381939,35.57613364453832,0.0,1
2867,8151,132,3,10858.791079349035,10858.79096907964,85.0,19774.0,3.595982397573424e-09,3652.920096057109,5211.472328752169,1.895,4.591504010313847,-29.16716673836278,0.0,1
2868,8152,133,3,10858.796911793104,10858.79680148121,139.0,19814.0,4.378654336104543e-09,3595.502982369434,5645.629185690722,1.895,1.285754027508777,-29.913461048183443,0.0,1
2869,8154,135,3,10858.852415906376,10858.852302207655,115.0,19870.0,6.902358044586813e-07,3617.634253486923,5413.468564765298,1.895,3.713472609180298,-29.98902045321437,0.0,1
2870,8156,137,3,10858.932166379696,10858.93205672712,97.0,19930.0,2.5182091088867432e-09,3652.1107271558735,5195.384244543942,1.895,4.988908578458014,-31.690907901794382,0.0,1
2871,8158,139,3,10859.005220401796,10859.00511344266,109.0,19978.0,2.9829898289790194e-09,3622.836264643922,5371.458501570158,1.895,3.720798162782144,-30.048179682301924,0.0,1
2872,8159,140,3,10859.06777197634,10859.06765707014,145.0,20034.0,9.015687424478325e-09,3594.2079948179444,5675.757467500893,1.895,1.285142066259201,-29.899223582341545,0.0,1
2873,8165,146,3,10859.505315654174,10859.505205976078,133.0,20182.0,1.9041508837048333e-08,3588.3601191395046,5735.097661056968,1.895,-1.450726611652345,34.74603826473343,0.0,1
2874,8166,147,3,10859.584401654432,10859.58428661637,151.0,20237.0,3.2510824668716823e-09,3593.259634004711,5697.821372135287,1.895,1.285490571385468,-29.90733166085268,0.0,1
2875,8168,149,3,10859.6859396029,10859.685827966732,103.0,20330.0,2.804200745211903e-09,3629.542503245227,5317.511895668306,1.895,3.889348672528587,-29.99141657251567,0.0,1
2876,8170,151,3,10859.710769449644,10859.710651628207,127.0,20377.0,8.832260965331024e-09,3587.6681148919333,5824.041427921988,1.895,-0.034475070789308,35.53319026941131,0.0,1
2877,8171,152,3,10859.79107936193,10859.79096907964,85.0,20428.0,4.609626101810419e-09,3657.51370362724,5182.2917993161445,1.895,4.593668576769235,-29.180916975883807,0.0,1
2878,8173,154,3,10859.852415920372,10859.852302207655,115.0,20518.0,7.684464078875576e-09,3621.35091438088,5383.453796569359,1.895,3.712192578031172,-29.97868326095476,0.0,1
2879,8176,157,3,10860.005225206343,10860.00511344266,109.0,20564.0,2.980128033136225e-09,3626.5498176331976,5341.468831988607,1.895,3.707617277629132,-29.941734347693032,0.0,1
2880,8177,158,3,10860.067763341553,10860.06765707014,145.0,20606.0,2.725318489698706e-09,3595.495885446657,5645.79429777165,1.895,1.290400319681865,-30.02155845788917,0.0,1
2881,8183,164,3,10860.505315590195,10860.505205976078,133.0,20740.0,4.074442348791939e-09,3587.720658458205,5769.8851783468735,1.895,-0.033825014319477,34.86318206639557,0.0,1
2882,8184,165,3,10860.584401590208,10860.58428661637,151.0,20786.0,8.891677338680508e-09,3594.5488224149885,5667.828009120678,1.895,1.2866157299711372,-29.933508819721247,0.0,1
2883,8186,167,3,10860.685939979872,10860.685827966732,103.0,20872.0,4.183416714855672e-09,3634.243022080017,5287.655592190119,1.895,4.694896898879687,-29.82059460634414,0.0,1
2884,8188,169,3,10860.71076637306,10860.710651628207,127.0,20922.0,7.999725354966685e-09,3587.63368440645,5859.528664459899,1.895,-0.03450970060568,35.56888295476199,0.0,1
2885,8189,170,3,10860.796911373063,10860.79680148121,139.0,20972.0,1.011111540949686e-07,3600.466955138831,5585.896447298505,1.895,2.507594616532261,-29.789059414095,0.0,1
2886,8193,174,3,10861.005225653402,10861.00511344266,109.0,21060.0,1.8619888537927025e-08,3630.483807791967,5311.533007975128,1.895,4.679920661599347,-29.72546998268949,0.0,1
2887,8194,175,3,10861.067763348949,10861.06765707014,145.0,21110.0,1.361921676228048e-08,3597.9424370281995,5615.886549962535,1.895,2.520057761483788,-29.93711578775642,0.0,1
2888,8200,181,3,10861.505315593113,10861.505205976078,133.0,21250.0,1.067944935479135e-08,3587.6869046746106,5804.674943453573,1.895,-0.033815934760526,34.853823834827686,0.0,1
2889,8201,182,3,10861.578789131583,10861.578679648042,163.0,21293.0,1.8177210323419326e-09,3643.7547858213215,5192.921493775098,1.895,-5.729445727987323,36.72914594013787,0.0,1
2890,8202,183,3,10861.5843998544,10861.58428661637,151.0,21340.0,7.506308098759593e-09,3596.0937229056926,5637.84841511888,1.895,2.5144146878654583,-29.870078694014214,0.0,1
